location,site,type,year,sample.no,depth,density,swe,htc
FROe,FRO,treeline,2009,11,66,254.4967908,167.9678819,0.288514746
FROe,FRO,treeline,2009,12,66,262.9800171,173.5668113,0.308069635
FROe,FRO,treeline,2009,13,64,275.5723063,176.366276,0.348849816
FROe,FRO,treeline,2009,14,59,265.7119036,156.7700231,0.351817421
FROe,FRO,treeline,2009,15,67,275.7681643,184.7646701,0.333703517
FROe,FRO,treeline,2009,16,60,256.6175974,153.9705584,0.322677697
FROe,FRO,treeline,2009,17,37,355.6076779,131.5748408,1.004819061
FROe,FRO,treeline,2009,18,47,291.8590856,137.1737702,0.532838881
FROe,FRO,treeline,2009,19,63,266.6156856,167.9678819,0.331724978
FROe,FRO,treeline,2009,20,50,246.3528935,123.1764467,0.356855719
FROe,FRO,treeline,2009,21,44,279.9464699,123.1764467,0.523654265
FROe,FRO,treeline,2009,22,58,289.5997964,167.9678819,0.425124213
FROe,FRO,treeline,2009,23,59,275.2016144,162.3689525,0.377395983
FROe,FRO,treeline,2009,24,38,250.4784204,95.18179975,0.485405134
FROe,FRO,treeline,2009,25,50,307.9411169,153.9705584,0.557587061
FROe,FRO,treeline,2009,26,44,279.9464699,123.1764467,0.523654265
FROe,FRO,treeline,2009,27,53,327.4845497,173.5668113,0.594912496
FROe,FRO,treeline,2009,28,45,279.9464699,125.9759114,0.512017503
FROe,FRO,treeline,2009,29,54,264.3938882,142.7726996,0.380589142
FROe,FRO,treeline,2009,30,41,320.9142459,131.5748408,0.73848464
FROe,FRO,treeline,2009,31,41,320.9142459,131.5748408,0.73848464
FROe,FRO,treeline,2009,32,60,293.9437934,176.366276,0.423374473
FROt,FRO,tundra,2009,1,10,148.371629,14.8371629,0.647215725
FROt,FRO,tundra,2009,2,11,236.6820154,26.0350217,1.497218425
FROt,FRO,tundra,2009,3,16,234.4551685,37.51282696,1.010059529
FROt,FRO,tundra,2009,4,19,244.5848105,46.471114,0.925662552
FROt,FRO,tundra,2009,5,4,279.9464699,11.19785879,5.76019691
FROt,FRO,tundra,2009,6,4,279.9464699,11.19785879,5.76019691
FROt,FRO,tundra,2009,7,7,159.9694114,11.19785879,1.074788928
FROt,FRO,tundra,2009,8,8,269.4484772,21.55587818,2.668141209
FROt,FRO,tundra,2009,9,7,367.9296461,25.75507523,5.685633428
FROt,FRO,tundra,2009,10,7,319.9388227,22.39571759,4.299155712
FROt,FRO,tundra,2009,11,7,271.9479993,19.03635995,3.106140002
FROt,FRO,tundra,2009,12,19,241.6380056,45.91122106,0.903491798
FROt,FRO,tundra,2009,13,27,259.2096943,69.98661747,0.731620804
FROt,FRO,tundra,2009,14,18,311.0516332,55.98929397,1.580300936
FROt,FRO,tundra,2009,15,13,258.412126,33.59357638,1.510183623
FROt,FRO,tundra,2009,16,29,347.5197557,100.7807292,1.224357734
FROt,FRO,tundra,2009,17,18,231.7334667,41.71202401,0.877106527
FROt,FRO,tundra,2009,18,9,223.9571759,20.15614583,1.63845601
FROt,FRO,tundra,2009,19,6,275.2806954,16.51684172,3.713193601
FROt,FRO,tundra,2009,20,10,212.7593171,21.27593171,1.330835894
FROt,FRO,tundra,2009,21,10,229.5561053,22.95561053,1.549262561
FROt,FRO,tundra,2009,22,10,237.9544994,23.79544994,1.664696907
FROt,FRO,tundra,2009,23,19,218.063566,41.43207754,0.735800281
FROt,FRO,tundra,2009,24,16,227.4565068,36.39304108,0.950657498
FROt,FRO,tundra,2009,25,9,276.8359535,24.91523582,2.503512742
FROt,FRO,tundra,2009,26,25,268.7486111,67.18715277,0.849375596
FROt,FRO,tundra,2009,27,14,243.9533523,34.15346932,1.249778
FROt,FRO,tundra,2009,28,8,202.9611907,16.23689525,1.513851751
FROt,FRO,tundra,2009,29,18,279.9464699,50.39036458,1.280043758
FROt,FRO,tundra,2009,30,23,282.380787,64.94758101,1.01927127
FROt,FRO,tundra,2009,31,13,189.5022258,24.63528935,0.812143193
FROt,FRO,tundra,2009,32,25,324.737905,81.18447626,1.240147354
FROt,FRO,tundra,2009,33,10,263.1496817,26.31496817,2.035883996
LINf,LIN,forest,2009,1,78,222.521553,173.5668113,0.186636633
LINf,LIN,forest,2009,2,115,267.7748842,307.9411169,0.183311272
LINf,LIN,forest,2009,3,83,249.5908286,207.1603877,0.220661458
LINf,LIN,forest,2009,4,90,230.1782086,207.1603877,0.173074558
LINf,LIN,forest,2009,5,89,251.6372763,223.9571759,0.209173795
LINf,LIN,forest,2009,6,87,238.1153882,207.1603877,0.191603308
LINf,LIN,forest,2009,7,85,230.5441517,195.9625289,0.183838566
LINf,LIN,forest,2009,8,92,237.3459201,218.3582465,0.180020948
LINf,LIN,forest,2009,9,103,260.9209816,268.7486111,0.194324748
LINf,LIN,forest,2009,10,107,272.0975034,291.1443287,0.203428907
LINf,LIN,forest,2009,11,101,260.5442393,263.1496817,0.197600895
LINf,LIN,forest,2009,12,96,244.9531611,235.1550347,0.183756282
LINf,LIN,forest,2009,13,85,230.5441517,195.9625289,0.183838566
LINf,LIN,forest,2009,14,88,241.7719512,212.7593171,0.195288419
LINf,LIN,forest,2009,15,96,268.2820336,257.5507523,0.220424202
LINf,LIN,forest,2009,16,78,251.2340114,195.9625289,0.2379083
LINf,LIN,forest,2009,17,83,242.8451305,201.5614583,0.208894996
LINf,LIN,forest,2009,19,83,229.3537343,190.3635995,0.186329179
LINf,LIN,forest,2009,21,79,233.8793293,184.7646701,0.203565379
LINf,LIN,forest,2009,22,78,236.8777822,184.7646701,0.211495623
LINf,LIN,forest,2009,23,79,233.8793293,184.7646701,0.203565379
LINf,LIN,forest,2009,25,77,236.3184486,181.9652054,0.213231744
LINf,LIN,forest,2009,26,76,246.7949142,187.5641348,0.235616744
LINf,LIN,forest,2009,28,76,228.3773833,173.5668113,0.201762255
LINf,LIN,forest,2009,29,75,238.8876543,179.1657407,0.223703861
LINf,LIN,forest,2009,30,78,233.2887249,181.9652054,0.205135218
LINf,LIN,forest,2009,31,78,222.521553,173.5668113,0.186636633
LINf,LIN,forest,2009,18*,92,261.6890914,240.7539641,0.218842034
LINf,LIN,forest,2009,20*,82,256.0486005,209.9598524,0.235059761
LINf,LIN,forest,2009,24*,79,216.1611983,170.7673466,0.173890444
LINf,LIN,forest,2009,27*,78,233.2887249,181.9652054,0.205135218
LINf,LIN,forest,2009,32*,78,244.0558968,190.3635995,0.224507751
LINe,LIN,treeline,2009,1,131,350.4673363,459.1122106,0.275658336
LINe,LIN,treeline,2009,2,134,346.7993582,464.71114,0.26387552
LINe,LIN,treeline,2009,3,142,331.2042742,470.3100694,0.227117632
LINe,LIN,treeline,2009,4,148,336.6923759,498.3047164,0.225191596
LINe,LIN,treeline,2009,5,140,341.9346168,478.7084635,0.245530493
LINe,LIN,treeline,2009,6,136,401.3938355,545.8956162,0.348297068
LINe,LIN,treeline,2009,7,84,326.6042148,274.3475405,0.373346096
LINe,LIN,treeline,2009,8,88,340.3894577,299.5427228,0.387094375
LINe,LIN,treeline,2009,9,81,307.5955039,249.1523582,0.343417386
LINe,LIN,treeline,2009,10,98,322.7954193,316.339511,0.312590648
LINe,LIN,treeline,2009,11,98,322.7954193,316.339511,0.312590648
LINe,LIN,treeline,2009,12,81,317.9638917,257.5507523,0.366959317
LINe,LIN,treeline,2009,13,68,300.5307691,204.360923,0.390495743
LINe,LIN,treeline,2009,14,74,317.7770739,235.1550347,0.401199824
LINe,LIN,treeline,2009,15,64,306.1914514,195.9625289,0.430678785
LINe,LIN,treeline,2009,16,90,329.7147312,296.7432581,0.355125226
LINe,LIN,treeline,2009,17,138,182.5737847,251.9518229,0.071014181
LINe,LIN,treeline,2009,18,108,349.9330873,377.9277343,0.333344729
LINe,LIN,treeline,2009,19,122,367.1429113,447.9143518,0.324831243
LINe,LIN,treeline,2009,20,126,346.6003913,436.716493,0.280307606
LINe,LIN,treeline,2009,21,114,368.3506182,419.9197048,0.349917196
LINe,LIN,treeline,2009,22,126,315.4952279,397.5239872,0.232253557
LINe,LIN,treeline,2009,23,129,329.8594064,425.5186342,0.247979264
LINe,LIN,treeline,2009,24,121,347.0410783,419.9197048,0.292633289
LINe,LIN,treeline,2009,25,122,344.1964793,419.9197048,0.28549621
LINe,LIN,treeline,2009,26,102,329.3487881,335.9357638,0.312650623
LINe,LIN,treeline,2009,27,100,321.9384403,321.9384403,0.304714417
LINe,LIN,treeline,2009,28,111,307.6889128,341.5346932,0.250754102
LINe,LIN,treeline,2009,29,104,309.5561926,321.9384403,0.270890007
LINe,LIN,treeline,2009,30,118,296.5534638,349.9330873,0.219114605
LINe,LIN,treeline,2009,31,124,343.1601889,425.5186342,0.279202589
LINe,LIN,treeline,2009,32,104,323.0151575,335.9357638,0.294957739
LINe,LIN,treeline,2009,33,108,336.9726026,363.9304108,0.309109789
LINt,LIN,tundra,2009,1,20,314.9397786,62.98795572,1.458049843
LINt,LIN,tundra,2009,2,24,256.6175974,61.58822337,0.806694243
LINt,LIN,tundra,2009,3,26,274.5628839,71.38634982,0.852427865
LINt,LIN,tundra,2009,4,28,229.9560288,64.38768807,0.55523764
LINt,LIN,tundra,2009,5,26,312.2479856,81.18447626,1.102486482
LINt,LIN,tundra,2009,6,26,279.9464699,72.78608217,0.88618414
LINt,LIN,tundra,2009,7,24,303.2753424,72.78608217,1.126705183
LINt,LIN,tundra,2009,8,24,338.2686511,81.18447626,1.401714584
LINt,LIN,tundra,2009,9,24,244.9531611,58.78875867,0.735025127
LINt,LIN,tundra,2009,10,24,279.9464699,67.18715277,0.960032818
LINt,LIN,tundra,2009,11,23,292.1180555,67.18715277,1.090777816
LINt,LIN,tundra,2009,12,24,285.778688,68.58688512,1.000450867
LINt,LIN,tundra,2009,13,26,269.1792979,69.98661747,0.819327053
LINt,LIN,tundra,2009,14,20,223.9571759,44.79143518,0.737305205
LINt,LIN,tundra,2009,15,22,171.7853338,37.79277343,0.394363594
LINt,LIN,tundra,2009,16,22,305.3961489,67.18715277,1.246383704
LINt,LIN,tundra,2009,17,26,236.8777822,61.58822337,0.63448687
LINt,LIN,tundra,2009,18,25,268.7486111,67.18715277,0.849375596
LINt,LIN,tundra,2009,19,22,305.3961489,67.18715277,1.246383704
LINt,LIN,tundra,2009,20,24,274.1142517,65.78742042,0.920448132
LINt,LIN,tundra,2009,21,24,256.6175974,61.58822337,0.806694243
LINt,LIN,tundra,2009,22,18,248.8413065,44.79143518,1.011392599
LINt,LIN,tundra,2009,23,23,231.2601273,53.18982927,0.683629846
LINt,LIN,tundra,2009,24,22,292.6713094,64.38768807,1.144682256
LINt,LIN,tundra,2009,25,26,247.6449541,64.38768807,0.693478417
LINt,LIN,tundra,2009,26,26,247.6449541,64.38768807,0.693478417
LINt,LIN,tundra,2009,27,22,254.4967908,55.98929397,0.865544239
LINt,LIN,tundra,2009,28,26,226.1106103,58.78875867,0.578117168
LINt,LIN,tundra,2009,29,25,257.5507523,64.38768807,0.780068906
LINt,LIN,tundra,2009,30,25,257.5507523,64.38768807,0.780068906
LINt,LIN,tundra,2009,31,22,267.2216303,58.78875867,0.954262523
LINt,LIN,tundra,2009,32,22,305.3961489,67.18715277,1.246383704
LINt,LIN,tundra,2009,33,24,244.9531611,58.78875867,0.735025127
RA2f,RA2,forest,2009,1,106,277.3054654,293.9437934,0.213284023
RA2f,RA2,forest,2009,2,106,277.3054654,293.9437934,0.213284023
RA2f,RA2,forest,2009,3,106,277.3054654,293.9437934,0.213284023
RA2f,RA2,forest,2009,4,111,252.2040269,279.9464699,0.168472253
RA2f,RA2,forest,2009,5,117,251.2340114,293.9437934,0.158605533
RA2f,RA2,forest,2009,6,102,274.4573234,279.9464699,0.217118488
RA2f,RA2,forest,2009,7,105,253.2849013,265.9491464,0.179629075
RA2f,RA2,forest,2009,8,104,275.9087804,286.9451316,0.215201371
RA2f,RA2,forest,2009,9,101,270.2453546,272.9478081,0.212589804
RA2f,RA2,forest,2009,10,104,269.1792979,279.9464699,0.204831763
RA2f,RA2,forest,2009,11,103,278.5875064,286.9451316,0.221530424
RA2f,RA2,forest,2009,12,103,244.6134203,251.9518229,0.170793236
RA2f,RA2,forest,2009,13,102,281.3187565,286.9451316,0.228110111
RA2f,RA2,forest,2009,14,97,274.1743777,265.9491464,0.227839663
RA2f,RA2,forest,2009,15,100,279.9464699,279.9464699,0.230407876
RA2f,RA2,forest,2009,16,101,277.1747226,279.9464699,0.223631615
RA2f,RA2,forest,2009,17,96,284.3206335,272.9478081,0.247567057
RA2f,RA2,forest,2009,18,93,255.8650531,237.9544994,0.206959958
RA2f,RA2,forest,2009,19,91,261.4884609,237.9544994,0.220907772
RA2f,RA2,forest,2009,20,90,248.8413065,223.9571759,0.20227852
RA2f,RA2,forest,2009,21,99,282.774212,279.9464699,0.237460697
RA2f,RA2,forest,2009,22,96,291.6109061,279.9464699,0.260425569
RA2f,RA2,forest,2009,23,95,265.2124451,251.9518229,0.217676489
RA2f,RA2,forest,2009,24,90,248.8413065,223.9571759,0.20227852
RA2f,RA2,forest,2009,25,90,287.7227607,258.9504846,0.270428998
RA2f,RA2,forest,2009,26,97,274.1743777,265.9491464,0.227839663
RA2f,RA2,forest,2009,27,92,289.0751591,265.9491464,0.267042909
RA2f,RA2,forest,2009,28,94,297.8153935,279.9464699,0.277404665
RA2f,RA2,forest,2009,29,95,265.2124451,251.9518229,0.217676489
RA2f,RA2,forest,2009,30,90,264.3938882,237.9544994,0.228353485
RA2f,RA2,forest,2009,31,92,289.0751591,265.9491464,0.267042909
RA2f,RA2,forest,2009,32,93,255.8650531,237.9544994,0.206959958
RA2f,RA2,forest,2009,33,95,279.9464699,265.9491464,0.242534607
RA2e,RA2,treeline,2009,1,62,237.0514463,146.9718967,0.266465421
RA2e,RA2,treeline,2009,2,64,240.5789975,153.9705584,0.26587823
RA2e,RA2,treeline,2009,3,64,279.9464699,179.1657407,0.360012307
RA2e,RA2,treeline,2009,4,64,288.6947971,184.7646701,0.382864651
RA2e,RA2,treeline,2009,5,60,275.2806954,165.1684172,0.37131936
RA2e,RA2,treeline,2009,6,64,284.3206335,181.9652054,0.371350585
RA2e,RA2,treeline,2009,7,66,254.4967908,167.9678819,0.288514746
RA2e,RA2,treeline,2009,8,58,289.5997964,167.9678819,0.425124213
RA2e,RA2,treeline,2009,9,53,279.9464699,148.371629,0.434731842
RA2e,RA2,treeline,2009,10,48,285.778688,137.1737702,0.500225433
RA2e,RA2,treeline,2009,11,52,274.5628839,142.7726996,0.426213933
RA2e,RA2,treeline,2009,12,54,290.3148576,156.7700231,0.458872568
RA2e,RA2,treeline,2009,13,61,254.7053947,155.3702908,0.312675449
RA2e,RA2,treeline,2009,14,55,269.7665982,148.371629,0.389010203
RA2e,RA2,treeline,2009,15,50,285.5453993,142.7726996,0.479432709
RA2e,RA2,treeline,2009,16,40,223.9571759,89.58287036,0.368652602
RA2e,RA2,treeline,2009,17,37,257.2481074,95.18179975,0.525835597
RA2e,RA2,treeline,2009,18,46,261.6890914,120.376982,0.437684067
RA2e,RA2,treeline,2009,19,64,271.1981427,173.5668113,0.337863112
RA2e,RA2,treeline,2009,20,70,259.9502934,181.9652054,0.283811451
RA2e,RA2,treeline,2009,21,75,276.2138503,207.1603877,0.299072837
RA2e,RA2,treeline,2009,22,80,288.6947971,230.9558376,0.30629172
RA2e,RA2,treeline,2009,23,75,302.3421875,226.7566406,0.358330329
RA2e,RA2,treeline,2009,24,82,273.1185072,223.9571759,0.267445773
RA2e,RA2,treeline,2009,25,83,276.5736208,229.5561053,0.270950994
RA2e,RA2,treeline,2009,26,77,247.2254539,190.3635995,0.233368896
RA2e,RA2,treeline,2009,27,68,247.0115911,167.9678819,0.263798963
RA2e,RA2,treeline,2009,28,79,279.9464699,221.1577112,0.29165554
RA2e,RA2,treeline,2009,29,78,276.3574126,215.5587818,0.287869043
RA2e,RA2,treeline,2009,30,76,287.3134822,218.3582465,0.319334433
RA2e,RA2,treeline,2009,31,75,250.0855131,187.5641348,0.245167634
RA2e,RA2,treeline,2009,32,74,283.7295303,209.9598524,0.319834044
RA2e,RA2,treeline,2009,33,79,290.5773485,229.5561053,0.314227183
RA2e,RA2,treeline,2009,34,73,272.2767036,198.7619936,0.298569498
RA2t,RA2,tundra,2009,1,13,163.6610132,21.27593171,0.605751431
RA2t,RA2,tundra,2009,2,12,191.2967544,22.95561053,0.896563982
RA2t,RA2,tundra,2009,3,17,283.2399577,48.15079282,1.387418403
RA2t,RA2,tundra,2009,4,17,154.7939304,26.31496817,0.414387135
RA2t,RA2,tundra,2009,5,14,259.9502934,36.39304108,1.419057256
RA2t,RA2,tundra,2009,7,20,226.7566406,45.35132812,0.755853039
RA2t,RA2,tundra,2009,8,21,246.6195092,51.79009693,0.851496552
RA2t,RA2,tundra,2009,9,18,211.5151106,38.0727199,0.730731153
RA2t,RA2,tundra,2009,10,19,197.4359314,37.51282696,0.603178864
RA2t,RA2,tundra,2009,11,17,161.3809062,27.43475405,0.450404487
RA2t,RA2,tundra,2009,13,19,173.8614918,33.03368344,0.467735715
RA2t,RA2,tundra,2009,14,23,163.0992477,37.51282696,0.340034834
RA2t,RA2,tundra,2009,15,11,173.0578177,19.03635995,0.800455312
RA2t,RA2,tundra,2009,16,14,139.9732349,19.59625289,0.411442636
RA2t,RA2,tundra,2009,17,18,161.7468493,29.11443287,0.427313373
RA2t,RA2,tundra,2009,18,18,177.2994309,31.91389756,0.513439774
RA2t,RA2,tundra,2009,19,12,228.6229504,27.43475405,1.280577109
RA2t,RA2,tundra,2009,20,17,141.6199789,24.07539641,0.346854601
RA2t,RA2,tundra,2009,22,12,256.6175974,30.79411169,1.613388486
RA2t,RA2,tundra,2009,24,15,246.3528935,36.95293402,1.189519063
RA2t,RA2,tundra,2009,26,14,279.9464699,39.19250578,1.645770546
RA2t,RA2,tundra,2009,27,17,214.0767123,36.39304108,0.792569329
RA2t,RA2,tundra,2009,28,18,202.1835616,36.39304108,0.667677145
RA2t,RA2,tundra,2009,29,16,218.7081796,34.99330873,0.878936296
RA2t,RA2,tundra,2009,30,24,221.6242886,53.18982927,0.601687235
RA2t,RA2,tundra,2009,31,23,225.1743345,51.79009693,0.648122756
RA2t,RA2,tundra,2009,32,19,250.4784204,47.59089988,0.970810268
RA2t,RA2,tundra,2009,12*,22,155.2430424,34.15346932,0.322069011
RA2t,RA2,tundra,2009,21*,18,192.8520126,34.71336226,0.60746768
RA2t,RA2,tundra,2009,23*,13,241.184651,31.35400463,1.315537734
RA2t,RA2,tundra,2009,25*,14,199.9617642,27.99464699,0.83967885
RA2t,RA2,tundra,2009,33*,20,223.9571759,44.79143518,0.737305205
RA2t,RA2,tundra,2009,6*,21,223.9571759,47.03100694,0.702195433
RAMf,RAM,forest,2009,1,103,273.1516526,281.3462022,0.212969676
RAMf,RAM,forest,2009,2,122,275.3571835,335.9357638,0.182717574
RAMf,RAM,forest,2009,3,121,305.3961489,369.5293402,0.226615219
RAMf,RAM,forest,2009,4,122,279.9464699,341.5346932,0.188858915
RAMf,RAM,forest,2009,5,122,325.8393338,397.5239872,0.255855359
RAMf,RAM,forest,2009,6,140,275.9472346,386.3261284,0.15990844
RAMf,RAM,forest,2009,7,112,309.9407345,347.1336226,0.252166055
RAMf,RAM,forest,2009,8,144,307.1634878,442.3154224,0.192630042
RAMf,RAM,forest,2009,9,146,325.9650677,475.9089988,0.213961974
RAMf,RAM,forest,2009,10,134,313.372914,419.9197048,0.215459399
RAMf,RAM,forest,2009,11,160,279.9464699,447.9143518,0.144004923
RAMf,RAM,forest,2009,12,116,284.7731331,330.3368344,0.205535748
RAMf,RAM,forest,2009,13,112,284.945514,319.1389756,0.213134108
RAMf,RAM,forest,2009,14,131,324.8233849,425.5186342,0.236793954
RAMf,RAM,forest,2009,15,142,343.0329983,487.1068576,0.243630011
RAMf,RAM,forest,2009,16,125,326.9774768,408.721846,0.251462364
RAMf,RAM,forest,2009,17,134,290.3922337,389.1255931,0.18501738
RAMf,RAM,forest,2009,18,148,332.9093155,492.705787,0.220159541
RAMf,RAM,forest,2009,19,120,282.2793571,338.7352285,0.195220007
RAMf,RAM,forest,2009,20,163,333.187823,543.0961515,0.200234067
RAMf,RAM,forest,2009,21,120,347.6002001,417.1202401,0.296023453
RAMf,RAM,forest,2009,22,143,270.1581318,386.3261284,0.150053933
RAMf,RAM,forest,2009,23,123,273.1185072,335.9357638,0.178297182
RAMf,RAM,forest,2009,24,167,353.7048212,590.6870514,0.220248429
RAMf,RAM,forest,2009,25,196,339.9349991,666.2725983,0.173333705
RAMf,RAM,forest,2009,26,182,352.2403385,641.077416,0.200426029
RAMf,RAM,forest,2009,27,154,403.5591968,621.4811631,0.310914594
RAMf,RAM,forest,2009,28,176,369.0203466,649.4758101,0.227475845
RAMf,RAM,forest,2009,29,162,359.4374428,582.2886573,0.2344655
RAMf,RAM,forest,2009,30,180,356.15412,641.077416,0.207181403
RAMf,RAM,forest,2009,31,170,398.5120336,677.4704571,0.274651066
RAMf,RAM,forest,2009,32,162,366.3497013,593.4865161,0.243570114
RAMf,RAM,forest,2009,33,155,340.4510295,527.6990957,0.219849223
RAMe,RAM,treeline,2009,1,81,255.7535651,207.1603877,0.23741366
RAMe,RAM,treeline,2009,2,81,297.2271162,240.7539641,0.32065585
RAMe,RAM,treeline,2009,3,80,286.9451316,229.5561053,0.302590344
RAMe,RAM,treeline,2009,4,84,283.2791659,237.9544994,0.2808648
RAMe,RAM,treeline,2009,5,81,276.4903406,223.9571759,0.277473964
RAMe,RAM,treeline,2009,6,82,286.7744325,235.1550347,0.294858965
RAMe,RAM,treeline,2009,7,82,259.4625818,212.7593171,0.24136981
RAMe,RAM,treeline,2009,9,79,290.5773485,229.5561053,0.314227183
RAMe,RAM,treeline,2009,10,80,290.4444625,232.35557,0.310015598
RAMe,RAM,treeline,2009,11,80,290.4444625,232.35557,0.310015598
RAMe,RAM,treeline,2009,12,80,283.4458007,226.7566406,0.295255093
RAMe,RAM,treeline,2009,8*,80,272.9478081,218.3582465,0.273789359
RAMe,RAM,treeline,2009,13,68,255.2453108,173.5668113,0.28167867
RAMe,RAM,treeline,2009,14,64,253.7014883,162.3689525,0.29567417
RAMe,RAM,treeline,2009,15,64,262.4498155,167.9678819,0.316417067
RAMe,RAM,treeline,2009,17,63,257.7284961,162.3689525,0.309978563
RAMe,RAM,treeline,2009,18,87,302.4708985,263.1496817,0.309168523
RAMe,RAM,treeline,2009,20,76,257.8454328,195.9625289,0.257189139
RAMe,RAM,treeline,2009,21,78,251.2340114,195.9625289,0.2379083
RAMe,RAM,treeline,2009,22,73,272.2767036,198.7619936,0.298569498
RAMe,RAM,treeline,2009,23,76,257.8454328,195.9625289,0.257189139
RAMe,RAM,treeline,2009,24,98,291.3728564,285.5453993,0.254694424
RAMe,RAM,treeline,2009,25,93,301.0177095,279.9464699,0.286449768
RAMe,RAM,treeline,2009,27,98,305.6558395,299.5427228,0.280276477
RAMe,RAM,treeline,2009,28,99,299.7406647,296.7432581,0.266810839
RAMe,RAM,treeline,2009,29,104,301.4808137,313.5400463,0.256940964
RAMe,RAM,treeline,2009,30,106,274.664461,291.1443287,0.209240816
RAMe,RAM,treeline,2009,31,108,311.0516332,335.9357638,0.263383489
RAMe,RAM,treeline,2009,32,87,296.0353474,257.5507523,0.296152374
RAMe,RAM,treeline,2009,33,89,283.0919358,251.9518229,0.264735584
RAMe,RAM,treeline,2009,16*,69,267.7748842,184.7646701,0.305518786
RAMe,RAM,treeline,2009,19*,89,273.655538,243.5534288,0.247380696
RAMe,RAM,treeline,2009,26*,94,303.7717013,285.5453993,0.288611814
RAMt,RAM,tundra,2009,1,22,175.6027856,38.63261284,0.412085612
RAMt,RAM,tundra,2009,2,26,163.6610132,42.55186342,0.302875716
RAMt,RAM,tundra,2009,3,22,180.6927215,39.75239872,0.436320851
RAMt,RAM,tundra,2009,4,24,132.9745732,31.91389756,0.216607405
RAMt,RAM,tundra,2009,5,26,152.8938412,39.75239872,0.264334571
RAMt,RAM,tundra,2009,6,20,195.9625289,39.19250578,0.564499297
RAMt,RAM,tundra,2009,7,19,176.8082968,33.59357638,0.483725531
RAMt,RAM,tundra,2009,8,20,170.7673466,34.15346932,0.428673854
RAMt,RAM,tundra,2009,9,22,194.690045,42.83180989,0.506538127
RAMt,RAM,tundra,2009,10,18,143.0837513,25.75507523,0.334391678
RAMt,RAM,tundra,2009,13,12,244.9531611,29.39437934,1.470050253
RAMt,RAM,tundra,2009,15,19,198.9093339,37.79277343,0.612215126
RAMt,RAM,tundra,2009,16,12,191.2967544,22.95561053,0.896563982
RAMt,RAM,tundra,2009,17,18,227.0676922,40.8721846,0.842142369
RAMt,RAM,tundra,2009,18,15,205.2940779,30.79411169,0.826054905
RAMt,RAM,tundra,2009,19,15,289.2780189,43.39170283,1.640162735
RAMt,RAM,tundra,2009,21,16,227.4565068,36.39304108,0.950657498
RAMt,RAM,tundra,2009,22,16,195.9625289,31.35400463,0.705624122
RAMt,RAM,tundra,2009,24,14,219.9579406,30.79411169,1.016011408
RAMt,RAM,tundra,2009,25,23,197.1796875,45.35132812,0.496985642
RAMt,RAM,tundra,2009,26,24,193.6296417,46.471114,0.459282367
RAMt,RAM,tundra,2009,27,26,220.7270243,57.38902632,0.55091551
RAMt,RAM,tundra,2009,28,24,209.9598524,50.39036458,0.54001846
RAMt,RAM,tundra,2009,29,18,248.8413065,44.79143518,1.011392599
RAMt,RAM,tundra,2009,30,20,188.9638672,37.79277343,0.524897943
RAMt,RAM,tundra,2009,31,15,149.3047839,22.39571759,0.436921603
RAMt,RAM,tundra,2009,32,19,132.6062226,25.19518229,0.272095611
RAMt,RAM,tundra,2009,11*,16,90.98260271,14.55721643,0.1521052
RAMt,RAM,tundra,2009,12*,16,131.2249078,20.99598524,0.316417067
RAMt,RAM,tundra,2009,14*,16,183.7148709,29.39437934,0.620177451
RAMt,RAM,tundra,2009,20*,16,209.9598524,33.59357638,0.810027691
RAMt,RAM,tundra,2009,23*,16,192.463198,30.79411169,0.680648268
RAMt,RAM,tundra,2009,33*,23,328.6328125,75.58554686,1.380515673
RIDf,RID,forest,2009,1,68,230.5441517,156.7700231,0.229798208
RIDf,RID,forest,2009,2,57,225.9217125,128.7753761,0.263262146
RIDf,RID,forest,2009,3,53,200.7163369,106.3796585,0.223479096
RIDf,RID,forest,2009,4,57,230.8330541,131.5748408,0.274832742
RIDf,RID,forest,2009,5,60,139.9732349,83.98394096,0.096003282
RIDf,RID,forest,2009,6,62,234.7938134,145.5721643,0.261414059
RIDf,RID,forest,2009,7,76,257.8454328,195.9625289,0.257189139
RIDf,RID,forest,2009,8,77,254.4967908,195.9625289,0.247298354
RIDf,RID,forest,2009,9,61,229.4643196,139.9732349,0.253774409
RIDf,RID,forest,2009,10,66,246.0135644,162.3689525,0.269601002
RIDf,RID,forest,2009,11,66,241.7719512,159.5694878,0.260384559
RIDf,RID,forest,2009,12,72,233.2887249,167.9678819,0.222229819
RIDf,RID,forest,2009,13,76,243.111408,184.7646701,0.228635896
RIDf,RID,forest,2009,14,73,241.5976384,176.366276,0.235076838
RIDf,RID,forest,2009,15,77,254.4967908,195.9625289,0.247298354
RIDf,RID,forest,2009,16,76,239.4279019,181.9652054,0.221760023
RIDf,RID,forest,2009,17,75,261.2833719,195.9625289,0.267614482
RIDf,RID,forest,2009,18,83,246.2179795,204.360923,0.214737931
RIDf,RID,forest,2009,19,81,235.0167895,190.3635995,0.200474939
RIDf,RID,forest,2009,20,72,225.5124341,162.3689525,0.20766142
RIDf,RID,forest,2009,21,82,206.5458711,169.3676143,0.152955998
RIDf,RID,forest,2009,22,38,162.074272,61.58822337,0.203231907
RIDf,RID,forest,2009,23,66,216.3222722,142.7726996,0.208451904
RIDf,RID,forest,2009,24,70,215.9587053,151.1710937,0.195880282
