id,year,month,day,date,wsu_depth,tis_depth,tun_depth,ppa_depth,ppd_depth,mlk_depth,rpp_depth,rti_depth
1290,2018,4,9,2018-04-09,55,275,5,15,,70,,
1291,2018,4,10,2018-04-10,55,275,5,15,,70,,
1292,2018,4,11,2018-04-11,55,275,5,15,,70,30,
1293,2018,4,12,2018-04-12,55,275,5,15,,70,30,
1294,2018,4,13,2018-04-13,55,275,5,15,,70,,
1295,2018,4,14,2018-04-14,55,275,5,10,,70,,
1296,2018,4,15,2018-04-15,55,275,5,10,5,70,,
1297,2018,4,16,2018-04-16,50,270,0,0,0,70,,
1298,2018,4,17,2018-04-17,50,270,0,0,0,70,30,
1299,2018,4,18,2018-04-18,45,270,0,0,0,70,30,
1300,2018,4,19,2018-04-19,45,265,0,0,0,65,30,
1301,2018,4,20,2018-04-20,40,265,0,0,0,65,20,
1302,2018,4,21,2018-04-21,25,255,0,0,0,60,5,
1303,2018,4,22,2018-04-22,25,255,0,0,,50,0,
1304,2018,4,23,2018-04-23,25,255,0,10,,50,,
1305,2018,4,24,2018-04-24,25,250,0,5,5,50,5,
1306,2018,4,25,2018-04-25,25,250,0,5,,50,0,
1307,2018,4,26,2018-04-26,25,250,0,0,,60,,
1308,2018,4,27,2018-04-27,25,245,0,0,,60,0,
1309,2018,4,28,2018-04-28,25,245,0,0,0,55,0,
1310,2018,4,29,2018-04-29,25,245,5,10,,55,0,
1311,2018,4,30,2018-04-30,25,245,0,5,,50,5,
1312,2018,5,1,2018-05-01,20,245,0,0,0,50,5,
1313,2018,5,2,2018-05-02,20,245,0,0,0,50,0,
1314,2018,5,3,2018-05-03,15,245,0,0,0,50,0,
1315,2018,5,4,2018-05-04,15,245,0,0,0,50,10,
1316,2018,5,5,2018-05-05,15,240,0,0,0,50,0,
1317,2018,5,6,2018-05-06,15,240,0,0,0,45,0,
1318,2018,5,7,2018-05-07,10,235,0,0,0,40,0,
1319,2018,5,8,2018-05-08,10,235,0,0,0,40,0,
1320,2018,5,9,2018-05-09,10,235,0,0,0,40,0,
1321,2018,5,10,2018-05-10,25,235,0,10,0,60,0,
1322,2018,5,11,2018-05-11,20,235,0,5,0,70,0,
1323,2018,5,12,2018-05-12,20,235,0,5,5,70,0,
1324,2018,5,13,2018-05-13,20,235,0,5,0,65,0,
1325,2018,5,14,2018-05-14,20,235,5,5,0,65,0,
1326,2018,5,15,2018-05-15,20,235,0,5,0,65,0,
1327,2018,5,16,2018-05-16,20,235,0,5,0,65,0,
1328,2018,5,17,2018-05-17,15,235,0,5,0,65,0,
1329,2018,5,18,2018-05-18,15,235,0,0,0,60,0,
1330,2018,5,19,2018-05-19,10,230,0,0,0,55,0,
1331,2018,5,20,2018-05-20,,230,0,0,0,50,0,
1332,2018,5,21,2018-05-21,,230,0,0,0,50,0,
1333,2018,5,22,2018-05-22,,230,0,0,0,50,0,
1334,2018,5,23,2018-05-23,,225,0,0,0,45,0,0
1335,2018,5,24,2018-05-24,0,220,0,0,0,35,0,0
1336,2018,5,25,2018-05-25,0,220,0,0,0,30,0,0
1337,2018,5,26,2018-05-26,0,215,0,0,0,30,0,0
1338,2018,5,27,2018-05-27,0,205,0,0,0,20,0,0
1339,2018,5,28,2018-05-28,0,200,0,0,0,0,0,0
1340,2018,5,29,2018-05-29,0,185,0,0,0,0,0,0
1341,2018,5,30,2018-05-30,0,170,0,0,0,0,0,0
1342,2018,5,31,2018-05-31,0,170,0,0,0,0,0,0
1343,2018,6,1,2018-06-01,0,170,0,0,0,0,0,0
1344,2018,6,2,2018-06-02,0,165,0,0,0,0,0,0
1345,2018,6,3,2018-06-03,0,165,0,0,0,0,0,0
1346,2018,6,4,2018-06-04,0,160,0,0,0,0,0,0
1347,2018,6,5,2018-06-05,0,150,0,0,0,0,0,0
1348,2018,6,6,2018-06-06,0,145,0,0,0,0,0,0
1349,2018,6,7,2018-06-07,0,140,0,0,0,0,0,0
1350,2018,6,8,2018-06-08,0,130,0,0,0,0,0,0
1351,2018,6,9,2018-06-09,0,115,0,0,0,0,0,0
1352,2018,6,10,2018-06-10,0,95,0,0,0,0,0,0
1353,2018,6,11,2018-06-11,0,50,0,0,0,0,0,0
1354,2018,6,12,2018-06-12,0,10,0,0,0,0,0,0
1355,2018,6,13,2018-06-13,0,0,0,0,0,0,0,0
1356,2018,6,14,2018-06-14,0,0,0,0,0,0,0,0
1357,2018,6,15,2018-06-15,0,0,0,0,0,0,0,0
1358,2018,6,16,2018-06-16,0,0,0,0,0,0,0,0
1359,2018,6,17,2018-06-17,0,0,0,0,0,0,0,0
1360,2018,6,18,2018-06-18,0,0,0,0,0,0,0,0
1361,2018,6,19,2018-06-19,0,0,0,0,0,0,0,0
1362,2018,6,20,2018-06-20,0,0,0,0,0,0,0,0
1363,2018,6,21,2018-06-21,0,0,0,0,0,0,0,0
1364,2018,6,22,2018-06-22,0,0,0,0,0,0,0,0
1365,2018,6,23,2018-06-23,0,0,0,0,0,0,0,0
1366,2018,6,24,2018-06-24,0,0,0,0,0,0,0,0
1367,2018,6,25,2018-06-25,0,0,0,0,0,0,0,0
1368,2018,6,26,2018-06-26,0,0,0,0,0,0,0,0
1369,2018,6,27,2018-06-27,0,0,0,0,0,0,0,0
1370,2018,6,28,2018-06-28,0,0,0,0,0,0,0,0
1371,2018,6,29,2018-06-29,0,0,0,0,0,0,0,0
1372,2018,6,30,2018-06-30,0,0,0,0,0,0,0,0
1373,2018,7,1,2018-07-01,0,0,0,0,0,0,0,0
1374,2018,7,2,2018-07-02,0,0,0,0,0,0,0,0
1375,2018,7,3,2018-07-03,0,0,0,0,0,0,0,0
1376,2018,7,4,2018-07-04,0,0,0,0,0,0,0,0
1377,2018,7,5,2018-07-05,0,0,0,0,0,0,0,0
1378,2018,7,6,2018-07-06,0,0,0,0,0,0,0,0
1379,2018,7,7,2018-07-07,0,0,0,0,0,0,0,0
1380,2018,7,8,2018-07-08,0,0,0,0,0,0,0,0
1381,2018,7,9,2018-07-09,0,0,0,0,0,0,0,0
1382,2018,7,10,2018-07-10,0,0,0,0,0,0,0,0
1383,2018,7,11,2018-07-11,0,0,0,0,0,0,0,0
1384,2018,7,12,2018-07-12,0,0,0,0,0,0,0,0
1385,2018,7,13,2018-07-13,0,0,0,0,0,0,0,0
1386,2018,7,14,2018-07-14,0,0,0,0,0,0,0,0
1387,2018,7,15,2018-07-15,0,0,0,0,0,0,0,0
1388,2018,7,16,2018-07-16,0,0,0,0,0,0,0,0
1389,2018,7,17,2018-07-17,0,0,0,0,0,0,0,0
1390,2018,7,18,2018-07-18,0,0,0,0,0,0,0,0
1391,2018,7,19,2018-07-19,0,0,0,0,0,0,0,0
1392,2018,7,20,2018-07-20,0,0,0,0,0,0,0,0
1393,2018,7,21,2018-07-21,0,0,0,0,0,0,0,0
1394,2018,7,22,2018-07-22,0,0,0,0,0,0,0,0
1395,2018,7,23,2018-07-23,0,0,0,0,0,0,0,0
1396,2018,7,24,2018-07-24,0,0,0,0,0,0,0,0
1397,2018,7,25,2018-07-25,0,0,0,0,0,0,0,0
1398,2018,7,26,2018-07-26,0,0,0,0,0,0,0,0
1399,2018,7,27,2018-07-27,0,0,0,0,0,0,0,0
1400,2018,7,28,2018-07-28,0,0,0,0,0,0,0,0
1401,2018,7,29,2018-07-29,0,0,0,0,0,0,0,0
1402,2018,7,30,2018-07-30,0,0,0,0,0,0,0,0
1403,2018,7,31,2018-07-31,0,0,0,0,0,0,0,0
1404,2018,8,1,2018-08-01,0,0,0,0,0,0,0,0
1405,2018,8,2,2018-08-02,0,0,0,0,0,0,0,0
1406,2018,8,3,2018-08-03,0,0,0,0,0,0,0,0
1407,2018,8,4,2018-08-04,0,0,0,0,0,0,0,0
1408,2018,8,5,2018-08-05,0,0,0,0,0,0,0,0
1409,2018,8,6,2018-08-06,0,0,0,0,0,0,0,0
1410,2018,8,7,2018-08-07,0,0,0,0,0,0,0,0
1411,2018,8,8,2018-08-08,0,0,0,0,0,0,0,0
1412,2018,8,9,2018-08-09,0,0,0,0,0,0,0,0
1413,2018,8,10,2018-08-10,0,0,0,0,0,0,0,0
1414,2018,8,11,2018-08-11,0,0,0,0,0,0,0,0
1415,2018,8,12,2018-08-12,0,0,0,0,0,0,0,0
1416,2018,8,13,2018-08-13,0,0,0,0,0,0,0,0
1417,2018,8,14,2018-08-14,0,0,0,0,0,0,0,0
1418,2018,8,15,2018-08-15,0,0,0,0,0,0,0,0
1419,2018,8,16,2018-08-16,0,0,0,0,0,0,0,0
1420,2018,8,17,2018-08-17,0,0,0,0,0,0,0,0
1421,2018,8,18,2018-08-18,0,0,0,0,0,0,0,0
1422,2018,8,19,2018-08-19,0,0,0,0,0,0,0,0
1423,2018,8,20,2018-08-20,0,0,0,0,0,0,0,0
1424,2018,8,21,2018-08-21,0,0,0,0,0,0,0,0
1425,2018,8,22,2018-08-22,0,0,0,0,0,0,0,0
1426,2018,8,23,2018-08-23,0,0,0,0,0,0,0,0
1427,2018,8,24,2018-08-24,0,0,0,0,0,0,0,0
1428,2018,8,25,2018-08-25,0,0,0,0,0,0,0,0
1429,2018,8,26,2018-08-26,0,0,0,0,0,0,0,0
1430,2018,8,27,2018-08-27,0,0,0,0,0,0,0,0
1431,2018,8,28,2018-08-28,0,0,0,0,0,0,0,0
1432,2018,8,29,2018-08-29,0,0,0,0,0,0,0,0
1433,2018,8,30,2018-08-30,0,0,0,0,0,0,0,0
1434,2018,8,31,2018-08-31,0,0,0,0,0,0,0,0
1435,2018,9,1,2018-09-01,0,0,0,0,0,0,0,0
1436,2018,9,2,2018-09-02,0,0,0,0,0,0,0,0
1437,2018,9,3,2018-09-03,0,0,0,0,0,0,0,0
1438,2018,9,4,2018-09-04,0,0,0,0,0,0,0,0
1439,2018,9,5,2018-09-05,0,0,0,0,0,0,0,0
1440,2018,9,6,2018-09-06,0,0,0,0,0,0,0,0
1441,2018,9,7,2018-09-07,0,0,0,0,0,0,0,0
1442,2018,9,8,2018-09-08,0,0,0,0,0,0,0,0
1443,2018,9,9,2018-09-09,0,0,0,0,0,0,0,0
1444,2018,9,10,2018-09-10,0,0,0,0,0,0,0,0
1445,2018,9,11,2018-09-11,0,0,0,0,0,0,0,0
1446,2018,9,12,2018-09-12,0,0,0,0,0,0,0,0
1447,2018,9,13,2018-09-13,0,0,0,0,0,0,0,0
1448,2018,9,14,2018-09-14,0,0,0,0,0,0,0,0
1449,2018,9,15,2018-09-15,0,0,0,0,0,0,0,0
1450,2018,9,16,2018-09-16,0,0,0,0,0,0,0,0
1451,2018,9,17,2018-09-17,0,0,0,0,0,0,0,0
1452,2018,9,18,2018-09-18,0,0,0,0,0,0,0,0
1453,2018,9,19,2018-09-19,0,0,0,0,0,0,,
1454,2018,9,20,2018-09-20,0,0,0,0,0,0,0,0
1455,2018,9,21,2018-09-21,0,0,0,0,0,0,0,0
1456,2018,9,22,2018-09-22,0,0,0,0,0,5,0,0
1457,2018,9,23,2018-09-23,0,0,0,0,0,0,0,0
1458,2018,9,24,2018-09-24,0,0,0,0,0,0,0,0
1459,2018,9,25,2018-09-25,0,0,0,0,0,0,0,0
1460,2018,9,26,2018-09-26,0,0,0,0,0,0,0,0
1461,2018,9,27,2018-09-27,5,0,0,5,0,0,0,0
1462,2018,9,28,2018-09-28,5,0,0,0,0,0,0,0
1463,2018,9,29,2018-09-29,0,0,0,0,0,0,0,0
1464,2018,9,30,2018-09-30,5,0,0,0,0,5,0,0
1465,2018,10,1,2018-10-01,0,0,0,0,0,5,0,0
1466,2018,10,2,2018-10-02,0,0,0,0,0,5,0,0
1467,2018,10,3,2018-10-03,0,0,0,0,0,0,0,0
1468,2018,10,4,2018-10-04,0,0,0,5,0,5,0,0
1469,2018,10,5,2018-10-05,0,0,0,0,0,0,0,0
1470,2018,10,6,2018-10-06,0,0,0,0,0,0,0,0
1471,2018,10,7,2018-10-07,0,0,0,0,0,0,5,5
1472,2018,10,8,2018-10-08,0,0,0,0,0,0,5,5
1473,2018,10,9,2018-10-09,0,0,0,5,0,5,5,5
1474,2018,10,10,2018-10-10,0,0,0,0,0,5,5,5
1475,2018,10,11,2018-10-11,0,0,0,0,0,5,5,5
1476,2018,10,12,2018-10-12,0,0,0,0,0,0,0,0
1477,2018,10,13,2018-10-13,0,0,0,0,0,0,0,0
1478,2018,10,14,2018-10-14,5,5,5,5,5,5,0,0
1479,2018,10,15,2018-10-15,5,5,0,5,5,5,0,0
1480,2018,10,16,2018-10-16,5,5,5,10,,10,5,5
1481,2018,10,17,2018-10-17,5,5,5,10,,10,5,5
1482,2018,10,18,2018-10-18,5,5,5,10,,10,5,5
1483,2018,10,19,2018-10-19,5,5,0,10,,10,5,5
1484,2018,10,20,2018-10-20,5,10,5,10,,10,5,5
1485,2018,10,21,2018-10-21,10,10,5,10,,10,5,5
1486,2018,10,22,2018-10-22,10,10,5,10,,15,10,5
1487,2018,10,23,2018-10-23,10,10,5,10,,15,10,5
1488,2018,10,24,2018-10-24,10,10,5,15,,15,10,5
1489,2018,10,25,2018-10-25,10,15,5,15,,15,10,5
1490,2018,10,26,2018-10-26,10,15,5,10,,15,5,5
1491,2018,10,27,2018-10-27,10,10,5,10,,15,5,5
1492,2018,10,28,2018-10-28,10,10,5,10,5,15,5,5
1493,2018,10,29,2018-10-29,10,10,0,10,5,15,5,5
1494,2018,10,30,2018-10-30,10,10,5,5,5,15,5,5
1495,2018,10,31,2018-10-31,10,10,5,5,,,5,5
1496,2018,11,1,2018-11-01,10,10,5,10,,,5,5
1497,2018,11,2,2018-11-02,15,15,5,10,,,5,
1498,2018,11,3,2018-11-03,,15,5,10,,,5,
1499,2018,11,4,2018-11-04,,15,5,10,,,10,
1500,2018,11,5,2018-11-05,,15,5,10,,,,
1501,2018,11,6,2018-11-06,,15,5,10,,,,
1502,2018,11,7,2018-11-07,,15,5,10,,,,
1503,2018,11,8,2018-11-08,,20,5,10,,,,
1504,2018,11,9,2018-11-09,,25,5,10,,,,
1505,2018,11,10,2018-11-10,,25,5,10,,,20,
1506,2018,11,11,2018-11-11,,25,5,10,,,20,
1507,2018,11,12,2018-11-12,,35,5,10,,,20,
1508,2018,11,13,2018-11-13,,35,5,10,,,20,
1509,2018,11,14,2018-11-14,,35,5,10,,,20,
1510,2018,11,15,2018-11-15,,35,5,10,,,,
1511,2018,11,16,2018-11-16,,40,5,10,,,,
1512,2018,11,17,2018-11-17,35,40,5,10,,,,
1513,2018,11,18,2018-11-18,35,40,5,10,,,,
1514,2018,11,19,2018-11-19,35,40,5,10,,,,
1515,2018,11,20,2018-11-20,35,40,5,10,,,,
1516,2018,11,21,2018-11-21,30,40,5,10,,,,
1517,2018,11,22,2018-11-22,30,40,5,10,,,,
1518,2018,11,23,2018-11-23,30,40,5,10,,,,
1519,2018,11,24,2018-11-24,,120,,10,,,35,
1520,2018,11,25,2018-11-25,,100,,10,,,,
1521,2018,11,26,2018-11-26,,NA,,10,,,,
1522,2018,11,27,2018-11-27,,NA,,10,,,,
1523,2018,11,28,2018-11-28,,100,,10,,,,
1524,2018,11,29,2018-11-29,,NA,,10,,,,
1525,2018,11,30,2018-11-30,,NA,,15,,,,
1526,2018,12,1,2018-12-01,,NA,,15,,,,
1527,2018,12,2,2018-12-02,,NA,,15,,,,
1528,2018,12,3,2018-12-03,,95,5,15,,,,
1529,2018,12,4,2018-12-04,,95,5,15,,,,
1530,2018,12,5,2018-12-05,,95,5,10,,,,
1531,2018,12,6,2018-12-06,,95,5,10,,,,
1532,2018,12,7,2018-12-07,,95,5,10,,,,
1533,2018,12,8,2018-12-08,40,95,5,10,,,,
1534,2018,12,9,2018-12-09,40,95,5,10,,,,
1535,2018,12,10,2018-12-10,40,95,5,10,,,,
1536,2018,12,11,2018-12-11,40,95,5,10,,,,
1537,2018,12,12,2018-12-12,40,95,10,10,,,,
1538,2018,12,13,2018-12-13,40,95,10,15,5,,,
1539,2018,12,14,2018-12-14,40,95,5,15,,,,
1540,2018,12,15,2018-12-15,40,NA,,15,,,,
1541,2018,12,16,2018-12-16,,NA,,15,,,,
1542,2018,12,17,2018-12-17,,NA,,10,,,,
1543,2018,12,18,2018-12-18,,NA,,10,,,,
1544,2018,12,19,2018-12-19,,NA,,,,,,
1545,2018,12,20,2018-12-20,,NA,10,,,,,
1546,2018,12,21,2018-12-21,,NA,10,,,,,
1547,2018,12,22,2018-12-22,,NA,,,,,,
1548,2018,12,23,2018-12-23,,NA,,,,,,
1549,2018,12,24,2018-12-24,,NA,,,,,,
1550,2018,12,25,2018-12-25,,NA,10,,,,,
1551,2018,12,26,2018-12-26,,NA,5,15,,,,
1552,2018,12,27,2018-12-27,,NA,5,15,,,,
1553,2018,12,28,2018-12-28,,NA,5,15,,,,
1554,2018,12,29,2018-12-29,,NA,5,15,,,,
1555,2018,12,30,2018-12-30,,NA,5,15,,,,
1556,2018,12,31,2018-12-31,,NA,5,15,,,,
1557,2019,1,1,2019-01-01,,NA,5,15,,,,
1558,2019,1,2,2019-01-02,,NA,5,15,,,,
1559,2019,1,3,2019-01-03,,NA,5,15,,,,
1560,2019,1,4,2019-01-04,,NA,10,15,,,,
1561,2019,1,5,2019-01-05,,NA,10,15,,,,
1562,2019,1,6,2019-01-06,,NA,10,15,,,,
1563,2019,1,7,2019-01-07,,NA,10,15,,,,
1564,2019,1,8,2019-01-08,,NA,,10,,,,
1565,2019,1,9,2019-01-09,,170,,10,,,,
1566,2019,1,10,2019-01-10,,170,,10,,,,
1567,2019,1,11,2019-01-11,,170,,10,,,,
1568,2019,1,12,2019-01-12,,NA,5,10,,,,
1569,2019,1,13,2019-01-13,,NA,,10,,,,
1570,2019,1,14,2019-01-14,,NA,,10,,,,
1571,2019,1,15,2019-01-15,,NA,,10,,,,
1572,2019,1,16,2019-01-16,,NA,,10,,,,
1573,2019,1,17,2019-01-17,,NA,,10,,,,
1574,2019,1,18,2019-01-18,,NA,,10,,,,
1575,2019,1,19,2019-01-19,,NA,,10,,,,
1576,2019,1,20,2019-01-20,,NA,,10,,,,
1577,2019,1,21,2019-01-21,,NA,,,,,,
1578,2019,1,22,2019-01-22,,NA,,,,,,
1579,2019,1,23,2019-01-23,,NA,,,,,,
1580,2019,1,24,2019-01-24,,NA,,,,,,
1581,2019,1,25,2019-01-25,,NA,,,,,,
1582,2019,1,26,2019-01-26,,190,,,,,,
1583,2019,1,27,2019-01-27,,190,,,,,,
1584,2019,1,28,2019-01-28,,190,,,,,,
1585,2019,1,29,2019-01-29,,190,,,,,,
1586,2019,1,30,2019-01-30,,190,,,,,,
1587,2019,1,31,2019-01-31,,190,,,,,,
1588,2019,2,1,2019-02-01,,NA,,,,,,
1589,2019,2,2,2019-02-02,,NA,,,,,,
1590,2019,2,3,2019-02-03,,NA,,,,,,
1591,2019,2,4,2019-02-04,,NA,,,,,,
1592,2019,2,5,2019-02-05,,NA,,,,,,
1593,2019,2,6,2019-02-06,,NA,,,,,,
1594,2019,2,7,2019-02-07,,NA,,,,,,
1595,2019,2,8,2019-02-08,,NA,,,,,,
1596,2019,2,9,2019-02-09,,NA,,10,,,,
1597,2019,2,10,2019-02-10,,190,,10,,,,
1598,2019,2,11,2019-02-11,,190,,10,,,,
1599,2019,2,12,2019-02-12,,190,,10,,,30,
1600,2019,2,13,2019-02-13,,190,,10,,,30,
1601,2019,2,14,2019-02-14,,190,,10,,,30,
1602,2019,2,15,2019-02-15,,190,,10,,,30,
1603,2019,2,16,2019-02-16,,195,,10,,,30,
1604,2019,2,17,2019-02-17,,195,,10,,,30,
1605,2019,2,18,2019-02-18,,195,,10,,90,30,
1606,2019,2,19,2019-02-19,,195,,10,,90,30,
1607,2019,2,20,2019-02-20,,195,,10,,90,30,
1608,2019,2,21,2019-02-21,,195,,10,,90,30,
1609,2019,2,22,2019-02-22,,195,,10,,90,30,
1610,2019,2,23,2019-02-23,,195,,10,,90,30,
1611,2019,2,24,2019-02-24,,195,,10,,90,NA,
1612,2019,2,25,2019-02-25,,195,,10,,90,NA,
1613,2019,2,26,2019-02-26,,195,,10,,90,NA,
1614,2019,2,27,2019-02-27,,195,,10,5,90,NA,
1615,2019,2,28,2019-02-28,,195,5,10,5,90,NA,
1616,2019,3,1,2019-03-01,,195,5,10,5,90,NA,
1617,2019,3,2,2019-03-02,,195,5,10,5,90,NA,
1618,2019,3,3,2019-03-03,,195,5,10,5,90,NA,
1619,2019,3,4,2019-03-04,55,195,5,10,5,90,NA,
1620,2019,3,5,2019-03-05,55,195,5,10,5,90,NA,
1621,2019,3,6,2019-03-06,55,205,5,10,5,90,NA,
1622,2019,3,7,2019-03-07,55,205,5,10,5,90,35,
1623,2019,3,8,2019-03-08,55,205,5,10,5,90,35,
1624,2019,3,9,2019-03-09,55,205,5,10,5,90,35,
1625,2019,3,10,2019-03-10,55,205,5,10,5,90,35,
1626,2019,3,11,2019-03-11,55,205,5,10,5,90,40,
1627,2019,3,12,2019-03-12,55,205,5,10,5,95,40,
1628,2019,3,13,2019-03-13,55,205,5,10,5,,40,
1629,2019,3,14,2019-03-14,55,205,5,10,5,,40,
1630,2019,3,15,2019-03-15,55,205,5,10,5,,40,
1631,2019,3,16,2019-03-16,55,205,5,10,5,,40,
1632,2019,3,17,2019-03-17,55,205,5,10,5,,40,
1633,2019,3,18,2019-03-18,55,205,5,10,5,,40,
1634,2019,3,19,2019-03-19,55,205,5,10,5,,40,
1635,2019,3,20,2019-03-20,55,205,5,10,5,,40,
1636,2019,3,21,2019-03-21,50,205,5,10,5,,40,
1637,2019,3,22,2019-03-22,50,205,5,5,5,,40,
1638,2019,3,23,2019-03-23,50,200,5,5,5,,40,
1639,2019,3,24,2019-03-24,50,200,5,5,5,,40,
1640,2019,3,25,2019-03-25,50,200,5,5,5,,40,
1641,2019,3,26,2019-03-26,50,200,0,5,5,,40,
1642,2019,3,27,2019-03-27,50,200,5,5,5,,40,
1643,2019,3,28,2019-03-28,50,200,5,5,5,,40,
1644,2019,3,29,2019-03-29,50,200,5,5,5,,40,
1645,2019,3,30,2019-03-30,50,200,5,5,5,,40,
1646,2019,3,31,2019-03-31,50,210,5,5,5,,40,
1647,2019,4,1,2019-04-01,55,205,5,5,5,,40,
1648,2019,4,2,2019-04-02,55,205,5,5,5,,40,
1649,2019,4,3,2019-04-03,55,205,5,5,5,,40,
1650,2019,4,4,2019-04-04,55,205,5,5,5,,40,
1651,2019,4,5,2019-04-05,55,210,5,5,5,,40,
1652,2019,4,6,2019-04-06,55,210,5,5,5,,40,
1653,2019,4,7,2019-04-07,55,210,5,5,5,,40,
1654,2019,4,8,2019-04-08,55,210,5,5,5,,40,
1655,2019,4,9,2019-04-09,55,210,5,5,5,,40,
1656,2019,4,10,2019-04-10,55,210,5,5,5,,40,
1657,2019,4,11,2019-04-11,55,210,5,5,5,,40,
1658,2019,4,12,2019-04-12,55,210,0,5,0,,40,
1659,2019,4,13,2019-04-13,55,210,0,0,0,,40,
1660,2019,4,14,2019-04-14,45,205,0,0,0,,40,
1661,2019,4,15,2019-04-15,45,200,0,0,0,,35,
1662,2019,4,16,2019-04-16,35,195,0,0,0,,30,
1663,2019,4,17,2019-04-17,35,195,5,5,5,,30,
1664,2019,4,18,2019-04-18,35,195,0,0,0,,30,
1665,2019,4,19,2019-04-19,35,195,0,5,0,,30,
1666,2019,4,20,2019-04-20,NA,230,0,5,5,,30,
1667,2019,4,21,2019-04-21,45,230,5,5,5,,25,
1668,2019,4,22,2019-04-22,40,230,0,5,5,,25,
1669,2019,4,23,2019-04-23,35,225,0,0,0,,25,
1670,2019,4,24,2019-04-24,30,215,0,0,0,,10,
1671,2019,4,25,2019-04-25,35,215,5,5,5,,10,
1672,2019,4,26,2019-04-26,35,215,0,0,5,,10,
1673,2019,4,27,2019-04-27,35,215,0,5,5,,10,
1674,2019,4,28,2019-04-28,35,215,0,5,0,,10,
1675,2019,4,29,2019-04-29,35,215,0,0,0,,5,
1676,2019,4,30,2019-04-30,35,215,0,0,0,,5,
1677,2019,5,1,2019-05-01,25,210,0,0,0,,0,
1678,2019,5,2,2019-05-02,25,210,0,0,0,,0,
1679,2019,5,3,2019-05-03,25,205,0,0,0,,0,
1680,2019,5,4,2019-05-04,20,205,0,0,0,,0,
1681,2019,5,5,2019-05-05,20,205,0,0,0,,0,
1682,2019,5,6,2019-05-06,20,205,0,0,0,,0,
1683,2019,5,7,2019-05-07,20,205,0,0,0,,0,
1684,2019,5,8,2019-05-08,20,205,0,0,0,,0,
1685,2019,5,9,2019-05-09,20,205,0,0,0,,0,
1686,2019,5,10,2019-05-10,10,200,0,0,0,,0,
1687,2019,5,11,2019-05-11,10,195,0,0,0,,0,
1688,2019,5,12,2019-05-12,10,195,0,0,0,,0,
1689,2019,5,13,2019-05-13,15,200,5,10,0,,5,
1690,2019,5,14,2019-05-14,15,210,0,5,5,,0,
1691,2019,5,15,2019-05-15,15,205,0,0,5,,0,
1692,2019,5,16,2019-05-16,15,200,0,5,5,,0,
1693,2019,5,17,2019-05-17,15,195,0,0,0,,0,
1694,2019,5,18,2019-05-18,,195,0,0,0,,0,
1695,2019,5,19,2019-05-19,,195,0,0,0,,0,
1696,2019,5,20,2019-05-20,,190,0,0,0,,0,
1697,2019,5,21,2019-05-21,,185,0,0,0,,0,
1698,2019,5,22,2019-05-22,,185,0,0,0,,0,
1699,2019,5,23,2019-05-23,,185,0,0,0,,0,
1700,2019,5,24,2019-05-24,0,185,0,0,0,,0,
1701,2019,5,25,2019-05-25,0,180,0,0,0,,0,
1702,2019,5,26,2019-05-26,0,175,0,0,0,,0,
1703,2019,5,27,2019-05-27,0,170,0,0,0,,0,
1704,2019,5,28,2019-05-28,0,165,0,0,0,,0,0
1705,2019,5,29,2019-05-29,0,165,0,0,0,,0,0
1706,2019,5,30,2019-05-30,0,165,0,0,0,,0,0
1707,2019,5,31,2019-05-31,0,155,0,0,0,,0,0
1708,2019,6,1,2019-06-01,0,155,0,,0,,0,0
1709,2019,6,2,2019-06-02,0,150,0,,0,,0,0
1710,2019,6,3,2019-06-03,0,150,0,,0,,0,0
1711,2019,6,4,2019-06-04,0,145,0,,0,,0,0
1712,2019,6,5,2019-06-05,0,135,0,,0,,0,0
1713,2019,6,6,2019-06-06,0,125,0,,0,,0,0
1714,2019,6,7,2019-06-07,0,110,0,,0,,0,0
1715,2019,6,8,2019-06-08,0,100,0,,0,,0,0
1716,2019,6,9,2019-06-09,0,90,0,,0,,0,0
1717,2019,6,10,2019-06-10,0,80,0,,0,,0,0
1718,2019,6,11,2019-06-11,0,80,0,,0,,0,0
1719,2019,6,12,2019-06-12,0,NA,0,,0,,0,0
1720,2019,6,13,2019-06-13,0,NA,0,,0,,0,0
1721,2019,6,14,2019-06-14,0,NA,0,,0,,0,0
1722,2019,6,15,2019-06-15,0,NA,0,,0,,0,0
1723,2019,6,16,2019-06-16,0,NA,0,,0,,0,0
1724,2019,6,17,2019-06-17,0,NA,0,,0,,0,0
1725,2019,6,18,2019-06-18,0,NA,0,,0,,0,0
1726,2019,6,19,2019-06-19,0,0,0,,0,,0,0
1727,2019,6,20,2019-06-20,0,0,0,,0,,0,0
1728,2019,6,21,2019-06-21,0,0,0,,0,,0,0
1729,2019,6,22,2019-06-22,0,0,0,,0,,0,0
1730,2019,6,23,2019-06-23,0,0,0,,0,,0,0
1731,2019,6,24,2019-06-24,0,0,0,,0,,0,0
1732,2019,6,25,2019-06-25,0,0,0,,0,,0,0
1733,2019,6,26,2019-06-26,0,0,0,,0,,0,0
1734,2019,6,27,2019-06-27,0,0,0,,0,,0,0
1735,2019,6,28,2019-06-28,0,0,0,,0,,0,0
1736,2019,6,29,2019-06-29,0,0,0,,0,,0,0
1737,2019,6,30,2019-06-30,0,0,0,,0,,0,0
1738,2019,7,1,2019-07-01,0,0,0,,0,,0,0
