site,sow.year,species,tag,exclosure,treat,treatment,seeded,scarif,no.germ,germ.0,germ.1,germ.2,germ.3,germ.4,germ.5,germ.prop,no.germ.prop,germ.prop.via,surv.prop.0,surv.prop.1,surv.prop.2,surv.prop.3,surv.prop.4,planted,viability
TUN,2017,ll,2507a,no,1,control,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
TUN,2017,ll,2508a,no,3,scarified,0,1,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
TUN,2017,ll,2509a,no,4,seeded.scarified,1,1,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.815
TUN,2017,ll,2510a,no,3,scarified,0,1,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
TUN,2017,ll,2511a,no,2,seeded,1,0,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.815
TUN,2017,ll,2512a,no,1,control,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
TUN,2017,ll,2513a,no,2,seeded,1,0,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.815
TUN,2017,ll,2514a,no,4,seeded.scarified,1,1,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.815
TUN,2017,ll,2515a,no,1,control,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
TUN,2017,ll,2516a,no,3,scarified,0,1,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
TUN,2017,ll,2517a,no,2,seeded,1,0,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.815
TUN,2017,ll,2518a,no,4,seeded.scarified,1,1,19,1,0,0,0,0,NA,0.05,0.95,0.06,0.00,0.00,0.00,0.00,NA,20,0.815
TUN,2017,ll,2519a,no,1,control,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
TUN,2017,ll,2520a,no,3,scarified,0,1,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
TUN,2017,bs,2501b,no,2,seeded,1,0,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.855
TUN,2017,bs,2502b,no,4,seeded.scarified,1,1,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.855
TUN,2017,bs,2503b,no,1,control,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
TUN,2017,bs,2504b,no,3,scarified,0,1,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
TUN,2017,bs,2505b,no,2,seeded,1,0,19,1,0,0,0,0,NA,0.05,0.95,0.06,0.00,0.00,0.00,0.00,NA,20,0.855
TUN,2017,bs,2506b,no,4,seeded.scarified,1,1,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.855
TUN,2017,bs,2507b,no,1,control,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
TUN,2017,bs,2508b,no,3,scarified,0,1,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
TUN,2017,bs,2509b,no,4,seeded.scarified,1,1,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.855
TUN,2017,bs,2510b,no,3,scarified,0,1,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
TUN,2017,bs,2511b,no,2,seeded,1,0,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.855
TUN,2017,bs,2512b,no,1,control,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
TUN,2017,bs,2513b,no,2,seeded,1,0,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.855
TUN,2017,bs,2514b,no,4,seeded.scarified,1,1,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.855
TUN,2017,bs,2515b,no,1,control,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
TUN,2017,bs,2516b,no,3,scarified,0,1,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
TUN,2017,bs,2517b,no,2,seeded,1,0,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.855
TUN,2017,bs,2518b,no,4,seeded.scarified,1,1,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.855
TUN,2017,bs,2519b,no,1,control,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
TUN,2017,bs,2520b,no,3,scarified,0,1,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
WSU,2017,ws,1303a,yes,2,seeded,1,0,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.88
WSU,2017,ws,1304a,yes,4,seeded.scarified,1,1,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.88
WSU,2017,ws,1305a,yes,1,control,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
WSU,2017,ws,1306a,yes,3,scarified,0,1,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
WSU,2017,ws,1307a,yes,2,seeded,1,0,19,1,0,0,0,0,NA,0.05,0.95,0.06,0.00,0.00,0.00,0.00,NA,20,0.88
WSU,2017,ws,1308a,yes,4,seeded.scarified,1,1,19,1,0,0,0,0,NA,0.05,0.95,0.06,0.00,0.00,0.00,0.00,NA,20,0.88
WSU,2017,ws,1309a,yes,1,control,0,0,NA,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
WSU,2017,ws,1310a,yes,3,scarified,0,1,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
WSU,2017,ws,1311a,yes,2,seeded,1,0,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.88
WSU,2017,ws,1312a,yes,1,control,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
WSU,2017,ws,1313a,yes,4,seeded.scarified,1,1,19,1,0,0,0,0,NA,0.05,0.95,0.06,0.00,0.00,0.00,0.00,NA,20,0.88
WSU,2017,ws,1314a,yes,3,scarified,0,1,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
WSU,2017,ws,1315a,yes,2,seeded,1,0,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.88
WSU,2017,ws,1316a,yes,4,seeded.scarified,1,1,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.88
WSU,2017,ws,1317a,yes,1,control,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
WSU,2017,ws,1318a,yes,3,scarified,0,1,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
WSU,2017,ws,1343a,yes,2,seeded,1,0,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.88
WSU,2017,ws,1344a,yes,4,seeded.scarified,1,1,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.88
WSU,2017,ws,1345a,yes,3,scarified,0,1,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
WSU,2017,ws,1346a,yes,1,control,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
WSU,2017,ll,1303a,yes,2,seeded,1,0,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.815
WSU,2017,ll,1304a,yes,4,seeded.scarified,1,1,17,3,0,0,0,0,NA,0.15,0.85,0.18,0.00,0.00,0.00,0.00,NA,20,0.815
WSU,2017,ll,1305a,yes,1,control,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
WSU,2017,ll,1306a,yes,3,scarified,0,1,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
WSU,2017,ll,1307a,yes,2,seeded,1,0,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.815
WSU,2017,ll,1308a,yes,4,seeded.scarified,1,1,19,1,1,1,0,0,NA,0.05,0.95,0.06,1.00,1.00,0.00,0.00,NA,20,0.815
WSU,2017,ll,1309a,yes,1,control,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
WSU,2017,ll,1310a,yes,3,scarified,0,1,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
WSU,2017,ll,1311a,yes,2,seeded,1,0,18,2,2,0,0,0,NA,0.10,0.90,0.12,2.00,0.00,0.00,0.00,NA,20,0.815
WSU,2017,ll,1312a,yes,1,control,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
WSU,2017,ll,1313a,yes,4,seeded.scarified,1,1,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.815
WSU,2017,ll,1314a,yes,3,scarified,0,1,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
WSU,2017,ll,1315a,yes,2,seeded,1,0,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.815
WSU,2017,ll,1316a,yes,4,seeded.scarified,1,1,15,5,0,0,0,0,NA,0.25,0.75,0.31,0.00,0.00,0.00,0.00,NA,20,0.815
WSU,2017,ll,1317a,yes,1,control,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
WSU,2017,ll,1318a,yes,3,scarified,0,1,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
WSU,2017,ll,1343a,yes,2,seeded,1,0,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.815
WSU,2017,ll,1344a,yes,4,seeded.scarified,1,1,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.815
WSU,2017,ll,1345a,yes,3,scarified,0,1,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
WSU,2017,ll,1346a,yes,1,control,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
WSU,2017,bs,1303b,yes,2,seeded,1,0,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.855
WSU,2017,bs,1304b,yes,4,seeded.scarified,1,1,20,0,4,1,1,1,NA,0.00,1.00,0.00,4.00,1.00,1.00,1.00,NA,20,0.855
WSU,2017,bs,1305b,yes,1,control,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
WSU,2017,bs,1306b,yes,3,scarified,0,1,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
WSU,2017,bs,1307b,yes,2,seeded,1,0,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.855
WSU,2017,bs,1308b,yes,4,seeded.scarified,1,1,19,1,2,0,0,0,NA,0.05,0.95,0.06,2.00,0.00,0.00,0.00,NA,20,0.855
WSU,2017,bs,1309b,yes,1,control,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
WSU,2017,bs,1310b,yes,3,scarified,0,1,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
WSU,2017,bs,1311b,yes,2,seeded,1,0,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.855
WSU,2017,bs,1312b,yes,1,control,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
WSU,2017,bs,1313b,yes,4,seeded.scarified,1,1,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.855
WSU,2017,bs,1314b,yes,3,scarified,0,1,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
WSU,2017,bs,1315b,yes,2,seeded,1,0,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.855
WSU,2017,bs,1316b,yes,4,seeded.scarified,1,1,20,0,1,0,0,0,NA,0.00,1.00,0.00,1.00,0.00,0.00,0.00,NA,20,0.855
WSU,2017,bs,1317b,yes,1,control,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
WSU,2017,bs,1318b,yes,3,scarified,0,1,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
WSU,2017,bs,1343b,yes,2,seeded,1,0,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.855
WSU,2017,bs,1344b,yes,4,seeded.scarified,1,1,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.855
WSU,2017,bs,1345b,yes,3,scarified,0,1,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
WSU,2017,bs,1346b,yes,1,control,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
WSU,2017,ws,1303a,no,2,seeded,1,0,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.88
WSU,2017,ws,1304a,no,4,seeded.scarified,1,1,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.88
WSU,2017,ws,1305a,no,1,control,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
WSU,2017,ws,1306a,no,3,scarified,0,1,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
WSU,2017,ws,1307a,no,2,seeded,1,0,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.88
WSU,2017,ws,1308a,no,4,seeded.scarified,1,1,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.88
WSU,2017,ws,1309a,no,1,control,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
WSU,2017,ws,1310a,no,3,scarified,0,1,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
WSU,2017,ws,1311a,no,2,seeded,1,0,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.88
WSU,2017,ws,1312a,no,1,control,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
WSU,2017,ws,1313a,no,4,seeded.scarified,1,1,19,1,1,1,1,1,NA,0.05,0.95,0.06,1.00,1.00,1.00,1.00,NA,20,0.88
WSU,2017,ws,1314a,no,3,scarified,0,1,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
WSU,2017,ws,1315a,no,2,seeded,1,0,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.88
WSU,2017,ws,1316a,no,4,seeded.scarified,1,1,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.88
WSU,2017,ws,1317a,no,1,control,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
WSU,2017,ws,1318a,no,3,scarified,0,1,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
WSU,2017,ws,1343a,no,2,seeded,1,0,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.88
WSU,2017,ws,1344a,no,4,seeded.scarified,1,1,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.88
WSU,2017,ws,1345a,no,3,scarified,0,1,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
WSU,2017,ws,1346a,no,1,control,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
WSU,2017,ll,1303a,no,2,seeded,1,0,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.815
WSU,2017,ll,1304a,no,4,seeded.scarified,1,1,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.815
WSU,2017,ll,1305a,no,1,control,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
WSU,2017,ll,1306a,no,3,scarified,0,1,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
WSU,2017,ll,1307a,no,2,seeded,1,0,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.815
WSU,2017,ll,1308a,no,4,seeded.scarified,1,1,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.815
WSU,2017,ll,1309a,no,1,control,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
WSU,2017,ll,1310a,no,3,scarified,0,1,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
WSU,2017,ll,1311a,no,2,seeded,1,0,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.815
WSU,2017,ll,1312a,no,1,control,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
WSU,2017,ll,1313a,no,4,seeded.scarified,1,1,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.815
WSU,2017,ll,1314a,no,3,scarified,0,1,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
WSU,2017,ll,1315a,no,2,seeded,1,0,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.815
WSU,2017,ll,1316a,no,4,seeded.scarified,1,1,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.815
WSU,2017,ll,1317a,no,1,control,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
WSU,2017,ll,1318a,no,3,scarified,0,1,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
WSU,2017,ll,1343a,no,2,seeded,1,0,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.815
WSU,2017,ll,1344a,no,4,seeded.scarified,1,1,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.815
WSU,2017,ll,1345a,no,3,scarified,0,1,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
WSU,2017,ll,1346a,no,1,control,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
WSU,2017,bs,1303b,no,2,seeded,1,0,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.855
WSU,2017,bs,1304b,no,4,seeded.scarified,1,1,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.855
WSU,2017,bs,1305b,no,1,control,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
WSU,2017,bs,1306b,no,3,scarified,0,1,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
WSU,2017,bs,1307b,no,2,seeded,1,0,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.855
WSU,2017,bs,1308b,no,4,seeded.scarified,1,1,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.855
WSU,2017,bs,1309b,no,1,control,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
WSU,2017,bs,1310b,no,3,scarified,0,1,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
WSU,2017,bs,1311b,no,2,seeded,1,0,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.855
WSU,2017,bs,1312b,no,1,control,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
WSU,2017,bs,1313b,no,4,seeded.scarified,1,1,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.855
WSU,2017,bs,1314b,no,3,scarified,0,1,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
WSU,2017,bs,1315b,no,2,seeded,1,0,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.855
WSU,2017,bs,1316b,no,4,seeded.scarified,1,1,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.855
WSU,2017,bs,1317b,no,1,control,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
WSU,2017,bs,1318b,no,3,scarified,0,1,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
WSU,2017,bs,1343b,no,2,seeded,1,0,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.855
WSU,2017,bs,1344b,no,4,seeded.scarified,1,1,20,0,0,0,0,0,NA,0.00,1.00,0.00,0.00,0.00,0.00,0.00,NA,20,0.855
WSU,2017,bs,1345b,no,3,scarified,0,1,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
WSU,2017,bs,1346b,no,1,control,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
RID,2018,ws,1347a,yes,2,seeded,1,0,20,0,0,0,0,NA,NA,NA,#VALUE!,0.00,0.00,0.00,0.00,NA,NA,20,0.88
RID,2018,ws,1348a,yes,4,seeded.scarified,1,1,14,6,5,5,5,NA,NA,0.30,0.70,0.34,5.00,5.00,5.00,NA,NA,20,0.88
RID,2018,ws,1349a,yes,1,control,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
RID,2018,ws,1350a,yes,3,scarified,0,1,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
RID,2018,ws,1351a,yes,2,seeded,1,0,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.88
RID,2018,ws,1352a,yes,4,seeded.scarified,1,1,19,1,0,0,0,NA,NA,0.05,0.95,0.06,0.00,0.00,0.00,NA,NA,20,0.88
RID,2018,ws,1353a,yes,3,scarified,0,1,NA,10,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
RID,2018,ws,1354a,yes,1,control,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
RID,2018,ws,1355a,yes,2,seeded,1,0,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.88
RID,2018,ws,1356a,yes,4,seeded.scarified,1,1,12,8,8,7,7,NA,NA,0.40,0.60,0.45,8.00,7.00,7.00,NA,NA,20,0.88
RID,2018,ws,1357a,yes,1,control,0,0,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
RID,2018,ws,1358a,yes,3,scarified,0,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
RID,2018,ws,1359a,yes,4,seeded.scarified,1,1,14,6,6,6,6,NA,NA,0.30,0.70,0.34,6.00,6.00,6.00,NA,NA,20,0.88
RID,2018,ws,1360a,yes,2,seeded,1,0,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.88
RID,2018,ws,1361a,yes,3,scarified,0,1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
RID,2018,ws,1362a,yes,1,control,0,0,NA,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
RID,2018,ws,1363a,yes,2,seeded,1,0,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.88
RID,2018,ws,1364a,yes,1,control,0,0,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
RID,2018,ws,1365a,yes,4,seeded.scarified,1,1,18,2,2,1,1,NA,NA,0.10,0.90,0.11,2.00,1.00,1.00,NA,NA,20,0.88
RID,2018,ws,1366a,yes,3,scarified,0,1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
RID,2018,ll,1347a,yes,2,seeded,1,0,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.815
RID,2018,ll,1348a,yes,4,seeded.scarified,1,1,18,2,1,1,1,NA,NA,0.10,0.90,0.12,1.00,1.00,1.00,NA,NA,20,0.815
RID,2018,ll,1349a,yes,1,control,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
RID,2018,ll,1350a,yes,3,scarified,0,1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
RID,2018,ll,1351a,yes,2,seeded,1,0,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.815
RID,2018,ll,1352a,yes,4,seeded.scarified,1,1,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.815
RID,2018,ll,1353a,yes,3,scarified,0,1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
RID,2018,ll,1354a,yes,1,control,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
