site,site2,pit,type,plotting,year,depth,density,swe,htc,letter
PFR,PFR,PFR,burn,D.2017,2017,54,181.446786,97.98126445,0.179247097,D
PFR,PFR,PFR,burn,D.2017,2017,68,247.0115911,167.9678819,0.263798963,D
PFR,PFR,PFR,burn,D.2017,2017,59,208.7736385,123.1764467,0.217193408,D
PFR,PFR,PFR,burn,D.2017,2017,68,214.0767123,145.5721643,0.198142332,D
PFR,PFR,PFR,burn,D.2017,2017,50,167.9678819,83.98394096,0.165893671,D
PFR,PFR,PFR,burn,D.2017,2017,72,206.071707,148.371629,0.173400989,D
PFR,PFR,PFR,burn,D.2017,2017,57,191.5423215,109.1791232,0.189235219,D
PFR,PFR,PFR,burn,D.2017,2017,70,183.9648231,128.7753761,0.142140836,D
PFR,PFR,PFR,burn,D.2017,2017,60,186.6309799,111.9785879,0.170672501,D
PFR,PFR,PFR,burn,D.2017,2017,68,214.0767123,145.5721643,0.198142332,D
PFR,PFR,PFR,burn,D.2017,2017,62,203.1869539,125.9759114,0.195770514,D
PFR,PFR,PFR,burn,D.2017,2017,70,203.9609995,142.7726996,0.174720375,D
PFR,PFR,PFR,burn,D.2017,2017,56,169.9674996,95.18179975,0.151666992,D
PFR,PFR,PFR,burn,D.2017,2017,59,175.5596506,103.5801939,0.153583562,D
PFR,PFR,PFR,burn,D.2017,2017,66,224.8054985,148.371629,0.225121645,D
PFR,PFR,PFR,burn,D.2017,2017,66,220.5638854,145.5721643,0.216706632,D
PFR,PFR,PFR,burn,D.2017,2017,64,218.7081796,139.9732349,0.219734074,D
PFR,PFR,PFR,burn,D.2017,2017,52,129.206063,67.18715277,0.094386476,D
PFR,PFR,PFR,burn,D.2017,2017,68,197.6092728,134.3743055,0.168831336,D
PFR,PFR,PFR,burn,D.2017,2017,58,231.6798371,134.3743055,0.272079497,D
PFR,PFR,PFR,burn,D.2017,2017,72,186.6309799,134.3743055,0.142227084,D
PFR,PFR,PFR,burn,D.2017,2017,55,213.7773043,117.5775173,0.244291206,D
PFR,PFR,PFR,burn,D.2017,2017,68,185.2586933,125.9759114,0.148386917,D
PFR,PFR,PFR,burn,D.2017,2017,55,198.5074968,109.1791232,0.210638846,D
PFR,PFR,PFR,burn,D.2017,2017,66,178.1477536,117.5775173,0.141372226,D
PFR,PFR,PFR,burn,D.2017,2017,55,223.9571759,123.1764467,0.268110983,D
PFR,PFR,PFR,burn,D.2017,2017,70,199.9617642,139.9732349,0.16793577,D
PFR,PFR,PFR,burn,D.2017,2017,56,224.9569847,125.9759114,0.265679636,D
PFR,PFR,PFR,burn,D.2017,2017,66,212.080659,139.9732349,0.200357463,D
PFR,PFR,PFR,burn,D.2017,2017,57,206.2763462,117.5775173,0.219468065,D
PFR,PFR,PFR,burn,D.2017,2017,68,197.6092728,134.3743055,0.168831336,D
PFR,PFR,PFR,burn,D.2017,2017,55,239.2269833,131.5748408,0.305917956,D
PFR,PFR,PFR,burn,D.2017,2017,65,202.4228321,131.5748408,0.18533309,D
PFR,PFR,PFR,burn,D.2017,2017,56,214.9588965,120.376982,0.242588468,D
PFR,PFR,PFR,burn,D.2017,2017,65,206.7297008,134.3743055,0.193303504,D
PFR,PFR,PFR,burn,D.2017,2017,54,238.4729188,128.7753761,0.309621924,D
PFR,PFR,PFR,burn,D.2017,2017,66,186.6309799,123.1764467,0.155156819,D
PFR,PFR,PFR,burn,D.2017,2017,58,226.8531739,131.5748408,0.260860941,D
PFR,PFR,PFR,burn,D.2017,2017,62,216.7327509,134.3743055,0.22274334,D
PFR,PFR,PFR,burn,D.2017,2017,56,234.9550729,131.5748408,0.289820403,D
PFR,PFR,PFR,burn,D.2017,2017,74,204.2852618,151.1710937,0.165801968,D
PFR,PFR,PFR,burn,D.2017,2017,54,222.9203371,120.376982,0.270553373,D
PFR,PFR,PFR,burn,D.2017,2017,72,163.3021074,117.5775173,0.108892611,D
PFR,PFR,PFR,burn,D.2017,2017,54,233.2887249,125.9759114,0.296306425,D
PFR,PFR,PFR,burn,D.2017,2017,65,211.0365696,137.1737702,0.201441716,D
PFR,PFR,PFR,burn,D.2017,2017,66,127.2483954,83.98394096,0.072128687,D
PFR,PFR,PFR,burn,D.2017,2017,52,139.9732349,72.78608217,0.110773018,D
PFR,PFR,PFR,burn,D.2017,2017,66,106.0403295,69.98661747,0.050089366,D
PFR,PFR,PFR,burn,D.2017,2017,52,166.8911647,86.78340566,0.15747466,D
PFR,PFR,PFR,burn,D.2017,2017,60,247.2860484,148.371629,0.29963691,D
PFR,PFR,PFR,burn,D.2017,2017,50,128.7753761,64.38768807,0.097508613,D
PFR,PFR,PFR,burn,D.2017,2017,72,198.2954162,142.7726996,0.160561044,D
PFR,PFR,PFR,burn,D.2017,2017,52,86.13737534,44.79143518,0.041949545,D
PFR,PFR,PFR,burn,D.2017,2017,66,148.4564613,97.98126445,0.098175157,D
PFR,PFR,PFR,burn,D.2017,2017,52,166.8911647,86.78340566,0.15747466,D
PFR,PFR,PFR,burn,D.2017,2017,74,192.9360806,142.7726996,0.147891262,D
PFR,PFR,PFR,burn,D.2017,2017,50,173.5668113,86.78340566,0.177137575,D
PFR,PFR,PFR,burn,D.2017,2017,68,123.5057955,83.98394096,0.065949741,D
PFR,PFR,PFR,burn,D.2017,2017,54,82.94710218,44.79143518,0.037458985,D
PFR,PFR,PFR,burn,D.2017,2017,72,213.8479978,153.9705584,0.186734779,D
PFR,PFR,PFR,burn,D.2017,2017,52,172.2747507,89.58287036,0.16779818,D
PFR,PFR,PFR,burn,D.2017,2017,68,185.2586933,125.9759114,0.148386917,D
PFR,PFR,PFR,burn,D.2017,2017,50,173.5668113,86.78340566,0.177137575,D
PFR,PFR,PFR,burn,D.2017,2017,62,191.8987898,118.9772497,0.174622464,D
PFR,PFR,PFR,burn,D.2017,2017,56,199.9617642,111.9785879,0.209919712,D
PFR,PFR,PFR,burn,D.2017,2017,58,183.4132044,106.3796585,0.170522046,D
PFR,PFR,PFR,burn,D.2017,2017,52,139.9732349,72.78608217,0.110773018,D
PFR,PFR,PFR,burn,D.2017,2017,62,198.6716883,123.1764467,0.187166279,D
PFR,PFR,PFR,burn,D.2017,2017,56,149.9713231,83.98394096,0.118079838,D
PFR,PFR,PFR,burn,D.2017,2017,58,197.8931942,114.7780526,0.19850939,D
PFR,PFR,PFR,burn,D.2017,2017,58,149.6265615,86.78340566,0.113484547,D
PFR,PFR,PFR,burn,D.2017,2017,64,183.7148709,117.5775173,0.155044363,D
PFR,PFR,PFR,burn,D.2017,2017,69,186.6309799,128.7753761,0.14841087,D
PFR,PFR,PFR,burn,D.2017,2017,76,154.7072597,117.5775173,0.09258809,D
PFR,PFR,PFR,burn,D.2017,2017,72,202.1835616,145.5721643,0.166919286,D
PFR,PFR,PFR,burn,D.2017,2017,68,127.6226554,86.78340566,0.070419668,D
PFR,PFR,PFR,burn,D.2017,2017,70,167.9678819,117.5775173,0.118495479,D
PFR,PFR,PFR,burn,D.2017,2017,64,87.48327183,55.98929397,0.035157452,D
PFR,PFR,PFR,burn,D.2017,2017,66,199.3558195,131.5748408,0.177035854,D
PFR,PFR,PFR,burn,D.2017,2017,65,172.2747507,111.9785879,0.134238544,D
PFR,PFR,PFR,burn,D.2017,2017,68,193.492413,131.5748408,0.161869975,D
PFR,PFR,PFR,burn,D.2017,2017,62,144.4885006,89.58287036,0.09899704,D
PFR,PFR,PFR,burn,D.2017,2017,71,193.2024933,137.1737702,0.154566166,D
PFR,PFR,PFR,burn,D.2017,2017,65,215.3434384,139.9732349,0.209747725,D
PFR,PFR,PFR,burn,D.2017,2017,63,177.7437904,111.9785879,0.147433323,D
PFR,PFR,PFR,burn,D.2017,2017,62,158.0342975,97.98126445,0.118429076,D
PFR,PFR,PFR,burn,D.2017,2017,74,204.2852618,151.1710937,0.165801968,D
PFR,PFR,PFR,burn,D.2017,2017,64,174.9665437,111.9785879,0.140629807,D
PFR,PFR,PFR,burn,D.2017,2017,65,155.0472756,100.7807292,0.108733221,D
PFR,PFR,PFR,burn,D.2017,2017,62,153.5190319,95.18179975,0.111758377,D
PFR,PFR,PFR,burn,D.2017,2017,67,196.3803595,131.5748408,0.1692266,D
PFR,PFR,PFR,burn,D.2017,2017,67,217.2718871,145.5721643,0.207147454,D
PFR,PFR,PFR,burn,D.2017,2017,64,201.2115252,128.7753761,0.18598292,D
PFR,PFR,PFR,burn,D.2017,2017,63,155.5258166,97.98126445,0.112878638,D
PFR,PFR,PFR,burn,D.2017,2017,65,185.195357,120.376982,0.155129418,D
PFR,PFR,PFR,burn,D.2017,2017,64,201.2115252,128.7753761,0.18598292,D
PFR,PFR,PFR,burn,D.2017,2017,69,206.916956,142.7726996,0.18242754,D
BFR,BFR,BFR,burn,D.2018,2018,62,144.4885006,89.58287036,0.09899704,D
BFR,BFR,BFR,burn,D.2018,2018,66,178.1477536,117.5775173,0.141372226,D
BFR,BFR,BFR,burn,D.2018,2018,56,209.9598524,117.5775173,0.231436483,D
BFR,BFR,BFR,burn,D.2018,2018,64,174.9665437,111.9785879,0.140629807,D
BFR,BFR,BFR,burn,D.2018,2018,64,183.7148709,117.5775173,0.155044363,D
BFR,BFR,BFR,burn,D.2018,2018,60,195.9625289,117.5775173,0.188166432,D
BFR,BFR,BFR,burn,D.2018,2018,60,177.2994309,106.3796585,0.154031932,D
BFR,BFR,BFR,burn,D.2018,2018,66,178.1477536,117.5775173,0.141372226,D
BFR,BFR,BFR,burn,D.2018,2018,58,183.4132044,106.3796585,0.170522046,D
BFR,BFR,BFR,burn,D.2018,2018,62,158.0342975,97.98126445,0.118429076,D
BFR,BFR,BFR,burn,D.2018,2018,64,174.9665437,111.9785879,0.140629807,D
BFR,BFR,BFR,burn,D.2018,2018,60,195.9625289,117.5775173,0.188166432,D
BFR,BFR,BFR,burn,D.2018,2018,60,139.9732349,83.98394096,0.096003282,D
BFR,BFR,BFR,burn,D.2018,2018,62,203.1869539,125.9759114,0.195770514,D
BFR,BFR,BFR,burn,D.2018,2018,66,212.080659,139.9732349,0.200357463,D
BFR,BFR,BFR,burn,D.2018,2018,58,159.279888,92.38233506,0.128600075,D
BFR,BFR,BFR,burn,D.2018,2018,67,167.1322208,111.9785879,0.122572458,D
BFR,BFR,BFR,burn,D.2018,2018,66,178.1477536,117.5775173,0.141372226,D
BFR,BFR,BFR,burn,D.2018,2018,64,157.4698893,100.7807292,0.113910144,D
BFR,BFR,BFR,burn,D.2018,2018,58,193.0665309,111.9785879,0.188944095,D
BFR,BFR,BFR,burn,D.2018,2018,66,199.3558195,131.5748408,0.177035854,D
BFR,BFR,BFR,burn,D.2018,2018,56,139.9732349,78.38501156,0.102860659,D
BFR,BFR,BFR,burn,D.2018,2018,66,169.6645272,111.9785879,0.128228776,D
BFR,BFR,BFR,burn,D.2018,2018,68,205.8429925,139.9732349,0.183193724,D
BFR,BFR,BFR,burn,D.2018,2018,64,139.9732349,89.58287036,0.090003077,D
BFR,BFR,BFR,burn,D.2018,2018,54,145.1574288,78.38501156,0.114718142,D
BFR,BFR,BFR,burn,D.2018,2018,69,154.1734182,106.3796585,0.101278496,D
BFR,BFR,BFR,burn,D.2018,2018,54,139.9732349,75.58554686,0.106670313,D
BFR,BFR,BFR,burn,D.2018,2018,62,162.5495631,100.7807292,0.125293129,D
BFR,BFR,BFR,burn,D.2018,2018,70,231.9556465,162.3689525,0.225974372,D
BFR,BFR,BFR,burn,D.2018,2018,60,139.9732349,83.98394096,0.096003282,D
BFR,BFR,BFR,burn,D.2018,2018,56,159.9694114,89.58287036,0.134348616,D
BFR,BFR,BFR,burn,D.2018,2018,68,214.0767123,145.5721643,0.198142332,D
BFR,BFR,BFR,burn,D.2018,2018,66,161.1813008,106.3796585,0.11572647,D
BFR,BFR,BFR,burn,D.2018,2018,62,194.1564227,120.376982,0.178755397,D
BFR,BFR,BFR,burn,D.2018,2018,52,209.9598524,109.1791232,0.249239289,D
BFR,BFR,BFR,burn,D.2018,2018,66,127.2483954,83.98394096,0.072128687,D
BFR,BFR,BFR,burn,D.2018,2018,62,198.6716883,123.1764467,0.187166279,D
BFR,BFR,BFR,burn,D.2018,2018,56,199.9617642,111.9785879,0.209919712,D
BFR,BFR,BFR,burn,D.2018,2018,56,142.9726614,80.06469038,0.107316205,D
BFR,BFR,BFR,burn,D.2018,2018,42,226.6233327,95.18179975,0.359506945,D
BFR,BFR,BFR,burn,D.2018,2018,60,149.3047839,89.58287036,0.109230401,D
BFR,BFR,BFR,burn,D.2018,2018,46,194.7453703,89.58287036,0.24239507,D
BFR,BFR,BFR,burn,D.2018,2018,45,186.6309799,83.98394096,0.227563335,D
BFR,BFR,BFR,burn,D.2018,2018,65,204.5762664,132.9745732,0.189297322,D
BFR,BFR,BFR,burn,D.2018,2018,48,174.9665437,83.98394096,0.18750641,D
BFR,BFR,BFR,burn,D.2018,2018,60,223.9571759,134.3743055,0.245768402,D
BFR,BFR,BFR,burn,D.2018,2018,50,179.1657407,89.58287036,0.188750132,D
BFR,BFR,BFR,burn,D.2018,2018,52,215.3434384,111.9785879,0.262184657,D
BFR,BFR,BFR,burn,D.2018,2018,47,119.1261574,55.98929397,0.088769493,D
BFR,BFR,BFR,burn,D.2018,2018,47,154.8640046,72.78608217,0.150020443,D
BFR,BFR,BFR,burn,D.2018,2018,51,164.674394,83.98394096,0.156325311,D
BFR,BFR,BFR,burn,D.2018,2018,58,241.3331637,139.9732349,0.295225148,D
BFR,BFR,BFR,burn,D.2018,2018,46,182.5737847,83.98394096,0.213042542,D
BFR,BFR,BFR,burn,D.2018,2018,48,227.4565068,109.1791232,0.316885833,D
BFR,BFR,BFR,burn,D.2018,2018,44,133.6108152,58.78875867,0.119282815,D
BFR,BFR,BFR,burn,D.2018,2018,52,199.1926805,103.5801939,0.224331747,D
BFR,BFR,BFR,burn,D.2018,2018,44,69.98661747,30.79411169,0.032728392,D
BFR,BFR,BFR,burn,D.2018,2018,48,233.2887249,111.9785879,0.333344729,D
BFR,BFR,BFR,burn,D.2018,2018,41,122.9033282,50.39036458,0.108315538,D
BFR,BFR,BFR,burn,D.2018,2018,48,198.2954162,95.18179975,0.240841566,D
BFR,BFR,BFR,burn,D.2018,2018,40,111.9785879,44.79143518,0.092163151,D
BFR,BFR,BFR,burn,D.2018,2018,50,268.7486111,134.3743055,0.424687798,D
BFR,BFR,BFR,burn,D.2018,2018,40,90.98260271,36.39304108,0.06084208,D
BFR,BFR,BFR,burn,D.2018,2018,40,195.9625289,78.38501156,0.282249649,D
BFR,BFR,BFR,burn,D.2018,2018,56,189.963676,106.3796585,0.189452541,D
BFR,BFR,BFR,burn,D.2018,2018,47,214.4270833,100.7807292,0.287613157,D
BFR,BFR,BFR,burn,D.2018,2018,48,218.7081796,104.9799262,0.292978765,D
BFR,BFR,BFR,burn,D.2018,2018,42,173.3001956,72.78608217,0.210230705,D
BFR,BFR,BFR,burn,D.2018,2018,61,178.9821693,109.1791232,0.15439635,D
BFR,BFR,BFR,burn,D.2018,2018,52,226.1106103,117.5775173,0.289058584,D
BFR,BFR,BFR,burn,D.2018,2018,46,164.3164062,75.58554686,0.172564459,D
BFR,BFR,BFR,burn,D.2018,2018,63,177.7437904,111.9785879,0.147433323,D
BFR,BFR,BFR,burn,D.2018,2018,51,203.0984193,103.5801939,0.237788168,D
BFR,BFR,BFR,burn,D.2018,2018,44,190.8725931,83.98394096,0.243434317,D
BFR,BFR,BFR,burn,D.2018,2018,50,201.5614583,100.7807292,0.238886886,D
BFR,BFR,BFR,burn,D.2018,2018,65,215.3434384,139.9732349,0.209747725,D
BFR,BFR,BFR,burn,D.2018,2018,41,157.0431416,64.38768807,0.176848517,D
BFR,BFR,BFR,burn,D.2018,2018,66,182.3893667,120.376982,0.148184379,D
BFR,BFR,BFR,burn,D.2018,2018,56,194.9627201,109.1791232,0.199554927,D
BFR,BFR,BFR,burn,D.2018,2018,57,162.074272,92.38233506,0.135487938,D
BFR,BFR,BFR,burn,D.2018,2018,69,162.2878086,111.9785879,0.11221994,D
BFR,BFR,BFR,burn,D.2018,2018,42,179.9655878,75.58554686,0.226713289,D
BFR,BFR,BFR,burn,D.2018,2018,44,197.2350129,86.78340566,0.259933754,D
BFR,BFR,BFR,burn,D.2018,2018,54,202.1835616,109.1791232,0.222559048,D
BFR,BFR,BFR,burn,D.2018,2018,69,210.9741512,145.5721643,0.189651698,D
BFR,BFR,BFR,burn,D.2018,2018,54,176.2625921,95.18179975,0.16915073,D
BFR,BFR,BFR,burn,D.2018,2018,71,205.0312174,145.5721643,0.174072017,D
BFR,BFR,BFR,burn,D.2018,2018,46,219.0885416,100.7807292,0.306781261,D
BFR,BFR,BFR,burn,D.2018,2018,42,159.9694114,67.18715277,0.179131488,D
BFR,BFR,BFR,burn,D.2018,2018,48,204.1276343,97.98126445,0.255217058,D
BFR,BFR,BFR,burn,D.2018,2018,68,214.0767123,145.5721643,0.198142332,D
BFR,BFR,BFR,burn,D.2018,2018,39,165.0966361,64.38768807,0.205475087,D
BFR,BFR,BFR,burn,D.2018,2018,67,200.558665,134.3743055,0.17650434,D
BFR,BFR,BFR,burn,D.2018,2018,45,217.7361432,97.98126445,0.309738983,D
BFR,BFR,BFR,burn,D.2018,2018,38,147.3402473,55.98929397,0.167960254,D
BFR,BFR,BFR,burn,D.2018,2018,44,229.0471117,100.7807292,0.350545417,D
BFR,BFR,BFR,burn,D.2018,2018,55,239.2269833,131.5748408,0.305917956,D
BFR,BFR,BFR,burn,D.2018,2018,45,174.1889146,78.38501156,0.198232949,D
BFR,BFR,BFR,burn,D.2018,2018,57,176.8082968,100.7807292,0.161241844,D
BFR,BFR,BFR,burn,D.2018,2018,46,255.6032986,117.5775173,0.417563383,D
BFR,BFR,BFR,burn,D.2018,2018,38,154.7072597,58.78875867,0.18517618,D
BFR,BFR,BFR,burn,D.2018,2018,53,163.7422748,86.78340566,0.148728124,D
BFR,BFR,BFR,burn,D.2018,2018,62,203.1869539,125.9759114,0.195770514,D
PFR,PFR,PFR,burn,D.2018,2018,42,146.6386271,61.58822337,0.150520209,D
PFR,PFR,PFR,burn,D.2018,2018,45,217.7361432,97.98126445,0.309738983,D
PFR,PFR,PFR,burn,D.2018,2018,48,174.9665437,83.98394096,0.18750641,D
PFR,PFR,PFR,burn,D.2018,2018,48,174.9665437,83.98394096,0.18750641,D
PFR,PFR,PFR,burn,D.2018,2018,47,238.2523148,111.9785879,0.355077971,D
PFR,PFR,PFR,burn,D.2018,2018,40,174.9665437,69.98661747,0.225007692,D
PFR,PFR,PFR,burn,D.2018,2018,50,212.7593171,106.3796585,0.266167179,D
PFR,PFR,PFR,burn,D.2018,2018,49,217.101344,106.3796585,0.282797961,D
PFR,PFR,PFR,burn,D.2018,2018,51,192.1201264,97.98126445,0.212776118,D
PFR,PFR,PFR,burn,D.2018,2018,51,164.674394,83.98394096,0.156325311,D
PFR,PFR,PFR,burn,D.2018,2018,51,208.5875658,106.3796585,0.250815277,D
PFR,PFR,PFR,burn,D.2018,2018,49,194.2485709,95.18179975,0.226395044,D
PFR,PFR,PFR,burn,D.2018,2018,50,223.9571759,111.9785879,0.294922082,D
PFR,PFR,PFR,burn,D.2018,2018,52,215.3434384,111.9785879,0.262184657,D
PFR,PFR,PFR,burn,D.2018,2018,49,199.9617642,97.98126445,0.239908243,D
PFR,PFR,PFR,burn,D.2018,2018,48,204.1276343,97.98126445,0.255217058,D
PFR,PFR,PFR,burn,D.2018,2018,52,193.8090945,100.7807292,0.212369572,D
PFR,PFR,PFR,burn,D.2018,2018,52,204.5762664,106.3796585,0.236621653,D
PFR,PFR,PFR,burn,D.2018,2018,50,212.7593171,106.3796585,0.266167179,D
PFR,PFR,PFR,burn,D.2018,2018,48,186.6309799,89.58287036,0.213340626,D
PFR,PFR,PFR,burn,D.2018,2018,52,226.1106103,117.5775173,0.289058584,D
PFR,PFR,PFR,burn,D.2018,2018,50,223.9571759,111.9785879,0.294922082,D
PFR,PFR,PFR,burn,D.2018,2018,50,235.1550347,117.5775173,0.325151595,D
PFR,PFR,PFR,burn,D.2018,2018,48,174.9665437,83.98394096,0.18750641,D
PFR,PFR,PFR,burn,D.2018,2018,46,188.6595775,86.78340566,0.227482092,D
PFR,PFR,PFR,burn,D.2018,2018,54,196.9993677,106.3796585,0.211292088,D
PFR,PFR,PFR,burn,D.2018,2018,84,106.6462742,89.58287036,0.039806997,D
PFR,PFR,PFR,burn,D.2018,2018,90,233.2887249,209.9598524,0.177783855,D
PFR,PFR,PFR,burn,D.2018,2018,85,220.663688,187.5641348,0.168418637,D
PFR,PFR,PFR,burn,D.2018,2018,83,229.3537343,190.3635995,0.186329179,D
PFR,PFR,PFR,burn,D.2018,2018,85,230.5441517,195.9625289,0.183838566,D
PFR,PFR,PFR,burn,D.2018,2018,87,202.7198575,176.366276,0.13887391,D
PFR,PFR,PFR,burn,D.2018,2018,83,215.8623382,179.1657407,0.165052836,D
PFR,PFR,PFR,burn,D.2018,2018,86,260.4153208,223.9571759,0.231836569,D
PFR,PFR,PFR,burn,D.2018,2018,87,234.8976126,204.360923,0.18645983,D
PFR,PFR,PFR,burn,D.2018,2018,86,152.994001,131.5748408,0.080019841,D
PFR,PFR,PFR,burn,D.2018,2018,83,256.3365266,212.7593171,0.232750289,D
PFR,PFR,PFR,burn,D.2018,2018,92,255.6032986,235.1550347,0.208781691,D
PFR,PFR,PFR,burn,D.2018,2018,88,222.6846919,195.9625289,0.165670577,D
PFR,PFR,PFR,burn,D.2018,2018,48,186.6309799,89.58287036,0.213340626,D
PFR,PFR,PFR,burn,D.2018,2018,48,174.9665437,83.98394096,0.18750641,D
PFR,PFR,PFR,burn,D.2018,2018,46,152.1448206,69.98661747,0.14794621,D
PFR,PFR,PFR,burn,D.2018,2018,50,117.5775173,58.78875867,0.081287899,D
PFR,PFR,PFR,burn,D.2018,2018,52,193.8090945,100.7807292,0.212369572,D
PFR,PFR,PFR,burn,D.2018,2018,48,204.1276343,97.98126445,0.255217058,D
PFR,PFR,PFR,burn,D.2018,2018,52,215.3434384,111.9785879,0.262184657,D
PFR,PFR,PFR,burn,D.2018,2018,52,204.5762664,106.3796585,0.236621653,D
PFR,PFR,PFR,burn,D.2018,2018,52,226.1106103,117.5775173,0.289058584,D
PFR,PFR,PFR,burn,D.2018,2018,52,215.3434384,111.9785879,0.262184657,D
PFR,PFR,PFR,burn,D.2018,2018,54,212.5519493,114.7780526,0.245970914,D
PFR,PFR,PFR,burn,D.2018,2018,50,240.7539641,120.376982,0.340819331,D
PFR,PFR,PFR,burn,D.2018,2018,51,208.5875658,106.3796585,0.250815277,D
PFR,PFR,PFR,burn,D.2018,2018,38,360.9836059,137.1737702,1.008181425,D
PFR,PFR,PFR,burn,D.2018,2018,38,191.5423215,72.78608217,0.283852829,D
PFR,PFR,PFR,burn,D.2018,2018,39,283.5355272,110.5788556,0.606034979,D
PFR,PFR,PFR,burn,D.2018,2018,40,262.4498155,104.9799262,0.506267307,D
PFR,PFR,PFR,burn,D.2018,2018,39,200.9872091,78.38501156,0.304522624,D
PFR,PFR,PFR,burn,D.2018,2018,40,153.9705584,61.58822337,0.174245957,D
PFR,PFR,PFR,burn,D.2018,2018,40,181.9652054,72.78608217,0.243368319,D
PFR,PFR,PFR,burn,D.2018,2018,36,221.6242886,79.78474391,0.401124823,D
PFR,PFR,PFR,burn,D.2018,2018,38,176.8082968,67.18715277,0.241862766,D
PFR,PFR,PFR,burn,D.2018,2018,39,208.1653237,81.18447626,0.326662661,D
PFR,PFR,PFR,burn,D.2018,2018,38,209.9598524,79.78474391,0.341064291,D
PFR,PFR,PFR,burn,D.2018,2018,41,177.5270297,72.78608217,0.225991678,D
PFR,PFR,PFR,burn,D.2018,2018,40,202.9611907,81.18447626,0.30277035,D
PFR,PFR,PFR,burn,D.2018,2018,60,247.2860484,148.371629,0.29963691,D
PFR,PFR,PFR,burn,D.2018,2018,63,271.0592803,170.7673466,0.342874623,D
PFR,PFR,PFR,burn,D.2018,2018,72,239.120943,172.167079,0.233480204,D
PFR,PFR,PFR,burn,D.2018,2018,68,234.6610115,159.5694878,0.238078564,D
PFR,PFR,PFR,burn,D.2018,2018,76,279.9464699,212.7593171,0.303168258,D
PFR,PFR,PFR,burn,D.2018,2018,75,313.5400463,235.1550347,0.385364854,D
PFR,PFR,PFR,burn,D.2018,2018,78,251.2340114,195.9625289,0.2379083,D
PFR,PFR,PFR,burn,D.2018,2018,80,248.452492,198.7619936,0.226852755,D
PFR,PFR,PFR,burn,D.2018,2018,80,237.9544994,190.3635995,0.208087113,D
PFR,PFR,PFR,burn,D.2018,2018,82,228.7367498,187.5641348,0.187588137,D
PFR,PFR,PFR,burn,D.2018,2018,72,202.1835616,145.5721643,0.166919286,D
PFR,PFR,PFR,burn,D.2018,2018,72,241.0650157,173.5668113,0.237292062,D
PFR,PFR,PFR,burn,D.2018,2018,70,239.954117,167.9678819,0.241827509,D
PFR,PFR,PFR,burn,D.2018,2018,45,155.5258166,69.98661747,0.158030094,D
PFR,PFR,PFR,burn,D.2018,2018,48,320.7719967,153.9705584,0.630229878,D
PFR,PFR,PFR,burn,D.2018,2018,45,217.7361432,97.98126445,0.309738983,D
PFR,PFR,PFR,burn,D.2018,2018,48,204.1276343,97.98126445,0.255217058,D
PFR,PFR,PFR,burn,D.2018,2018,45,186.6309799,83.98394096,0.227563335,D
PFR,PFR,PFR,burn,D.2018,2018,50,223.9571759,111.9785879,0.294922082,D
PFR,PFR,PFR,burn,D.2018,2018,44,190.8725931,83.98394096,0.243434317,D
PFR,PFR,PFR,burn,D.2018,2018,48,221.6242886,106.3796585,0.300843618,D
PFR,PFR,PFR,burn,D.2018,2018,44,171.7853338,75.58554686,0.197181797,D
PFR,PFR,PFR,burn,D.2018,2018,50,223.9571759,111.9785879,0.294922082,D
PFR,PFR,PFR,burn,D.2018,2018,46,182.5737847,83.98394096,0.213042542,D
PFR,PFR,PFR,burn,D.2018,2018,48,204.1276343,97.98126445,0.255217058,D
PFR,PFR,PFR,burn,D.2018,2018,46,182.5737847,83.98394096,0.213042542,D
PFR,PFR,PFR,burn,D.2018,2018,42,199.9617642,83.98394096,0.27989295,D
PFR,PFR,PFR,burn,D.2018,2018,48,180.7987618,86.78340566,0.200215178,D
PFR,PFR,PFR,burn,D.2018,2018,48,174.9665437,83.98394096,0.18750641,D
PFR,PFR,PFR,burn,D.2018,2018,52,172.2747507,89.58287036,0.16779818,D
PFR,PFR,PFR,burn,D.2018,2018,46,188.6595775,86.78340566,0.227482092,D
PFR,PFR,PFR,burn,D.2018,2018,48,145.8054531,69.98661747,0.130212785,D
PFR,PFR,PFR,burn,D.2018,2018,49,199.9617642,97.98126445,0.239908243,D
PFR,PFR,PFR,burn,D.2018,2018,50,195.9625289,97.98126445,0.225799719,D
PFR,PFR,PFR,burn,D.2018,2018,48,221.6242886,106.3796585,0.300843618,D
PFR,PFR,PFR,burn,D.2018,2018,52,188.4255086,97.98126445,0.200735128,D
PFR,PFR,PFR,burn,D.2018,2018,48,204.1276343,97.98126445,0.255217058,D
PFR,PFR,PFR,burn,D.2018,2018,50,195.9625289,97.98126445,0.225799719,D
PFR,PFR,PFR,burn,D.2018,2018,50,223.9571759,111.9785879,0.294922082,D
BFR,BFR,BFR,burn,D.2019,2019,40,181.9652054,72.78608217,0.243368319,D
BFR,BFR,BFR,burn,D.2019,2019,38,184.1753091,69.98661747,0.262437897,D
BFR,BFR,BFR,burn,D.2019,2019,70,239.954117,167.9678819,0.241827509,D
BFR,BFR,BFR,burn,D.2019,2019,38,184.1753091,69.98661747,0.262437897,D
BFR,BFR,BFR,burn,D.2019,2019,71,244.4602976,173.5668113,0.247460368,D
BFR,BFR,BFR,burn,D.2019,2019,37,136.1901745,50.39036458,0.147379527,D
