site,zone,date,year,zone.year,depth,density,swe,htc
RA2,F,20090303,2009,A.2009,104,269,280,0.205
RA2,F,20090303,2009,A.2009,93,256,238,0.207
RA2,F,20090303,2009,A.2009,93,256,238,0.207
RA2,F,20090303,2009,A.2009,101,270,273,0.213
RA2,F,20090303,2009,A.2009,106,277,294,0.213
RA2,F,20090303,2009,A.2009,106,277,294,0.213
RA2,F,20090303,2009,A.2009,106,277,294,0.213
RA2,F,20090303,2009,A.2009,104,276,287,0.215
RA2,F,20090303,2009,A.2009,102,274,280,0.217
RA2,F,20090303,2009,A.2009,95,265,252,0.218
RA2,F,20090303,2009,A.2009,95,265,252,0.218
RA2,F,20090303,2009,A.2009,91,261,238,0.221
RA2,F,20090303,2009,A.2009,103,279,287,0.222
RA2,F,20090303,2009,A.2009,101,277,280,0.224
RA2,F,20090303,2009,A.2009,97,274,266,0.228
RA2,F,20090303,2009,A.2009,97,274,266,0.228
RA2,F,20090303,2009,A.2009,102,281,287,0.228
RA2,F,20090303,2009,A.2009,90,264,238,0.228
RA2,F,20090303,2009,A.2009,100,280,280,0.23
RA2,F,20090303,2009,A.2009,99,283,280,0.237
RA2,F,20090303,2009,A.2009,95,280,266,0.243
RA2,F,20090303,2009,A.2009,96,284,273,0.248
RA2,F,20090303,2009,A.2009,96,292,280,0.26
RA2,F,20090303,2009,A.2009,92,289,266,0.267
RA2,F,20090303,2009,A.2009,92,289,266,0.267
RA2,F,20090303,2009,A.2009,90,288,259,0.27
RA2,F,20090303,2009,A.2009,94,298,280,0.277
RA2,T,20090303,2009,T.2009,22,155,34,0.322
RA2,T,20090303,2009,T.2009,23,163,38,0.34
RA2,T,20090303,2009,T.2009,17,142,24,0.347
RA2,T,20090303,2009,T.2009,14,140,20,0.411
RA2,T,20090303,2009,T.2009,17,155,26,0.414
RA2,T,20090303,2009,T.2009,18,162,29,0.427
RA2,T,20090303,2009,T.2009,17,161,27,0.45
RA2,T,20090303,2009,T.2009,19,174,33,0.468
RA2,T,20090303,2009,T.2009,18,177,32,0.513
RA2,T,20090303,2009,T.2009,24,222,53,0.602
RA2,T,20090303,2009,T.2009,19,197,38,0.603
RA2,T,20090303,2009,T.2009,13,164,21,0.606
RA2,T,20090303,2009,T.2009,18,193,35,0.607
RA2,T,20090303,2009,T.2009,23,225,52,0.648
RA2,T,20090303,2009,T.2009,18,202,36,0.668
RA2,T,20090303,2009,T.2009,21,224,47,0.702
RA2,T,20090303,2009,T.2009,18,212,38,0.731
RA2,T,20090303,2009,T.2009,20,224,45,0.737
RA2,T,20090303,2009,T.2009,20,227,45,0.756
RA2,T,20090303,2009,T.2009,17,214,36,0.793
RA2,T,20090303,2009,T.2009,11,173,19,0.8
RA2,T,20090303,2009,T.2009,14,200,28,0.84
RA2,T,20090303,2009,T.2009,21,247,52,0.851
RA2,T,20090303,2009,T.2009,16,219,35,0.879
RA2,T,20090303,2009,T.2009,12,191,23,0.897
RA2,T,20090303,2009,T.2009,19,250,48,0.971
RA2,T,20090303,2009,T.2009,15,246,37,1.19
RA2,T,20090303,2009,T.2009,12,229,27,1.281
RA2,T,20090303,2009,T.2009,13,241,31,1.316
RA2,T,20090303,2009,T.2009,17,283,48,1.387
RA2,T,20090303,2009,T.2009,14,260,36,1.419
RA2,T,20090303,2009,T.2009,12,257,31,1.613
RA2,T,20090303,2009,T.2009,14,280,39,1.646
RAM,E,20090305,2009,E.2009,106,275,291,0.209
RAM,E,20090305,2009,E.2009,81,256,207,0.237
RAM,E,20090305,2009,E.2009,78,251,196,0.238
RAM,E,20090305,2009,E.2009,82,259,213,0.241
RAM,E,20090305,2009,E.2009,89,274,244,0.247
RAM,E,20090305,2009,E.2009,98,291,286,0.255
RAM,E,20090305,2009,E.2009,104,301,314,0.257
RAM,E,20090305,2009,E.2009,76,258,196,0.257
RAM,E,20090305,2009,E.2009,76,258,196,0.257
RAM,E,20090305,2009,E.2009,108,311,336,0.263
RAM,E,20090305,2009,E.2009,89,283,252,0.265
RAM,E,20090305,2009,E.2009,99,300,297,0.267
RAM,E,20090305,2009,E.2009,80,273,218,0.274
RAM,E,20090305,2009,E.2009,81,276,224,0.277
RAM,E,20090305,2009,E.2009,98,306,300,0.28
RAM,E,20090305,2009,E.2009,84,283,238,0.281
RAM,E,20090305,2009,E.2009,68,255,174,0.282
RAM,E,20090305,2009,E.2009,93,301,280,0.286
RAM,E,20090305,2009,E.2009,94,304,286,0.289
RAM,E,20090305,2009,E.2009,82,287,235,0.295
RAM,E,20090305,2009,E.2009,80,283,227,0.295
RAM,E,20090305,2009,E.2009,64,254,162,0.296
RAM,E,20090305,2009,E.2009,87,296,258,0.296
RAM,E,20090305,2009,E.2009,73,272,199,0.299
RAM,E,20090305,2009,E.2009,80,287,230,0.303
RAM,E,20090305,2009,E.2009,69,268,185,0.306
RAM,E,20090305,2009,E.2009,87,302,263,0.309
RAM,E,20090305,2009,E.2009,63,258,162,0.31
RAM,E,20090305,2009,E.2009,80,290,232,0.31
RAM,E,20090305,2009,E.2009,80,290,232,0.31
RAM,E,20090305,2009,E.2009,79,291,230,0.314
RAM,E,20090305,2009,E.2009,64,262,168,0.316
RAM,E,20090305,2009,E.2009,81,297,241,0.321
RAM,F,20090305,2009,A.2009,160,280,448,0.144
RAM,F,20090305,2009,A.2009,143,270,386,0.15
RAM,F,20090305,2009,A.2009,140,276,386,0.16
RAM,F,20090305,2009,A.2009,196,340,666,0.173
RAM,F,20090305,2009,A.2009,123,273,336,0.178
RAM,F,20090305,2009,A.2009,122,275,336,0.183
RAM,F,20090305,2009,A.2009,134,290,389,0.185
RAM,F,20090305,2009,A.2009,122,280,342,0.189
RAM,F,20090305,2009,A.2009,144,307,442,0.193
RAM,F,20090305,2009,A.2009,120,282,339,0.195
RAM,F,20090305,2009,A.2009,163,333,543,0.2
RAM,F,20090305,2009,A.2009,182,352,641,0.2
RAM,F,20090305,2009,A.2009,116,285,330,0.206
RAM,F,20090305,2009,A.2009,180,356,641,0.207
RAM,F,20090305,2009,A.2009,103,273,281,0.213
RAM,F,20090305,2009,A.2009,112,285,319,0.213
RAM,F,20090305,2009,A.2009,146,326,476,0.214
RAM,F,20090305,2009,A.2009,134,313,420,0.215
RAM,F,20090305,2009,A.2009,155,340,528,0.22
RAM,F,20090305,2009,A.2009,148,333,493,0.22
RAM,F,20090305,2009,A.2009,167,354,591,0.22
RAM,F,20090305,2009,A.2009,121,305,370,0.227
RAM,F,20090305,2009,A.2009,176,369,649,0.227
RAM,F,20090305,2009,A.2009,162,359,582,0.234
RAM,F,20090305,2009,A.2009,131,325,426,0.237
RAM,F,20090305,2009,A.2009,162,366,593,0.244
RAM,F,20090305,2009,A.2009,142,343,487,0.244
RAM,F,20090305,2009,A.2009,125,327,409,0.251
RAM,F,20090305,2009,A.2009,112,310,347,0.252
RAM,F,20090305,2009,A.2009,122,326,398,0.256
RAM,F,20090305,2009,A.2009,170,399,677,0.275
RAM,F,20090305,2009,A.2009,120,348,417,0.296
RAM,F,20090305,2009,A.2009,154,404,621,0.311
RAM,T,20090305,2009,T.2009,16,91,15,0.152
RAM,T,20090305,2009,T.2009,24,133,32,0.217
RAM,T,20090305,2009,T.2009,26,153,40,0.264
RAM,T,20090305,2009,T.2009,19,133,25,0.272
RAM,T,20090305,2009,T.2009,26,164,43,0.303
RAM,T,20090305,2009,T.2009,16,131,21,0.316
RAM,T,20090305,2009,T.2009,18,143,26,0.334
RAM,T,20090305,2009,T.2009,22,176,39,0.412
RAM,T,20090305,2009,T.2009,20,171,34,0.429
RAM,T,20090305,2009,T.2009,22,181,40,0.436
RAM,T,20090305,2009,T.2009,15,149,22,0.437
RAM,T,20090305,2009,T.2009,24,194,46,0.459
RAM,T,20090305,2009,T.2009,19,177,34,0.484
RAM,T,20090305,2009,T.2009,23,197,45,0.497
RAM,T,20090305,2009,T.2009,22,195,43,0.507
RAM,T,20090305,2009,T.2009,20,189,38,0.525
RAM,T,20090305,2009,T.2009,24,210,50,0.54
RAM,T,20090305,2009,T.2009,26,221,57,0.551
RAM,T,20090305,2009,T.2009,20,196,39,0.564
RAM,T,20090305,2009,T.2009,19,199,38,0.612
RAM,T,20090305,2009,T.2009,16,184,29,0.62
RAM,T,20090305,2009,T.2009,16,192,31,0.681
RAM,T,20090305,2009,T.2009,16,196,31,0.706
RAM,T,20090305,2009,T.2009,16,210,34,0.81
RAM,T,20090305,2009,T.2009,15,205,31,0.826
RAM,T,20090305,2009,T.2009,18,227,41,0.842
RAM,T,20090305,2009,T.2009,12,191,23,0.897
RAM,T,20090305,2009,T.2009,16,227,36,0.951
RAM,T,20090305,2009,T.2009,18,249,45,1.011
RAM,T,20090305,2009,T.2009,14,220,31,1.016
RAM,T,20090305,2009,T.2009,23,329,76,1.381
RAM,T,20090305,2009,T.2009,12,245,29,1.47
RAM,T,20090305,2009,T.2009,15,289,43,1.64
RID,E,20090302,2009,E.2009,124,248,308,0.146
RID,E,20090302,2009,E.2009,105,240,252,0.161
RID,E,20090302,2009,E.2009,111,252,280,0.168
RID,E,20090302,2009,E.2009,111,267,297,0.189
RID,E,20090302,2009,E.2009,105,264,277,0.195
RID,E,20090302,2009,E.2009,106,267,283,0.197
RID,E,20090302,2009,E.2009,108,270,291,0.198
RID,E,20090302,2009,E.2009,109,272,297,0.2
RID,E,20090302,2009,E.2009,104,269,280,0.205
RID,E,20090302,2009,E.2009,105,272,286,0.207
RID,E,20090302,2009,E.2009,102,269,274,0.209
RID,E,20090302,2009,E.2009,110,280,308,0.209
RID,E,20090302,2009,E.2009,102,272,277,0.213
RID,E,20090302,2009,E.2009,112,285,319,0.213
RID,E,20090302,2009,E.2009,108,280,302,0.213
RID,E,20090302,2009,E.2009,108,280,302,0.213
RID,E,20090302,2009,E.2009,101,272,274,0.215
RID,E,20090302,2009,E.2009,109,283,308,0.215
RID,E,20090302,2009,E.2009,110,285,314,0.217
RID,E,20090302,2009,E.2009,108,285,308,0.221
RID,E,20090302,2009,E.2009,104,280,291,0.222
RID,E,20090302,2009,E.2009,101,277,280,0.224
RID,E,20090302,2009,E.2009,106,285,302,0.226
RID,E,20090302,2009,E.2009,102,280,286,0.226
RID,E,20090302,2009,E.2009,103,283,291,0.228
RID,E,20090302,2009,E.2009,108,290,314,0.229
RID,E,20090302,2009,E.2009,108,290,314,0.229
RID,E,20090302,2009,E.2009,105,288,302,0.232
RID,E,20090302,2009,E.2009,101,283,286,0.233
RID,E,20090302,2009,E.2009,97,283,274,0.242
RID,E,20090302,2009,E.2009,97,283,274,0.242
RID,E,20090302,2009,E.2009,98,289,283,0.25
RID,E,20090302,2009,E.2009,80,308,246,0.348
RID,F,20090302,2009,A.2009,60,140,84,0.096
RID,F,20090302,2009,A.2009,82,207,169,0.153
RID,F,20090302,2009,A.2009,64,184,118,0.155
RID,F,20090302,2009,A.2009,77,218,168,0.182
RID,F,20090302,2009,A.2009,70,216,151,0.196
RID,F,20090302,2009,A.2009,73,222,162,0.199
RID,F,20090302,2009,A.2009,81,235,190,0.2
RID,F,20090302,2009,A.2009,38,162,62,0.203
RID,F,20090302,2009,A.2009,72,226,162,0.208
RID,F,20090302,2009,A.2009,66,216,143,0.208
RID,F,20090302,2009,A.2009,83,246,204,0.215
RID,F,20090302,2009,A.2009,76,239,182,0.222
RID,F,20090302,2009,A.2009,72,233,168,0.222
RID,F,20090302,2009,A.2009,53,201,106,0.223
RID,F,20090302,2009,A.2009,89,261,232,0.225
RID,F,20090302,2009,A.2009,76,243,185,0.229
RID,F,20090302,2009,A.2009,68,231,157,0.23
RID,F,20090302,2009,A.2009,75,243,182,0.231
RID,F,20090302,2009,A.2009,73,242,176,0.235
RID,F,20090302,2009,A.2009,83,260,216,0.239
RID,F,20090302,2009,A.2009,77,254,196,0.247
RID,F,20090302,2009,A.2009,77,254,196,0.247
RID,F,20090302,2009,A.2009,61,229,140,0.254
RID,F,20090302,2009,A.2009,76,258,196,0.257
RID,F,20090302,2009,A.2009,66,242,160,0.26
RID,F,20090302,2009,A.2009,62,235,146,0.261
RID,F,20090302,2009,A.2009,57,226,129,0.263
RID,F,20090302,2009,A.2009,75,261,196,0.268
RID,F,20090302,2009,A.2009,66,246,162,0.27
RID,F,20090302,2009,A.2009,71,256,182,0.272
RID,F,20090302,2009,A.2009,57,231,132,0.275
RID,F,20090302,2009,A.2009,70,260,182,0.284
RID,F,20090302,2009,A.2009,64,254,162,0.296
RID,T,20090302,2009,T.2009,24,163,39,0.327
RID,T,20090302,2009,T.2009,7,112,8,0.527
RID,T,20090302,2009,T.2009,27,244,66,0.646
RID,T,20090302,2009,T.2009,19,208,39,0.668
RID,T,20090302,2009,T.2009,38,295,112,0.672
RID,T,20090302,2009,T.2009,36,292,105,0.694
RID,T,20090302,2009,T.2009,40,309,123,0.7
RID,T,20090302,2009,T.2009,36,295,106,0.713
RID,T,20090302,2009,T.2009,18,212,38,0.731
RID,T,20090302,2009,T.2009,33,288,95,0.741
RID,T,20090302,2009,T.2009,31,280,87,0.743
RID,T,20090302,2009,T.2009,25,252,63,0.747
RID,T,20090302,2009,T.2009,30,280,84,0.768
RID,T,20090302,2009,T.2009,24,254,61,0.792
RID,T,20090302,2009,T.2009,23,254,59,0.827
RID,T,20090302,2009,T.2009,34,313,106,0.847
RID,T,20090302,2009,T.2009,22,258,57,0.892
RID,T,20090302,2009,T.2009,27,290,78,0.918
RID,T,20090302,2009,T.2009,27,290,78,0.918
RID,T,20090302,2009,T.2009,20,252,50,0.933
RID,T,20090302,2009,T.2009,28,300,84,0.945
RID,T,20090302,2009,T.2009,24,280,67,0.96
RID,T,20090302,2009,T.2009,21,264,55,0.975
RID,T,20090302,2009,T.2009,26,301,78,1.028
RID,T,20090302,2009,T.2009,37,363,134,1.048
RID,T,20090302,2009,T.2009,21,277,58,1.076
RID,T,20090302,2009,T.2009,14,250,35,1.312
RID,T,20090302,2009,T.2009,16,271,43,1.351
RID,T,20090302,2009,T.2009,9,233,21,1.778
RID,T,20090302,2009,T.2009,14,310,43,2.017
RID,T,20090302,2009,T.2009,12,303,36,2.253
RID,T,20090302,2009,T.2009,18,414,74,2.795
RID,T,20090302,2009,T.2009,6,364,22,6.49
ROK,E,20090306,2009,E.2009,38,155,59,0.185
ROK,E,20090306,2009,E.2009,64,236,151,0.256
ROK,E,20090306,2009,E.2009,52,215,112,0.262
ROK,E,20090306,2009,E.2009,56,225,126,0.266
ROK,E,20090306,2009,E.2009,46,207,95,0.274
ROK,E,20090306,2009,E.2009,52,221,115,0.275
ROK,E,20090306,2009,E.2009,44,204,90,0.277
ROK,E,20090306,2009,E.2009,56,245,137,0.315
ROK,E,20090306,2009,E.2009,35,200,70,0.336
ROK,E,20090306,2009,E.2009,40,217,87,0.346
ROK,E,20090306,2009,E.2009,42,227,95,0.36
ROK,E,20090306,2009,E.2009,46,237,109,0.36
ROK,E,20090306,2009,E.2009,37,219,81,0.383
ROK,E,20090306,2009,E.2009,39,226,88,0.385
ROK,E,20090306,2009,E.2009,40,231,92,0.392
ROK,E,20090306,2009,E.2009,39,230,90,0.398
ROK,E,20090306,2009,E.2009,38,236,90,0.43
ROK,E,20090306,2009,E.2009,42,253,106,0.449
ROK,E,20090306,2009,E.2009,36,241,87,0.475
ROK,E,20090306,2009,E.2009,41,259,106,0.483
ROK,E,20090306,2009,E.2009,34,247,84,0.528
ROK,E,20090306,2009,E.2009,36,257,92,0.538
ROK,E,20090306,2009,E.2009,32,245,78,0.551
ROK,E,20090306,2009,E.2009,37,265,98,0.557
ROK,E,20090306,2009,E.2009,42,287,120,0.575
ROK,E,20090306,2009,E.2009,33,254,84,0.577
ROK,E,20090306,2009,E.2009,42,300,126,0.63
ROK,E,20090306,2009,E.2009,28,245,69,0.63
ROK,E,20090306,2009,E.2009,37,303,112,0.728
ROK,E,20090306,2009,E.2009,33,288,95,0.741
ROK,E,20090306,2009,E.2009,28,270,76,0.765
ROK,E,20090306,2009,E.2009,35,304,106,0.776
ROK,E,20090306,2009,E.2009,30,308,92,0.929
ROK,F,20090306,2009,A.2009,66,174,115,0.135
ROK,F,20090306,2009,A.2009,66,178,118,0.141
ROK,F,20090306,2009,A.2009,68,187,127,0.152
ROK,F,20090306,2009,A.2009,68,193,132,0.162
ROK,F,20090306,2009,A.2009,60,182,109,0.162
ROK,F,20090306,2009,A.2009,69,199,137,0.168
ROK,F,20090306,2009,A.2009,64,199,127,0.182
ROK,F,20090306,2009,A.2009,69,207,143,0.182
ROK,F,20090306,2009,A.2009,66,204,134,0.185
ROK,F,20090306,2009,A.2009,66,204,134,0.185
ROK,F,20090306,2009,A.2009,68,214,146,0.198
ROK,F,20090306,2009,A.2009,53,190,101,0.201
ROK,F,20090306,2009,A.2009,52,188,98,0.201
ROK,F,20090306,2009,A.2009,64,210,134,0.203
ROK,F,20090306,2009,A.2009,68,218,148,0.206
ROK,F,20090306,2009,A.2009,66,216,143,0.208
ROK,F,20090306,2009,A.2009,66,216,143,0.208
ROK,F,20090306,2009,A.2009,61,209,127,0.21
ROK,F,20090306,2009,A.2009,70,224,157,0.211
ROK,F,20090306,2009,A.2009,62,212,132,0.214
ROK,F,20090306,2009,A.2009,62,217,134,0.223
ROK,F,20090306,2009,A.2009,61,220,134,0.234
ROK,F,20090306,2009,A.2009,54,207,112,0.234
ROK,F,20090306,2009,A.2009,59,218,129,0.237
ROK,F,20090306,2009,A.2009,54,213,115,0.246
ROK,F,20090306,2009,A.2009,58,222,129,0.25
