site,pit,date,depth,density,swe,htc
PPA,PPAc,2016,12,175,21,0.75
PPA,PPAc,2016,18,215,39,0.75
PPA,PPAc,2016,10,162,16,0.78
PPA,PPAc,2016,9,156,14,0.79
PPA,PPAc,2016,9,156,14,0.79
PPA,PPAc,2016,11,173,19,0.80
PPA,PPAc,2016,10,168,17,0.83
PPA,PPAc,2016,14,200,28,0.84
PPA,PPAc,2016,14,200,28,0.84
PPA,PPAc,2016,12,187,22,0.85
PPA,PPAc,2016,12,187,22,0.85
PPA,PPAc,2016,12,187,22,0.85
PPA,PPAc,2016,8,157,13,0.91
PPA,PPAc,2016,6,145,9,1.03
PPA,PPAc,2016,13,215,28,1.05
PPA,PPAc,2016,7,160,11,1.07
PPA,PPAc,2016,6,149,9,1.09
PPA,PPAc,2016,16,245,39,1.10
PPA,PPAc,2016,8,175,14,1.13
PPA,PPAc,2016,8,175,14,1.13
PPA,PPAc,2016,10,196,20,1.13
PPA,PPAc,2016,10,210,21,1.30
PPA,PPAc,2016,10,210,21,1.30
PPA,PPAc,2016,12,233,28,1.33
PPA,PPAc,2016,10,218,22,1.40
PPA,PPAc,2016,10,218,22,1.40
PPA,PPAc,2016,10,224,22,1.47
PPA,PPAc,2016,11,254,28,1.73
PPA,PPAc,2016,9,233,21,1.78
PPA,PPAc,2016,9,233,21,1.78
PPA,PPAc,2016,8,245,20,2.21
PPA,PPAc,2016,8,245,20,2.21
PPA,PPAc,2016,8,245,20,2.21
PPA,PPAc,2016,8,262,21,2.53
PPA,PPAc,2016,6,243,15,2.88
PPA,PPAc,2016,12,350,42,3.00
PPA,PPAc,2016,14,440,62,4.06
PPA,PPAw,2016,43,124,53,0.10
PPA,PPAw,2016,34,124,42,0.13
PPA,PPAw,2016,38,147,56,0.17
PPA,PPAw,2016,51,173,88,0.17
PPA,PPAw,2016,35,152,53,0.19
PPA,PPAw,2016,28,140,39,0.21
PPA,PPAw,2016,45,187,84,0.23
PPA,PPAw,2016,39,179,70,0.24
PPA,PPAw,2016,20,133,27,0.26
PPA,PPAw,2016,23,146,34,0.27
PPA,PPAw,2016,47,208,98,0.27
PPA,PPAw,2016,32,175,56,0.28
PPA,PPAw,2016,32,175,56,0.28
PPA,PPAw,2016,36,187,67,0.28
PPA,PPAw,2016,25,157,39,0.29
PPA,PPAw,2016,14,120,17,0.30
PPA,PPAw,2016,21,147,31,0.30
PPA,PPAw,2016,22,153,34,0.31
PPA,PPAw,2016,18,140,25,0.32
PPA,PPAw,2016,26,172,45,0.34
PPA,PPAw,2016,31,190,59,0.34
PPA,PPAw,2016,20,154,31,0.35
PPA,PPAw,2016,16,140,22,0.36
PPA,PPAw,2016,10,112,11,0.37
PPA,PPAw,2016,22,165,36,0.37
PPA,PPAw,2016,23,170,39,0.37
PPA,PPAw,2016,50,252,126,0.37
PPA,PPAw,2016,25,179,45,0.38
PPA,PPAw,2016,46,243,112,0.38
PPA,PPAw,2016,46,243,112,0.38
PPA,PPAw,2016,48,251,120,0.39
PPA,PPAw,2016,18,156,28,0.40
PPA,PPAw,2016,18,156,28,0.40
PPA,PPAw,2016,23,176,41,0.40
PPA,PPAw,2016,14,140,20,0.41
PPA,PPAw,2016,40,238,95,0.42
PPA,PPAw,2016,24,187,45,0.43
PPA,PPAw,2016,20,175,35,0.45
PPA,PPAw,2016,16,157,25,0.46
PPA,PPAw,2016,17,165,28,0.47
PPA,PPAw,2016,25,202,50,0.48
PPA,PPAw,2016,20,182,36,0.49
PPA,PPAw,2016,42,267,112,0.50
PPA,PPAw,2016,19,184,35,0.52
PPA,PPAw,2016,30,233,70,0.53
PPA,PPAw,2016,14,160,22,0.54
PPA,PPAw,2016,38,265,101,0.54
PPA,PPAw,2016,35,256,90,0.55
PPA,PPAw,2016,16,175,28,0.56
PPA,PPAw,2016,20,196,39,0.56
PPA,PPAw,2016,18,187,34,0.57
PPA,PPAw,2016,21,213,45,0.64
PPA,PPAw,2016,24,233,56,0.67
PPA,PPAw,2016,17,198,34,0.68
PPA,PPAw,2016,12,175,21,0.75
PPA,PPAw,2016,23,243,56,0.76
PPA,PPAw,2016,9,156,14,0.79
PPA,PPAw,2016,16,210,34,0.81
PPA,PPAw,2016,12,187,22,0.85
PPA,PPAw,2016,16,219,35,0.88
PPA,PPAw,2016,10,196,20,1.13
PPA,PPAw,2016,12,233,28,1.33
PPA,PPAw,2016,22,318,70,1.35
PPA,PPAw,2016,21,347,73,1.68
PPA,PPAw,2016,11,254,28,1.73
PPA,PPAw,2016,17,395,67,2.70
PPA,PPAw,2016,17,412,70,2.93
PPA,PPAw,2016,15,392,59,3.01
PPA,PPAw,2016,14,400,56,3.36
PPA,PPAw,2016,14,400,56,3.36
PPD,PPDc,2016,9,62,6,0.13
PPD,PPDc,2016,10,112,11,0.37
PPD,PPDc,2016,20,168,34,0.41
PPD,PPDc,2016,10,140,14,0.58
PPD,PPDc,2016,5,112,6,0.74
PPD,PPDc,2016,9,156,14,0.79
PPD,PPDc,2016,9,156,14,0.79
PPD,PPDc,2016,7,140,10,0.82
PPD,PPDc,2016,10,168,17,0.83
PPD,PPDc,2016,9,171,15,0.96
PPD,PPDc,2016,14,220,31,1.02
PPD,PPDc,2016,13,215,28,1.05
PPD,PPDc,2016,13,215,28,1.05
PPD,PPDc,2016,7,160,11,1.07
PPD,PPDc,2016,9,187,17,1.14
PPD,PPDc,2016,5,140,7,1.15
PPD,PPDc,2016,5,140,7,1.15
PPD,PPDc,2016,10,210,21,1.30
PPD,PPDc,2016,6,163,10,1.31
PPD,PPDc,2016,6,163,10,1.31
PPD,PPDc,2016,11,229,25,1.40
PPD,PPDc,2016,6,173,10,1.46
PPD,PPDc,2016,8,210,17,1.62
PPD,PPDc,2016,6,187,11,1.71
PPD,PPDc,2016,5,190,10,2.13
PPD,PPDc,2016,6,210,13,2.16
PPD,PPDc,2016,8,245,20,2.21
PPD,PPDc,2016,4,175,7,2.25
PPD,PPDc,2016,4,175,7,2.25
PPD,PPDc,2016,10,280,28,2.30
PPD,PPDc,2016,4,182,7,2.43
PPD,PPDc,2016,19,405,77,2.54
PPD,PPDc,2016,9,280,25,2.56
PPD,PPDc,2016,4,196,8,2.82
PPD,PPDc,2016,4,210,8,3.24
PPD,PPDc,2016,4,210,8,3.24
PPD,PPDc,2016,4,210,8,3.24
PPD,PPDc,2016,4,210,8,3.24
PPD,PPDc,2016,3,187,6,3.41
PPD,PPDc,2016,16,437,70,3.52
PPD,PPDc,2016,6,280,17,3.84
PPD,PPDc,2016,4,231,9,3.92
PPD,PPDc,2016,6,275,15,4.04
PPD,PPDc,2016,12,420,50,4.32
PPD,PPDc,2016,4,245,10,4.41
PPD,PPDc,2016,10,420,42,5.18
PPD,PPDc,2016,4,266,11,5.20
PPD,PPDc,2016,3,233,7,5.33
PPD,PPDc,2016,4,280,11,5.76
PPD,PPDc,2016,4,280,11,5.76
PPD,PPDc,2016,4,336,13,8.29
PPD,PPDc,2016,2,280,6,11.52
PPD,PPDw,2016,84,227,190,0.18
PPD,PPDw,2016,39,194,76,0.28
PPD,PPDw,2016,58,275,160,0.38
PPD,PPDw,2016,68,296,202,0.38
PPD,PPDw,2016,74,310,230,0.38
PPD,PPDw,2016,28,200,56,0.42
PPD,PPDw,2016,44,254,112,0.43
PPD,PPDw,2016,70,320,224,0.43
PPD,PPDw,2016,32,219,70,0.44
PPD,PPDw,2016,40,245,98,0.44
PPD,PPDw,2016,60,299,179,0.44
PPD,PPDw,2016,75,343,258,0.46
PPD,PPDw,2016,52,291,151,0.48
PPD,PPDw,2016,64,324,207,0.48
PPD,PPDw,2016,30,224,67,0.49
PPD,PPDw,2016,30,224,67,0.49
PPD,PPDw,2016,38,250,95,0.49
PPD,PPDw,2016,49,286,140,0.49
PPD,PPDw,2016,49,286,140,0.49
PPD,PPDw,2016,70,344,241,0.50
PPD,PPDw,2016,52,301,157,0.51
PPD,PPDw,2016,57,319,182,0.53
PPD,PPDw,2016,62,334,207,0.53
PPD,PPDw,2016,64,341,218,0.53
PPD,PPDw,2016,37,265,98,0.56
PPD,PPDw,2016,50,308,154,0.56
PPD,PPDw,2016,58,333,193,0.56
PPD,PPDw,2016,59,337,199,0.57
PPD,PPDw,2016,29,241,70,0.59
PPD,PPDw,2016,49,314,154,0.59
PPD,PPDw,2016,49,314,154,0.59
PPD,PPDw,2016,49,314,154,0.59
PPD,PPDw,2016,62,357,221,0.60
PPD,PPDw,2016,38,280,106,0.61
PPD,PPDw,2016,18,194,35,0.62
PPD,PPDw,2016,32,262,84,0.63
PPD,PPDw,2016,42,300,126,0.63
PPD,PPDw,2016,34,272,92,0.64
PPD,PPDw,2016,31,262,81,0.65
PPD,PPDw,2016,66,382,252,0.65
PPD,PPDw,2016,45,317,143,0.66
PPD,PPDw,2016,50,336,168,0.66
PPD,PPDw,2016,38,295,112,0.67
PPD,PPDw,2016,46,335,154,0.72
PPD,PPDw,2016,24,257,62,0.81
PPD,PPDw,2016,42,340,143,0.81
PPD,PPDw,2016,28,280,78,0.82
PPD,PPDw,2016,49,371,182,0.83
PPD,PPDw,2016,38,332,126,0.85
PPD,PPDw,2016,18,233,42,0.89
PPD,PPDw,2016,40,374,150,1.03
PPD,PPDw,2016,24,292,70,1.04
PPD,PPDw,2016,13,215,28,1.05
PPD,PPDw,2016,19,265,50,1.09
PPD,PPDw,2016,36,373,134,1.14
PPD,PPDw,2016,36,373,134,1.14
PPD,PPDw,2016,20,280,56,1.15
PPD,PPDw,2016,21,293,62,1.20
PPD,PPDw,2016,16,262,42,1.27
PPD,PPDw,2016,36,397,143,1.28
PPD,PPDw,2016,40,420,168,1.30
PPD,PPDw,2016,22,318,70,1.35
PPD,PPDw,2016,8,210,17,1.62
PPD,PPDw,2016,10,280,28,2.30
PPD,PPDw,2016,10,280,28,2.30
PPD,PPDw,2016,13,323,42,2.36
PPD,PPDw,2016,19,405,77,2.54
PPD,PPDw,2016,18,435,78,3.10
PPD,PPDw,2016,8,350,28,4.50
TIS,TIS,2016,94,54,50,0.01
TIS,TIS,2016,78,172,134,0.11
TIS,TIS,2016,35,120,42,0.12
TIS,TIS,2016,78,181,141,0.12
TIS,TIS,2016,97,201,195,0.12
TIS,TIS,2016,124,226,280,0.12
TIS,TIS,2016,170,267,454,0.12
TIS,TIS,2016,76,180,137,0.13
TIS,TIS,2016,92,198,182,0.13
TIS,TIS,2016,118,234,276,0.14
TIS,TIS,2016,170,287,487,0.14
TIS,TIS,2016,90,224,202,0.16
TIS,TIS,2016,96,227,218,0.16
TIS,TIS,2016,157,294,462,0.16
TIS,TIS,2016,102,244,249,0.17
TIS,TIS,2016,104,248,258,0.17
TIS,TIS,2016,136,278,378,0.17
TIS,TIS,2016,145,288,417,0.17
TIS,TIS,2016,82,222,182,0.18
TIS,TIS,2016,106,254,269,0.18
TIS,TIS,2016,106,256,272,0.18
TIS,TIS,2016,150,300,451,0.18
TIS,TIS,2016,160,311,498,0.18
TIS,TIS,2016,91,240,218,0.19
TIS,TIS,2016,145,303,440,0.19
TIS,TIS,2016,155,320,496,0.19
TIS,TIS,2016,80,236,189,0.21
TIS,TIS,2016,88,248,218,0.21
TIS,TIS,2016,90,254,228,0.21
TIS,TIS,2016,93,259,241,0.21
TIS,TIS,2016,107,288,308,0.23
TIS,TIS,2016,84,260,218,0.24
TIS,TIS,2016,97,286,277,0.25
TIS,TIS,2016,35,176,62,0.26
TIS,TIS,2016,56,230,129,0.28
TIS,TIS,2016,90,295,266,0.29
TIS,TIS,2016,50,230,115,0.31
TIS,TIS,2016,32,197,63,0.36
TIS,TIS,2016,21,165,35,0.38
TIS,TIS,2016,84,330,277,0.38
TIS,TIS,2016,98,356,349,0.38
TIS,TIS,2016,26,188,49,0.40
TIS,TIS,2016,20,171,34,0.43
TIS,TIS,2016,21,177,37,0.44
TIS,TIS,2016,37,235,87,0.44
TIS,TIS,2016,40,245,98,0.44
TIS,TIS,2016,22,191,42,0.49
TIS,TIS,2016,26,215,56,0.52
TIS,TIS,2016,33,254,84,0.58
TIS,TIS,2016,17,194,33,0.65
TIS,TIS,2016,21,216,45,0.65
TIS,TIS,2016,22,223,49,0.66
TIS,TIS,2016,22,223,49,0.66
TIS,TIS,2016,15,187,28,0.68
TIS,TIS,2016,24,239,57,0.70
TIS,TIS,2016,20,224,45,0.74
TIS,TIS,2016,19,221,42,0.76
TIS,TIS,2016,20,238,48,0.83
TIS,TIS,2016,25,269,67,0.85
TIS,TIS,2016,18,230,41,0.87
TIS,TIS,2016,20,252,50,0.93
TIS,TIS,2016,22,267,59,0.95
TIS,TIS,2016,18,272,49,1.21
TIS,TIS,2016,9,202,18,1.34
TIS,TIS,2016,16,280,45,1.44
TIS,TIS,2016,4,385,15,10.89
TUN,TUN,2016,9,68,6,0.15
TUN,TUN,2016,12,105,13,0.27
TUN,TUN,2016,4,70,3,0.36
TUN,TUN,2016,12,140,17,0.48
TUN,TUN,2016,9,124,11,0.51
TUN,TUN,2016,12,145,17,0.51
TUN,TUN,2016,11,140,15,0.52
TUN,TUN,2016,11,140,15,0.52
TUN,TUN,2016,11,140,15,0.52
TUN,TUN,2016,11,143,16,0.54
TUN,TUN,2016,6,107,6,0.56
TUN,TUN,2016,10,140,14,0.58
TUN,TUN,2016,14,170,24,0.61
TUN,TUN,2016,12,163,20,0.65
TUN,TUN,2016,6,117,7,0.67
TUN,TUN,2016,6,117,7,0.67
TUN,TUN,2016,7,128,9,0.69
TUN,TUN,2016,12,170,20,0.71
TUN,TUN,2016,8,140,11,0.72
TUN,TUN,2016,5,112,6,0.74
TUN,TUN,2016,12,175,21,0.75
TUN,TUN,2016,7,140,10,0.82
TUN,TUN,2016,7,140,10,0.82
TUN,TUN,2016,6,131,8,0.84
TUN,TUN,2016,14,200,28,0.84
TUN,TUN,2016,14,200,28,0.84
TUN,TUN,2016,8,157,13,0.91
TUN,TUN,2016,7,152,11,0.97
TUN,TUN,2016,10,182,18,0.97
TUN,TUN,2016,11,204,22,1.11
TUN,TUN,2016,8,175,14,1.13
TUN,TUN,2016,8,175,14,1.13
TUN,TUN,2016,8,175,14,1.13
TUN,TUN,2016,8,175,14,1.13
TUN,TUN,2016,8,175,14,1.13
TUN,TUN,2016,9,187,17,1.14
TUN,TUN,2016,6,154,9,1.16
TUN,TUN,2016,4,126,5,1.17
TUN,TUN,2016,12,222,27,1.20
TUN,TUN,2016,10,210,21,1.30
TUN,TUN,2016,8,192,15,1.36
TUN,TUN,2016,4,140,6,1.44
TUN,TUN,2016,6,173,10,1.46
TUN,TUN,2016,8,203,16,1.51
TUN,TUN,2016,8,206,17,1.57
TUN,TUN,2016,8,210,17,1.62
TUN,TUN,2016,8,210,17,1.62
TUN,TUN,2016,8,210,17,1.62
TUN,TUN,2016,6,187,11,1.71
TUN,TUN,2016,6,187,11,1.71
TUN,TUN,2016,6,187,11,1.71
TUN,TUN,2016,6,187,11,1.71
TUN,TUN,2016,6,187,11,1.71
TUN,TUN,2016,6,187,11,1.71
TUN,TUN,2016,11,254,28,1.73
TUN,TUN,2016,9,233,21,1.78
TUN,TUN,2016,5,185,9,2.01
TUN,TUN,2016,4,168,7,2.07
TUN,TUN,2016,6,210,13,2.16
TUN,TUN,2016,4,175,7,2.25
TUN,TUN,2016,6,224,13,2.46
TUN,TUN,2016,11,305,34,2.49
TUN,TUN,2016,6,233,14,2.67
TUN,TUN,2016,5,224,11,2.95
TUN,TUN,2016,10,336,34,3.32
TUN,TUN,2016,6,280,17,3.84
TUN,TUN,2016,8,350,28,4.50
TUN,TUN,2016,5,280,14,4.61
TUN,TUN,2016,5,280,14,4.61
TUN,TUN,2016,4,266,11,5.20
TUN,TUN,2016,8,420,34,6.48
TUN,TUN,2016,4,336,13,8.29
TUN,TUN,2016,4,350,14,9.00
WSU,WSU,2016,62,90,56,0.04
WSU,WSU,2016,60,93,56,0.04
WSU,WSU,2016,64,98,63,0.04
WSU,WSU,2016,54,104,56,0.06
WSU,WSU,2016,58,109,63,0.06
WSU,WSU,2016,54,109,59,0.06
WSU,WSU,2016,60,117,70,0.07
WSU,WSU,2016,58,121,70,0.07
WSU,WSU,2016,58,121,70,0.07
WSU,WSU,2016,48,117,56,0.08
WSU,WSU,2016,63,133,84,0.08
WSU,WSU,2016,50,123,62,0.09
WSU,WSU,2016,56,130,73,0.09
WSU,WSU,2016,58,135,78,0.09
WSU,WSU,2016,61,138,84,0.09
WSU,WSU,2016,59,138,81,0.09
WSU,WSU,2016,40,115,46,0.10
WSU,WSU,2016,53,132,70,0.10
WSU,WSU,2016,53,137,73,0.10
WSU,WSU,2016,57,142,81,0.10
WSU,WSU,2016,58,145,84,0.11
WSU,WSU,2016,58,145,84,0.11
WSU,WSU,2016,56,145,81,0.11
WSU,WSU,2016,54,145,78,0.11
WSU,WSU,2016,58,150,87,0.11
WSU,WSU,2016,59,152,90,0.11
WSU,WSU,2016,51,143,73,0.12
WSU,WSU,2016,52,145,76,0.12
WSU,WSU,2016,54,148,80,0.12
WSU,WSU,2016,52,148,77,0.12
WSU,WSU,2016,55,153,84,0.12
WSU,WSU,2016,58,154,90,0.12
WSU,WSU,2016,58,154,90,0.12
WSU,WSU,2016,59,157,92,0.12
WSU,WSU,2016,51,151,77,0.13
WSU,WSU,2016,54,156,84,0.13
WSU,WSU,2016,54,156,84,0.13
WSU,WSU,2016,57,160,91,0.13
WSU,WSU,2016,56,160,90,0.13
WSU,WSU,2016,48,152,73,0.14
WSU,WSU,2016,48,152,73,0.14
WSU,WSU,2016,50,157,78,0.14
WSU,WSU,2016,54,161,87,0.14
WSU,WSU,2016,54,161,87,0.14
WSU,WSU,2016,54,161,87,0.14
WSU,WSU,2016,56,165,92,0.14
WSU,WSU,2016,56,165,92,0.14
WSU,WSU,2016,49,157,77,0.15
WSU,WSU,2016,52,162,84,0.15
WSU,WSU,2016,52,162,84,0.15
WSU,WSU,2016,55,168,92,0.15
WSU,WSU,2016,57,172,98,0.15
WSU,WSU,2016,47,161,76,0.16
WSU,WSU,2016,48,163,78,0.16
WSU,WSU,2016,51,165,84,0.16
WSU,WSU,2016,49,166,81,0.16
WSU,WSU,2016,55,173,95,0.16
WSU,WSU,2016,56,175,98,0.16
WSU,WSU,2016,50,168,84,0.17
WSU,WSU,2016,52,172,90,0.17
WSU,WSU,2016,52,175,91,0.17
WSU,WSU,2016,54,176,95,0.17
WSU,WSU,2016,60,187,112,0.17
WSU,WSU,2016,54,181,98,0.18
WSU,WSU,2016,46,170,78,0.19
WSU,WSU,2016,50,179,90,0.19
WSU,WSU,2016,54,187,101,0.19
WSU,WSU,2016,43,169,73,0.20
WSU,WSU,2016,47,179,84,0.20
WSU,WSU,2016,60,210,126,0.22
AIR,AIRf,2017,68,78,53,0.03
AIR,AIRf,2017,70,80,56,0.03
AIR,AIRf,2017,74,83,62,0.03
AIR,AIRf,2017,76,107,81,0.04
AIR,AIRf,2017,73,115,84,0.05
AIR,AIRf,2017,72,121,87,0.06
AIR,AIRf,2017,66,119,78,0.06
AIR,AIRf,2017,64,118,76,0.06
AIR,AIRf,2017,74,121,90,0.06
AIR,AIRf,2017,70,120,84,0.06
AIR,AIRf,2017,70,124,87,0.06
AIR,AIRf,2017,71,122,87,0.06
AIR,AIRf,2017,74,129,95,0.07
AIR,AIRf,2017,78,136,106,0.07
AIR,AIRf,2017,74,136,101,0.07
AIR,AIRf,2017,74,136,101,0.07
AIR,AIRf,2017,75,134,101,0.07
AIR,AIRf,2017,73,134,98,0.07
AIR,AIRf,2017,66,129,85,0.07
AIR,AIRf,2017,54,117,63,0.07
AIR,AIRf,2017,72,144,104,0.08
AIR,AIRf,2017,72,136,98,0.08
AIR,AIRf,2017,78,147,115,0.08
AIR,AIRf,2017,77,149,115,0.08
AIR,AIRf,2017,64,131,84,0.08
AIR,AIRf,2017,68,132,90,0.08
AIR,AIRf,2017,76,147,112,0.08
AIR,AIRf,2017,76,147,112,0.08
AIR,AIRf,2017,70,140,98,0.08
AIR,AIRf,2017,71,138,98,0.08
AIR,AIRf,2017,56,125,70,0.08
AIR,AIRf,2017,74,151,112,0.09
AIR,AIRf,2017,72,148,106,0.09
AIR,AIRf,2017,71,146,104,0.09
AIR,AIRf,2017,58,130,76,0.09
AIR,AIRf,2017,73,150,109,0.09
AIR,AIRf,2017,73,153,112,0.09
AIR,AIRf,2017,76,151,115,0.09
AIR,AIRf,2017,54,130,70,0.09
AIR,AIRf,2017,65,146,95,0.1
AIR,AIRf,2017,70,156,109,0.1
AIR,AIRf,2017,74,155,115,0.1
AIR,AIRf,2017,75,157,118,0.1
AIR,AIRf,2017,52,135,70,0.1
AIR,AIRf,2017,74,163,120,0.11
AIR,AIRf,2017,72,163,118,0.11
AIR,AIRf,2017,75,170,127,0.11
AIR,AIRf,2017,69,162,112,0.11
AIR,AIRf,2017,74,163,120,0.11
AIR,AIRf,2017,58,145,84,0.11
AIR,AIRf,2017,58,145,84,0.11
AIR,AIRf,2017,58,145,84,0.11
AIR,AIRf,2017,70,172,120,0.12
AIR,AIRf,2017,72,170,122,0.12
AIR,AIRf,2017,60,159,95,0.12
AIR,AIRf,2017,68,165,112,0.12
AIR,AIRf,2017,72,171,123,0.12
AIR,AIRf,2017,78,179,140,0.12
AIR,AIRf,2017,74,170,126,0.12
AIR,AIRf,2017,56,150,84,0.12
AIR,AIRf,2017,56,150,84,0.12
AIR,AIRf,2017,71,177,126,0.13
AIR,AIRf,2017,72,179,129,0.13
AIR,AIRf,2017,74,180,133,0.13
AIR,AIRf,2017,74,182,134,0.13
AIR,AIRf,2017,64,166,106,0.13
AIR,AIRf,2017,78,187,146,0.13
AIR,AIRf,2017,70,176,123,0.13
AIR,AIRf,2017,76,180,137,0.13
AIR,AIRf,2017,76,180,137,0.13
AIR,AIRf,2017,60,163,98,0.13
AIR,AIRf,2017,74,189,140,0.14
AIR,AIRf,2017,74,185,137,0.14
AIR,AIRf,2017,73,188,137,0.14
AIR,AIRf,2017,76,188,143,0.14
AIR,AIRf,2017,76,192,146,0.14
AIR,AIRf,2017,58,169,98,0.14
AIR,AIRf,2017,58,169,98,0.14
AIR,AIRf,2017,73,196,143,0.15
AIR,AIRf,2017,70,192,134,0.15
AIR,AIRf,2017,67,184,123,0.15
AIR,AIRf,2017,74,197,146,0.15
AIR,AIRf,2017,72,194,140,0.15
AIR,AIRf,2017,62,176,109,0.15
AIR,AIRf,2017,74,193,143,0.15
AIR,AIRf,2017,80,199,160,0.15
AIR,AIRf,2017,71,189,134,0.15
AIR,AIRf,2017,78,197,154,0.15
AIR,AIRf,2017,72,191,137,0.15
AIR,AIRf,2017,73,192,140,0.15
AIR,AIRf,2017,71,193,137,0.15
AIR,AIRf,2017,67,192,129,0.16
AIR,AIRf,2017,66,191,126,0.16
AIR,AIRf,2017,64,184,118,0.16
AIR,AIRf,2017,78,208,162,0.16
AIR,AIRf,2017,76,203,154,0.16
AIR,AIRf,2017,72,202,146,0.17
AIR,AIRf,2017,74,208,154,0.17
AIR,AIRf,2017,68,210,143,0.19
AIR,AIRf,2017,58,193,112,0.19
AIR,AIRf,2017,81,235,190,0.2
AIR,AIRf,2017,72,229,165,0.21
AIR,AIRf,2017,68,226,154,0.22
AIR,AIRf,2017,69,327,225,0.45
AIR,AIRp,2017,59,52,31,0.01
AIR,AIRp,2017,62,79,49,0.03
AIR,AIRp,2017,56,100,56,0.05
AIR,AIRp,2017,62,113,70,0.06
AIR,AIRp,2017,62,113,70,0.06
AIR,AIRp,2017,56,110,62,0.06
AIR,AIRp,2017,50,112,56,0.07
AIR,AIRp,2017,55,112,62,0.07
AIR,AIRp,2017,52,108,56,0.07
AIR,AIRp,2017,57,113,64,0.07
AIR,AIRp,2017,70,128,90,0.07
AIR,AIRp,2017,52,108,56,0.07
AIR,AIRp,2017,50,115,57,0.08
AIR,AIRp,2017,66,138,91,0.08
AIR,AIRp,2017,72,136,98,0.08
AIR,AIRp,2017,50,118,59,0.08
AIR,AIRp,2017,52,121,63,0.08
AIR,AIRp,2017,50,123,62,0.09
AIR,AIRp,2017,68,144,98,0.09
AIR,AIRp,2017,62,135,84,0.09
AIR,AIRp,2017,54,130,70,0.09
AIR,AIRp,2017,75,157,118,0.1
AIR,AIRp,2017,62,144,90,0.1
AIR,AIRp,2017,66,148,98,0.1
AIR,AIRp,2017,66,148,98,0.1
AIR,AIRp,2017,46,128,59,0.1
AIR,AIRp,2017,65,146,95,0.1
AIR,AIRp,2017,71,154,109,0.1
AIR,AIRp,2017,60,140,84,0.1
AIR,AIRp,2017,58,140,81,0.1
AIR,AIRp,2017,69,162,112,0.11
AIR,AIRp,2017,68,156,106,0.11
AIR,AIRp,2017,64,157,101,0.11
AIR,AIRp,2017,58,145,84,0.11
AIR,AIRp,2017,70,160,112,0.11
AIR,AIRp,2017,64,153,98,0.11
AIR,AIRp,2017,76,166,126,0.11
AIR,AIRp,2017,58,150,87,0.11
AIR,AIRp,2017,52,140,73,0.11
AIR,AIRp,2017,68,165,112,0.12
AIR,AIRp,2017,50,146,73,0.12
AIR,AIRp,2017,64,164,105,0.12
AIR,AIRp,2017,54,150,81,0.12
AIR,AIRp,2017,45,137,62,0.12
AIR,AIRp,2017,58,154,90,0.12
AIR,AIRp,2017,54,150,81,0.12
AIR,AIRp,2017,56,150,84,0.12
AIR,AIRp,2017,57,152,87,0.12
AIR,AIRp,2017,54,156,84,0.13
AIR,AIRp,2017,52,151,78,0.13
AIR,AIRp,2017,66,170,112,0.13
AIR,AIRp,2017,60,163,98,0.13
AIR,AIRp,2017,92,213,196,0.14
AIR,AIRp,2017,58,164,95,0.14
AIR,AIRp,2017,51,154,78,0.14
AIR,AIRp,2017,49,154,76,0.14
AIR,AIRp,2017,57,167,95,0.14
AIR,AIRp,2017,70,184,129,0.14
AIR,AIRp,2017,64,175,112,0.14
AIR,AIRp,2017,58,169,98,0.14
AIR,AIRp,2017,74,197,146,0.15
AIR,AIRp,2017,72,194,140,0.15
AIR,AIRp,2017,58,174,101,0.15
AIR,AIRp,2017,60,175,105,0.15
AIR,AIRp,2017,78,197,154,0.15
AIR,AIRp,2017,56,170,95,0.15
AIR,AIRp,2017,62,181,112,0.15
AIR,AIRp,2017,60,175,105,0.15
AIR,AIRp,2017,52,162,84,0.15
AIR,AIRp,2017,60,173,104,0.15
AIR,AIRp,2017,50,162,81,0.16
AIR,AIRp,2017,68,189,129,0.16
AIR,AIRp,2017,50,168,84,0.17
AIR,AIRp,2017,60,187,112,0.17
AIR,AIRp,2017,52,178,92,0.18
AIR,AIRp,2017,44,165,73,0.18
AIR,AIRp,2017,62,194,120,0.18
AIR,AIRp,2017,68,206,140,0.18
AIR,AIRp,2017,52,178,92,0.18
AIR,AIRp,2017,72,218,157,0.19
AIR,AIRp,2017,47,173,81,0.19
AIR,AIRp,2017,42,167,70,0.19
AIR,AIRp,2017,48,175,84,0.19
AIR,AIRp,2017,64,210,134,0.2
AIR,AIRp,2017,50,185,92,0.2
AIR,AIRp,2017,43,169,73,0.2
AIR,AIRp,2017,58,198,115,0.2
AIR,AIRp,2017,63,213,134,0.21
AIR,AIRp,2017,62,212,132,0.21
AIR,AIRp,2017,48,187,90,0.21
AIR,AIRp,2017,59,204,120,0.21
AIR,AIRp,2017,61,207,126,0.21
AIR,AIRp,2017,45,187,84,0.23
AIR,AIRp,2017,56,210,118,0.23
AIR,AIRp,2017,58,212,123,0.23
AIR,AIRp,2017,57,221,126,0.25
AIR,AIRp,2017,45,199,90,0.26
AIR,AIRp,2017,50,213,106,0.27
AIR,AIRp,2017,48,210,101,0.27
AIR,AIRp,2017,48,216,104,0.29
AIR,AIRp,2017,46,213,98,0.29
AIR,AIRp,2017,47,214,101,0.29
AIR,AIRp,2017,58,246,143,0.31
AIR,AIRp,2017,41,253,104,0.46
