site,site2,zone,group,date,year,time,sample,weight,depth,density,swe,htc
T11,T11d,Deflation,4,20140314,2014,1430,28,810,78,290.7136418,226.7566406,0.318554358
T11,T11d,Deflation,4,20140314,2014,1430,29,700,72,272.170179,195.9625289,0.302479476
T11,T11d,Deflation,4,20140314,2014,1430,30,700,86,227.8634057,195.9625289,0.177499873
T11,T11d,Deflation,4,20140314,2014,1430,31,800,67,334.2644416,223.9571759,0.490289833
T11,T11d,Deflation,4,20140314,2014,1430,32,850,68,349.9330873,237.9544994,0.529429863
T11,T11d,Deflation,4,20140314,2014,1430,33,500,50,279.9464699,139.9732349,0.460815753
T11,T11l,Drift,3,20140314,2014,1430,1,1460,125,326.9774768,408.721846,0.251462364
T11,T11l,Drift,3,20140314,2014,1430,2,1450,116,349.9330873,405.9223813,0.310355437
T11,T11l,Drift,3,20140314,2014,1430,3,1340,112,334.935955,375.1282696,0.294477997
T11,T11l,Drift,3,20140314,2014,1430,4,1790,136,368.4589567,501.1041811,0.293485506
T11,T11l,Drift,3,20140314,2014,1430,5,1180,106,311.6385231,330.3368344,0.269366597
T11,T11l,Drift,3,20140314,2014,1430,6,1260,102,345.8162275,352.732552,0.344697312
T11,T11l,Drift,3,20140314,2014,1430,7,2610,200,365.3301432,730.6602864,0.196195187
T11,T11l,Drift,3,20140314,2014,1430,8,2665,206,362.1637583,746.0573422,0.187193208
T11,T11l,Drift,3,20140314,2014,1430,9,2520,206,342.4587884,705.4651041,0.167377371
T11,T11l,Drift,3,20140314,2014,1430,10,2520,200,352.732552,705.4651041,0.182897772
T11,T11l,Drift,3,20140314,2014,1430,11,2520,200,352.732552,705.4651041,0.182897772
T11,T11l,Drift,3,20140314,2014,1430,12,2710,208,364.7379487,758.6549333,0.188038119
T11,T11l,Drift,3,20140314,2014,1430,13,2720,206,369.6380573,761.454398,0.194999487
T11,T11l,Drift,3,20140314,2014,1430,14,2600,209,348.2587663,727.8608217,0.170610266
T11,T11l,Drift,3,20140314,2014,1430,15,2920,200,408.721846,817.443692,0.245568715
T11,T11l,Drift,3,20140314,2014,1430,16,2720,206,369.6380573,761.454398,0.194999487
T11,T11l,Drift,3,20140314,2014,1430,17,2640,208,355.3166733,739.0586805,0.178449432
T11,T11l,Drift,3,20140314,2014,1430,18,2820,208,379.5428101,789.449045,0.203613014
T11,T11l,Drift,3,20140314,2014,1430,19,2940,210,391.9250578,823.0426214,0.215047351
T11,T11l,Drift,3,20140314,2014,1430,20,2740,208,368.7756382,767.0533274,0.192224368
T11,T11l,Drift,3,20140314,2014,1430,21,2440,208,328.3987435,683.0693865,0.152435798
T11,T11l,Drift,3,20140314,2014,1430,22,2800,208,376.8510171,783.8501156,0.200735128
T11,T11l,Drift,3,20140314,2014,1430,23,1450,122,332.7232634,405.9223813,0.266780347
T11,T11l,Drift,3,20140314,2014,1430,24,1840,141,365.320216,515.1015046,0.278275921
T11,T11l,Drift,3,20140314,2014,1430,25,1620,131,346.1933444,453.5132812,0.268975958
T11,T11l,Drift,3,20140314,2014,1430,26,2120,150,395.6576774,593.4865161,0.306828195
T11,T11l,Drift,3,20140314,2014,1430,27,1920,141,381.2037036,537.4972221,0.302999869
T11,T11l,Drift,3,20140314,2014,1430,28,1950,150,363.9304108,545.8956162,0.259592874
T11,T11l,Drift,3,20140314,2014,1430,29,1850,142,364.7189924,517.9009693,0.275407489
T11,T11l,Drift,3,20140314,2014,1430,30,1680,128,367.4297417,470.3100694,0.310088725
T11,T11l,Drift,3,20140314,2014,1430,31,2040,146,391.1580812,571.0907985,0.308105243
T11,T11l,Drift,3,20140314,2014,1430,32,1560,115,379.7534722,436.716493,0.368682902
T11,T11l,Drift,3,20140314,2014,1430,33,1320,130,284.2533386,369.5293402,0.182732218
T11,T11l,Drift,3,20140314,2014,1430,34,1420,114,348.7052519,397.5239872,0.313588015
T11,T11w,Windward,1,20140314,2014,1430,1,810,70,323.938058,226.7566406,0.440730635
T11,T11w,Windward,1,20140314,2014,1430,2,650,56,324.9378668,181.9652054,0.554319241
T11,T11w,Windward,1,20140314,2014,1430,3,500,45,311.0516332,139.9732349,0.632120374
T11,T11w,Windward,1,20140314,2014,1430,4,360,32,314.9397786,100.7807292,0.911281152
T11,T11w,Windward,1,20140314,2014,1430,5,360,33,305.3961489,100.7807292,0.830922469
T11,T11w,Windward,1,20140314,2014,1430,6,350,31,316.068595,97.98126445,0.947432609
T11,T11w,Windward,1,20140314,2014,1430,7,460,34,378.7511063,128.7753761,1.240441346
T11,T11w,Windward,1,20140314,2014,1430,8,460,32,402.4230504,128.7753761,1.487863362
T11,T11w,Windward,1,20140314,2014,1430,9,290,21,386.5927441,81.18447626,2.092355297
T11,T11w,Windward,1,20140314,2014,1430,10,620,52,333.7823295,173.5668113,0.629898638
T11,T11w,Windward,1,20140314,2014,1430,11,890,78,319.4261002,249.1523582,0.384586049
T11,T11w,Windward,1,20140314,2014,1430,12,760,66,322.3626017,212.7593171,0.462905882
T11,T11w,Windward,1,20140314,2014,1430,13,650,65,279.9464699,181.9652054,0.354473656
T11,T11w,Windward,1,20140314,2014,1430,14,810,74,306.4278927,226.7566406,0.373054428
T11,T11w,Windward,1,20140314,2014,1430,15,840,70,335.9357638,235.1550347,0.473981917
T11,T11w,Windward,1,20140314,2014,1430,16,950,77,345.3885018,265.9491464,0.455483193
T11,T11w,Windward,1,20140314,2014,1430,17,830,75,309.8074267,232.35557,0.376244115
T11,T11w,Windward,1,20140314,2014,1430,18,520,48,303.2753424,145.5721643,0.563352591
T11,T11w,Windward,1,20140314,2014,1430,19,580,50,324.737905,162.3689525,0.620073677
T11,T11w,Windward,1,20140314,2014,1430,20,630,61,289.1250427,176.366276,0.402892252
T11,T11w,Windward,1,20140314,2014,1430,21,400,44,254.4967908,111.9785879,0.432772119
T11,T11w,Windward,1,20140314,2014,1430,22,440,40,307.9411169,123.1764467,0.696983826
T11,T11w,Windward,1,20140314,2014,1430,23,210,23,255.6032986,58.78875867,0.835126765
T11,T11w,Windward,1,20140314,2014,1430,24,580,52,312.2479856,162.3689525,0.551243241
T11,T11w,Windward,1,20140314,2014,1430,25,590,52,317.6315716,165.1684172,0.570415494
T11,T11w,Windward,1,20140314,2014,1430,26,620,66,262.9800171,173.5668113,0.308069635
T11,T11w,Windward,1,20140314,2014,1430,27,670,68,275.82961,187.5641348,0.328942651
T11,T11w,Windward,1,20140314,2014,1430,28,640,65,275.6396011,179.1657407,0.343650673
T11,T11w,Windward,1,20140314,2014,1430,29,480,46,292.1180555,134.3743055,0.545388908
T11,T11w,Windward,1,20140314,2014,1430,30,430,38,316.7815317,120.376982,0.776396274
T11,T11w,Windward,1,20140314,2014,1430,31,430,36,334.3805057,120.376982,0.913117634
T11,T11w,Windward,1,20140314,2014,1430,32,500,46,304.2896412,139.9732349,0.591784839
T11,T11w,Windward,1,20140314,2014,1430,33,420,42,279.9464699,117.5775173,0.548590182
T12,T12c,TreeIsland,1,20140313,2014,1330,1,880,72,342.1567965,246.3528935,0.478041033
T12,T12c,TreeIsland,1,20140313,2014,1330,2,840,78,301.4808137,235.1550347,0.342587952
T12,T12c,TreeIsland,1,20140313,2014,1330,3,320,80,111.9785879,89.58287036,0.046081575
T12,T12c,TreeIsland,1,20140313,2014,1330,4,1050,108,272.170179,293.9437934,0.201652984
T12,T12c,TreeIsland,1,20140313,2014,1330,5,1050,106,277.3054654,293.9437934,0.213284023
T12,T12c,TreeIsland,1,20140313,2014,1330,6,1000,92,304.2896412,279.9464699,0.29589242
T12,T12c,TreeIsland,1,20140313,2014,1330,7,1020,94,303.7717013,285.5453993,0.288611814
T12,T12c,TreeIsland,1,20140313,2014,1330,8,900,88,286.3088896,251.9518229,0.273863607
T12,T12c,TreeIsland,1,20140313,2014,1330,9,1320,110,335.9357638,369.5293402,0.301624856
T12,T12c,TreeIsland,1,20140313,2014,1330,10,1250,120,291.6109061,349.9330873,0.208340455
T12,T12c,TreeIsland,1,20140313,2014,1330,11,1400,110,356.2955071,391.9250578,0.339293342
T12,T12c,TreeIsland,1,20140313,2014,1330,12,1300,114,319.2372025,363.9304108,0.262826694
T12,T12c,TreeIsland,1,20140313,2014,1330,13,1450,116,349.9330873,405.9223813,0.310355437
T12,T12c,TreeIsland,1,20140313,2014,1330,14,1320,108,342.1567965,369.5293402,0.318694022
T12,T12c,TreeIsland,1,20140313,2014,1330,15,1550,110,394.4700257,433.9170283,0.415894007
T12,T12c,TreeIsland,1,20140313,2014,1330,16,1200,128,262.4498155,335.9357638,0.158208533
T12,T12c,TreeIsland,1,20140313,2014,1330,17,1450,118,344.0020181,405.9223813,0.294840612
T12,T12c,TreeIsland,1,20140313,2014,1330,18,1400,114,343.7939104,391.9250578,0.304816757
T12,T12c,TreeIsland,1,20140313,2014,1330,19,1300,110,330.845828,363.9304108,0.292553953
T12,T12c,TreeIsland,1,20140313,2014,1330,20,1450,112,362.4306976,405.9223813,0.344809528
T12,T12c,TreeIsland,1,20140313,2014,1330,21,1500,114,368.3506182,419.9197048,0.349917196
T12,T12c,TreeIsland,1,20140313,2014,1330,22,1450,118,344.0020181,405.9223813,0.294840612
T12,T12c,TreeIsland,1,20140313,2014,1330,23,1350,116,325.799771,377.9277343,0.269023916
T12,T12c,TreeIsland,1,20140313,2014,1330,24,1380,118,327.3950241,386.3261284,0.267060386
T12,T12c,TreeIsland,1,20140313,2014,1330,25,1200,110,305.3961489,335.9357638,0.249276741
T12,T12c,TreeIsland,1,20140313,2014,1330,26,1020,114,250.4784204,285.5453993,0.161801711
T12,T12c,TreeIsland,1,20140313,2014,1330,27,550,66,233.2887249,153.9705584,0.24243253
T12,T12c,TreeIsland,1,20140313,2014,1330,28,580,56,289.9445581,162.3689525,0.441356195
T12,T12c,TreeIsland,1,20140313,2014,1330,29,850,68,349.9330873,237.9544994,0.529429863
T12,T12c,TreeIsland,1,20140313,2014,1330,30,440,46,267.7748842,123.1764467,0.458278179
T12,T12c,TreeIsland,1,20140313,2014,1330,31,520,56,259.9502934,145.5721643,0.354764314
T12,T12c,TreeIsland,1,20140313,2014,1330,32,1150,120,268.2820336,321.9384403,0.176339361
T12,T12c,TreeIsland,1,20140313,2014,1330,33,140,28,139.9732349,39.19250578,0.205721318
T12,T12d,Deflation,3,20140313,2014,1330,1,140,17,230.5441517,39.19250578,0.919192831
T12,T12d,Deflation,3,20140313,2014,1330,2,160,22,203.5974326,44.79143518,0.553948313
T12,T12d,Deflation,3,20140313,2014,1330,3,125,18,194.4072707,34.99330873,0.617305053
T12,T12d,Deflation,3,20140313,2014,1330,4,130,20,181.9652054,36.39304108,0.486736639
T12,T12d,Deflation,3,20140313,2014,1330,5,145,19,213.6433586,40.59223813,0.706272868
T12,T12d,Deflation,3,20140313,2014,1330,6,90,11,229.0471117,25.19518229,1.402181667
T12,T12d,Deflation,3,20140313,2014,1330,7,230,21,306.6080384,64.38768807,1.316118849
T12,T12d,Deflation,3,20140313,2014,1330,8,60,10,167.9678819,16.79678819,0.829468355
T12,T12d,Deflation,3,20140313,2014,1330,9,330,28,329.9369109,92.38233506,1.143012834
T12,T12d,Deflation,3,20140313,2014,1330,10,140,16,244.9531611,39.19250578,1.10253769
T12,T12d,Deflation,3,20140313,2014,1330,11,210,16,367.4297417,58.78875867,2.480709802
T12,T12d,Deflation,3,20140313,2014,1330,12,240,17,395.2185457,67.18715277,2.70130138
T12,T12d,Deflation,3,20140313,2014,1330,13,340,34,279.9464699,95.18179975,0.677670225
T12,T12d,Deflation,3,20140313,2014,1330,14,210,18,326.6042148,58.78875867,1.742281782
T12,T12d,Deflation,3,20140313,2014,1330,15,180,16,314.9397786,50.39036458,1.822562304
T12,T12d,Deflation,3,20140313,2014,1330,16,220,19,324.1485441,61.58822337,1.625855259
T12,T12d,Deflation,3,20140313,2014,1330,17,380,38,279.9464699,106.3796585,0.606336517
T12,T12d,Deflation,3,20140313,2014,1330,18,350,38,257.8454328,97.98126445,0.514378278
T12,T12d,Deflation,3,20140313,2014,1330,19,380,40,265.9491464,106.3796585,0.519857771
T12,T12d,Deflation,3,20140313,2014,1330,20,340,41,232.1507311,95.18179975,0.386459142
T12,T12d,Deflation,3,20140313,2014,1330,21,380,39,272.7683553,106.3796585,0.560880955
T12,T12d,Deflation,3,20140313,2014,1330,22,460,42,306.6080384,128.7753761,0.658059425
T12,T12d,Deflation,3,20140313,2014,1330,23,380,42,253.2849013,106.3796585,0.449072689
T12,T12d,Deflation,3,20140313,2014,1330,24,700,58,337.8664292,195.9625289,0.57864129
T12,T12d,Deflation,3,20140313,2014,1330,25,520,50,291.1443287,145.5721643,0.498418318
T12,T12d,Deflation,3,20140313,2014,1330,26,720,62,325.0991263,201.5614583,0.501172515
T12,T12d,Deflation,3,20140313,2014,1330,27,420,38,309.4145193,117.5775173,0.74070472
T12,T12d,Deflation,3,20140313,2014,1330,28,380,46,231.2601273,106.3796585,0.341814923
T12,T12d,Deflation,3,20140313,2014,1330,29,400,46,243.4317129,111.9785879,0.378742297
T12,T12d,Deflation,3,20140313,2014,1330,30,400,40,279.9464699,111.9785879,0.576019691
T12,T12d,Deflation,3,20140313,2014,1330,31,550,50,307.9411169,153.9705584,0.557587061
T12,T12d,Deflation,3,20140313,2014,1330,32,500,48,291.6109061,139.9732349,0.520851138
T12,T12d,Deflation,3,20140313,2014,1330,33,560,50,313.5400463,156.7700231,0.57804728
T12,T12l,Drift,4,20140313,2014,1330,1,1050,82,358.4680407,293.9437934,0.460717132
T12,T12l,Drift,4,20140313,2014,1330,2,1100,86,358.0710661,307.9411169,0.438316014
T12,T12l,Drift,4,20140313,2014,1330,3,1150,98,328.5086126,321.9384403,0.323753726
T12,T12l,Drift,4,20140313,2014,1330,4,1150,90,357.7093782,321.9384403,0.417989597
T12,T12l,Drift,4,20140313,2014,1330,5,1100,87,353.9553067,307.9411169,0.423374731
T12,T12l,Drift,4,20140313,2014,1330,6,1250,104,336.4741224,349.9330873,0.32004963
T12,T12l,Drift,4,20140313,2014,1330,7,1300,111,327.865235,363.9304108,0.284718108
T12,T12l,Drift,4,20140313,2014,1330,8,1200,110,305.3961489,335.9357638,0.249276741
T12,T12l,Drift,4,20140313,2014,1330,9,1350,111,340.4754363,377.9277343,0.307040682
T12,T12l,Drift,4,20140313,2014,1330,10,1240,100,347.1336226,347.1336226,0.354275151
T12,T12l,Drift,4,20140313,2014,1330,11,1450,116,349.9330873,405.9223813,0.310355437
T12,T12l,Drift,4,20140313,2014,1330,12,1550,118,367.7262952,433.9170283,0.336910616
T12,T12l,Drift,4,20140313,2014,1330,13,1400,118,332.1398795,391.9250578,0.27485736
T12,T12l,Drift,4,20140313,2014,1330,14,1330,102,365.0282401,372.3288049,0.384060893
T12,T12l,Drift,4,20140313,2014,1330,15,1350,114,331.5155564,377.9277343,0.283432929
T12,T12l,Drift,4,20140313,2014,1330,16,1350,101,374.1858756,377.9277343,0.407568618
T12,T12l,Drift,4,20140313,2014,1330,17,1350,109,346.722692,377.9277343,0.324254017
T12,T12l,Drift,4,20140313,2014,1330,18,1490,114,365.8949475,417.1202401,0.345267185
T12,T12l,Drift,4,20140313,2014,1330,19,1450,119,341.1112448,405.9223813,0.287469942
T12,T12l,Drift,4,20140313,2014,1330,20,1450,120,338.2686511,405.9223813,0.280342917
T12,T12l,Drift,4,20140313,2014,1330,21,1450,119,341.1112448,405.9223813,0.287469942
T12,T12l,Drift,4,20140313,2014,1330,22,1210,97,349.2115758,338.7352285,0.369617784
T12,T12l,Drift,4,20140313,2014,1330,23,1450,118,344.0020181,405.9223813,0.294840612
T12,T12l,Drift,4,20140313,2014,1330,24,1140,91,350.702171,319.1389756,0.397358811
T12,T12l,Drift,4,20140313,2014,1330,25,1450,117,346.9422062,405.9223813,0.302465427
T12,T12l,Drift,4,20140313,2014,1330,26,1550,121,358.6091143,433.9170283,0.312467323
T12,T12l,Drift,4,20140313,2014,1330,27,1625,128,355.4007918,454.9130135,0.290117645
T12,T12l,Drift,4,20140313,2014,1330,28,1500,120,349.9330873,419.9197048,0.300010256
T12,T12l,Drift,4,20140313,2014,1330,29,1400,115,340.8043981,391.9250578,0.296933961
T12,T12l,Drift,4,20140313,2014,1330,30,1400,114,343.7939104,391.9250578,0.304816757
T12,T12l,Drift,4,20140313,2014,1330,31,1190,97,343.4394837,333.1362991,0.357499996
T12,T12l,Drift,4,20140313,2014,1330,32,1450,116,349.9330873,405.9223813,0.310355437
T12,T12l,Drift,4,20140313,2014,1330,33,1460,114,358.5279351,408.721846,0.331503775
T12,T12w,Windward,2,20140313,2014,1330,1,60,7,239.954117,16.79678819,2.418275088
T12,T12w,Windward,2,20140313,2014,1330,2,200,21,266.6156856,55.98929397,0.995174933
T12,T12w,Windward,2,20140313,2014,1330,3,320,26,344.5495014,89.58287036,1.342385443
T12,T12w,Windward,2,20140313,2014,1330,4,220,23,267.7748842,61.58822337,0.916556359
T12,T12w,Windward,2,20140313,2014,1330,5,280,26,301.4808137,78.38501156,1.027763855
T12,T12w,Windward,2,20140313,2014,1330,6,140,17,230.5441517,39.19250578,0.919192831
T12,T12w,Windward,2,20140313,2014,1330,7,100,17,164.674394,27.99464699,0.468975934
T12,T12w,Windward,2,20140313,2014,1330,8,180,17,296.4139093,50.39036458,1.519482026
T12,T12w,Windward,2,20140313,2014,1330,9,100,16,174.9665437,27.99464699,0.56251923
T12,T12w,Windward,2,20140313,2014,1330,10,130,16,227.4565068,36.39304108,0.950657498
T12,T12w,Windward,2,20140313,2014,1330,11,160,17,263.4790305,44.79143518,1.200578391
T12,T12w,Windward,2,20140313,2014,1330,12,200,24,233.2887249,55.98929397,0.666689457
T12,T12w,Windward,2,20140313,2014,1330,13,160,19,235.7443957,44.79143518,0.8599565
T12,T12w,Windward,2,20140313,2014,1330,14,140,20,195.9625289,39.19250578,0.564499297
T12,T12w,Windward,2,20140313,2014,1330,15,440,42,293.2772541,123.1764467,0.602080835
T12,T12w,Windward,2,20140313,2014,1330,16,400,40,279.9464699,111.9785879,0.576019691
T12,T12w,Windward,2,20140313,2014,1330,17,400,40,279.9464699,111.9785879,0.576019691
T12,T12w,Windward,2,20140313,2014,1330,18,470,46,286.0322627,131.5748408,0.522901084
T12,T12w,Windward,2,20140313,2014,1330,19,310,47,184.645544,86.78340566,0.213268707
T12,T12w,Windward,2,20140313,2014,1330,20,300,26,323.0151575,83.98394096,1.179830956
T12,T12w,Windward,2,20140313,2014,1330,21,240,20,335.9357638,67.18715277,1.65893671
T12,T12w,Windward,2,20140313,2014,1330,22,340,30,317.2726658,95.18179975,0.986487056
T12,T12w,Windward,2,20140313,2014,1330,23,260,24,303.2753424,72.78608217,1.126705183
T12,T12w,Windward,2,20140313,2014,1330,24,260,28,259.9502934,72.78608217,0.709528628
T12,T12w,Windward,2,20140313,2014,1330,25,300,28,299.9426463,83.98394096,0.944638706
T12,T12w,Windward,2,20140313,2014,1330,26,350,40,244.9531611,97.98126445,0.441015076
T12,T12w,Windward,2,20140313,2014,1330,27,190,21,253.2849013,53.18982927,0.898145377
T12,T12w,Windward,2,20140313,2014,1330,28,300,30,279.9464699,83.98394096,0.768026255
T12,T12w,Windward,2,20140313,2014,1330,29,300,32,262.4498155,83.98394096,0.632834133
T12,T12w,Windward,2,20140313,2014,1330,30,80,10,223.9571759,22.39571759,1.474610409
T12,T12w,Windward,2,20140313,2014,1330,31,280,50,156.7700231,78.38501156,0.14451182
T12,T12w,Windward,2,20140313,2014,1330,32,260,50,145.5721643,72.78608217,0.12460458
T12,T12w,Windward,2,20140313,2014,1330,33,1180,112,294.9436022,330.3368344,0.228353287
T12,T12w,Windward,2,20140313,2014,1330,33,200,20,279.9464699,55.98929397,1.152039382
T12,T12w,Windward,2,20140313,2014,1330,34,300,30,279.9464699,83.98394096,0.768026255
T13,T13c,TreeIsland,3,20140313,2014,1330,1,1850,148,349.9330873,517.9009693,0.243251559
T13,T13c,TreeIsland,3,20140313,2014,1330,2,1860,148,351.8246175,520.700434,0.245888413
T13,T13c,TreeIsland,3,20140313,2014,1330,3,1320,144,256.6175974,369.5293402,0.134449041
T13,T13c,TreeIsland,3,20140313,2014,1330,4,1640,144,318.827924,459.1122106,0.207537959
T13,T13c,TreeIsland,3,20140313,2014,1330,5,1720,144,334.3805057,481.5079282,0.228279409
T13,T13c,TreeIsland,3,20140313,2014,1330,6,1530,131,326.9603808,428.3180989,0.239919913
T13,T13c,TreeIsland,3,20140313,2014,1330,7,2140,151,396.7453282,599.0854455,0.306474275
T13,T13c,TreeIsland,3,20140313,2014,1330,8,1360,123,309.5343081,380.727199,0.229012825
T13,T13c,TreeIsland,3,20140313,2014,1330,9,1740,149,326.9173541,487.1068576,0.210880786
T13,T13c,TreeIsland,3,20140313,2014,1330,10,1720,149,323.1596833,481.5079282,0.206060813
T13,T13c,TreeIsland,3,20140313,2014,1330,11,2180,152,401.5021739,610.2833043,0.311802465
T13,T13c,TreeIsland,3,20140313,2014,1330,12,1600,149,300.6136589,447.9143518,0.178311142
T13,T13c,TreeIsland,3,20140313,2014,1330,13,1280,128,279.9464699,358.3314814,0.180006153
T13,T13c,TreeIsland,3,20140313,2014,1330,14,1160,117,277.553765,324.737905,0.193577873
T13,T13c,TreeIsland,3,20140313,2014,1330,15,1780,136,366.4005267,498.3047164,0.290215498
T13,T13c,TreeIsland,3,20140313,2014,1330,16,1360,118,322.6501687,380.727199,0.259375598
T13,T13c,TreeIsland,3,20140313,2014,1330,17,1280,136,263.4790305,358.3314814,0.150072299
T13,T13c,TreeIsland,3,20140313,2014,1330,18,1820,145,351.3810863,509.5025752,0.250343368
T13,T13c,TreeIsland,3,20140313,2014,1330,19,2060,155,372.057889,576.6897279,0.262564899
T13,T13c,TreeIsland,3,20140313,2014,1330,20,1640,146,314.4604182,459.1122106,0.199125303
T13,T13c,TreeIsland,3,20140313,2014,1330,21,960,91,295.328144,268.7486111,0.281783533
T13,T13c,TreeIsland,3,20140313,2014,1330,22,960,87,308.9064495,268.7486111,0.322464588
T13,T13c,TreeIsland,3,20140313,2014,1330,23,1380,149,259.2792808,386.3261284,0.132646773
T13,T13c,TreeIsland,3,20140313,2014,1330,24,840,99,237.5303381,235.1550347,0.167552267
T13,T13c,TreeIsland,3,20140313,2014,1330,25,1280,117,306.2662234,358.3314814,0.23570005
T13,T13c,TreeIsland,3,20140313,2014,1330,26,1040,103,282.6643968,291.1443287,0.228061683
T13,T13c,TreeIsland,3,20140313,2014,1330,27,860,74,325.3431947,240.7539641,0.420532015
T13,T13c,TreeIsland,3,20140313,2014,1330,28,790,91,243.0304519,221.1577112,0.190821509
