year,site,zone,tree,aspect,height,code,dry.wgt,fresh.wgt,water,viability,stem,sur.area,gmin
2010,RA2,Forest,3,F,C,RA2 F3 FC,0.4842,1.1317,133.7257332,98.85057471,NA,0.033178908,2.87807E-05
2010,RA2,Forest,3,F,S,RA2 F3 FS,0.235,0.563,139.5744681,98.27586207,NA,0.01978067,1.44301E-05
2010,RA2,Forest,3,T,A,RA2 F3 TA,0.251,0.5775,130.0796813,98.36065574,NA,0.022545999,2.64762E-05
2010,RA2,Forest,3,T,C,RA2 F3 TC,0.3652,0.8912,144.0306681,100,NA,0.026037101,2.6242E-05
2010,RA2,Forest,3,T,S,RA2 F3 TS,0.15,0.344,129.3333333,100,NA,0.014402055,1.84154E-05
2010,RA2,Tundra,1,F,A,RA2 T1 FA,0.104,0.238,128.8461538,100,NA,0.011706447,1.96384E-05
2010,RA2,Tundra,1,F,S,RA2 T1 FS,0.122,0.263,115.5737705,98.14814815,NA,0.013880406,1.65369E-05
2010,RA2,Tundra,1,T,A,RA2 T1 TA,0.111,0.2369,113.4234234,100,NA,0.01240534,3.2683E-05
2010,RA2,Tundra,1,T,S,RA2 T1 TS,0.0295,0.0651,120.6779661,100,NA,0.004411758,1.64707E-05
2010,RA2,Tundra,2,F,A,RA2 T2 FA,0.1163,0.259,122.699914,100,NA,0.010085219,1.65127E-05
2010,RA2,Tundra,2,F,S,RA2 T2 FS,0.2497,0.5465,118.8626352,96.22641509,NA,0.020212438,1.30804E-05
2010,RA2,Tundra,2,T,A,RA2 T2 TA,0.138,0.32,131.884058,100,NA,0.011363721,1.58036E-05
2010,RA2,Tundra,2,T,S,RA2 T2 TS,0.103,0.231,124.2718447,93.93939394,NA,0.007484533,4.4652E-05
2010,RA2,Tundra,3,F,A,RA2 T3 FA,0.197,0.44,123.3502538,96.66666667,NA,0.01804352,2.26085E-05
2010,RA2,Tundra,3,F,S,RA2 T3 FS,0.2296,0.494,115.1567944,100,NA,0.019555546,8.81856E-06
2010,RA2,Tundra,3,T,A,RA2 T3 TA,0.1356,0.304,124.1887906,97.61904762,NA,0.011995412,2.52295E-05
2010,RA2,Tundra,3,T,S,RA2 T3 TS,0.107,0.25,133.6448598,93.18181818,NA,0.009905455,1.86105E-05
2010,ROK,Ecotone,1,L,A,ROK E1 EAA,0.155,0.36,132.2580645,96.22641509,NA,0.013979528,1.88869E-05
2010,ROK,Ecotone,1,L,C,ROK E1 EAC,0.271,0.634,133.9483395,93.90243902,NA,0.021077653,1.99747E-05
2010,ROK,Ecotone,1,L,S,ROK E1 EAS,0.167,0.377,125.748503,98.21428571,NA,0.01524123,1.53725E-05
2010,ROK,Ecotone,1,F,A,ROK E1 FA,0.073,0.165,126.0273973,96.875,NA,0.009085601,1.03413E-05
2010,ROK,Ecotone,1,F,C,ROK E1 FC,0.114,0.281,146.4912281,100,NA,0.007849099,4.75784E-05
2010,ROK,Ecotone,1,F,S,ROK E1 FS,0.056,0.141,151.7857143,100,NA,0.008339668,6.27485E-06
2010,ROK,Ecotone,1,F,S,ROK E1 FS,0.072,0.223,209.7222222,100,NA,0.006128749,2.96906E-05
2010,ROK,Ecotone,1,W,A,ROK E1 NWA,0.057,0.134,135.0877193,100,NA,0.006612597,1.65469E-05
2010,ROK,Ecotone,1,W,C,ROK E1 NWC,0.312,0.719,130.4487179,93.15068493,NA,0.019500105,2.21396E-05
2010,ROK,Ecotone,1,W,S,ROK E1 NWS,0.143,0.329,130.0699301,97.82608696,NA,0.014760741,1.1522E-05
2010,ROK,Ecotone,1,L,A,ROK E1 SOA,0.134,0.321,139.5522388,93.75,NA,0.01298327,1.30994E-05
2010,ROK,Ecotone,1,L,C,ROK E1 SOC,0.3,0.668,122.6666667,79.22077922,NA,0.024320111,1.95122E-05
2010,ROK,Ecotone,1,L,S,ROK E1 SOS,0.082,0.185,125.6097561,85.71428571,NA,0.00902596,1.84474E-05
2010,ROK,Ecotone,1,T,A,ROK E1 TA,0.047,0.1231,161.9148936,96.15384615,NA,0.006464755,1.29515E-05
2010,ROK,Ecotone,1,T,C,ROK E1 TC,0.1526,0.3641,138.5976409,100,NA,0.009535849,3.34752E-05
2010,ROK,Ecotone,1,T,S,ROK E1 TS,0.151,0.355,135.0993377,98.27586207,NA,0.017247186,1.50283E-05
2010,ROK,Ecotone,2,L,A,ROK E2 EAA,0.143,0.338,136.3636364,89.36170213,NA,0.01184421,2.34165E-05
2010,ROK,Ecotone,2,L,C,ROK E2 EAC,NA,NA,NA,NA,NA,NA,NA
2010,ROK,Ecotone,2,L,S,ROK E2 EAS,0.087,0.199,128.7356322,100,NA,0.008625273,1.58571E-05
2010,ROK,Ecotone,2,F,A,ROK E2 FA,0.063,0.142,125.3968254,94.44444444,NA,0.004334477,2.60667E-05
2010,ROK,Ecotone,2,F,C,ROK E2 FC,NA,NA,NA,NA,NA,NA,NA
2010,ROK,Ecotone,2,F,S,ROK E2 FS,0.033,0.077,133.3333333,100,NA,0.004032071,2.77268E-05
2010,ROK,Ecotone,2,W,A,ROK E2 NWA,0.093,0.192,106.4516129,87.09677419,NA,0.009140202,9.30995E-06
2010,ROK,Ecotone,2,W,C,ROK E2 NWC,NA,NA,NA,NA,NA,NA,NA
2010,ROK,Ecotone,2,W,S,ROK E2 NWS,0.066,0.154,133.3333333,94.73684211,NA,0.004564641,2.2842E-05
2010,ROK,Ecotone,2,L,A,ROK E2 SOA,0.125,0.277,121.6,94.73684211,NA,0.009193123,1.89692E-05
2010,ROK,Ecotone,2,L,C,ROK E2 SOC,NA,NA,NA,NA,NA,NA,NA
2010,ROK,Ecotone,2,L,S,ROK E2 SOS,0.095,0.22,131.5789474,100,NA,0.007459332,1.46686E-05
2010,ROK,Ecotone,2,T,A,ROK E2 TA,0.078,0.198,153.8461538,100,NA,0.005745702,2.73231E-05
2010,ROK,Ecotone,2,T,C,ROK E2 TC,NA,NA,NA,NA,NA,NA,NA
2010,ROK,Ecotone,2,T,S,ROK E2 TS,0.0862,0.1982,129.9303944,96.875,NA,0.008870557,2.09023E-05
2010,ROK,Ecotone,3,L,A,ROK E3 EAA,0.077,0.2,159.7402597,100,NA,0.007956621,1.30044E-05
2010,ROK,Ecotone,3,L,C,ROK E3 EAC,0.071,0.165,132.3943662,80,NA,0.004569681,2.60264E-05
2010,ROK,Ecotone,3,L,S,ROK E3 EAS,0.037,0.0747,101.8918919,100,NA,0.002419243,3.24462E-05
2010,ROK,Ecotone,3,F,A,ROK E3 FA,0.134,0.32,138.8059701,91.66666667,NA,0.010221301,1.64064E-05
2010,ROK,Ecotone,3,F,C,ROK E3 FC,0.157,0.38,142.0382166,94.28571429,NA,0.010819392,1.9127E-05
2010,ROK,Ecotone,3,F,S,ROK E3 FS,0.101,0.243,140.5940594,97.36842105,NA,0.008937758,1.80971E-05
2010,ROK,Ecotone,3,W,A,ROK E3 NWA,0.059,0.133,125.4237288,94.73684211,NA,0.0045008,1.34766E-05
2010,ROK,Ecotone,3,W,C,ROK E3 NWC,0.105,0.26,147.6190476,96.2962963,NA,0.006713399,1.93101E-05
2010,ROK,Ecotone,3,W,S,ROK E3 NWS,0.159,0.386,142.7672956,100,NA,0.014246652,1.0936E-05
2010,ROK,Ecotone,3,L,A,ROK E3 SOA,0.299,0.717,139.7993311,97.18309859,NA,0.02147078,1.51222E-05
2010,ROK,Ecotone,3,L,C,ROK E3 SOC,0.119,0.277,132.7731092,88,NA,0.007854139,1.9534E-05
2010,ROK,Ecotone,3,L,S,ROK E3 SOS,0.165,0.382,131.5151515,88.23529412,NA,0.012338139,2.42913E-05
2010,ROK,Ecotone,3,T,A,ROK E3 TA,0.176,0.417,136.9318182,96.36363636,NA,0.013860246,1.55313E-05
2010,ROK,Ecotone,3,T,C,ROK E3 TC,0.171,0.397,132.1637427,97.36842105,NA,0.009065441,3.21423E-05
2010,ROK,Ecotone,3,T,S,ROK E3 TS,0.08,0.225,181.25,97.82608696,NA,0.010394344,1.17624E-05
2010,ROK,Forest,1,L,A,ROK F1 EAA,0.132,0.287,117.4242424,90.32258065,NA,0.009765173,2.59418E-05
2010,ROK,Forest,1,L,C,ROK F1 EAC,0.1331,0.3042,128.5499624,95.83333333,NA,0.008568152,3.73808E-05
2010,ROK,Forest,1,L,S,ROK F1 EAS,0.026,0.052,100,88.88888889,NA,0.002318441,2.77011E-05
2010,ROK,Forest,1,F,A,ROK F1 FA,0.03,0.0812,170.6666667,100,NA,0.00337686,1.50068E-05
2010,ROK,Forest,1,F,C,ROK F1 FC,0.2827,0.3647,29.00601344,80.64516129,NA,0.010364104,1.82918E-05
2010,ROK,Forest,1,F,S,ROK F1 FS,0.0791,0.198,150.3160556,51.51515152,NA,0.010422905,1.39895E-05
2010,ROK,Forest,1,W,A,ROK F1 NWA,0.079,0.181,129.1139241,90.47619048,NA,0.006350512,1.31096E-05
2010,ROK,Forest,1,W,C,ROK F1 NWC,0.1209,0.2728,125.6410256,80,NA,0.008988159,3.4602E-05
2010,ROK,Forest,1,W,S,ROK F1 NWS,0.0254,0.0583,129.5275591,83.33333333,NA,0.00282245,2.06897E-05
2010,ROK,Forest,1,L,A,ROK F1 SOA,0.05,0.119,138,76.47058824,NA,0.004435279,1.82342E-05
2010,ROK,Forest,1,L,C,ROK F1 SOC,0.136,0.284,108.8235294,61.53846154,NA,0.009282164,4.51017E-05
2010,ROK,Forest,1,L,S,ROK F1 SOS,0.0339,0.0745,119.7640118,100,NA,0.002872851,1.78014E-05
2010,ROK,Forest,1,T,A,ROK F1 TA,0.1173,0.2415,105.8823529,100,NA,0.006143869,2.31327E-05
2010,ROK,Forest,1,T,C,ROK F1 TC,0.1676,0.6615,294.6897375,95.34883721,NA,0.016687736,1.46387E-05
2010,ROK,Forest,1,T,S,ROK F1 TS,0.0785,0.1901,142.1656051,100,NA,0.005725541,1.56623E-05
2010,ROK,Forest,2,L,A,ROK F2 EAA,0.0556,0.1246,124.1007194,94.44444444,NA,0.005712101,1.32839E-05
2010,ROK,Forest,2,L,C,ROK F2 EAC,0.0763,0.1733,127.129751,95.23809524,NA,0.006650398,1.44856E-05
2010,ROK,Forest,2,L,S,ROK F2 EAS,NA,NA,NA,NA,NA,NA,NA
2010,ROK,Forest,2,F,A,ROK F2 FA,0.0687,0.1446,110.4803493,81.81818182,NA,0.006689879,1.29246E-05
2010,ROK,Forest,2,F,C,ROK F2 FC,0.0736,0.1665,126.2228261,100,NA,0.005762502,1.1661E-05
2010,ROK,Forest,2,F,S,ROK F2 FS,0.0333,0.2328,599.0990991,97.14285714,NA,0.010760591,9.6489E-06
2010,ROK,Forest,2,W,A,ROK F2 NWA,0.061,0.138,126.2295082,90,NA,0.005525431,2.17398E-05
2010,ROK,Forest,2,W,C,ROK F2 NWC,0.075,0.167,122.6666667,100,NA,0.005023289,3.78819E-05
2010,ROK,Forest,2,W,S,ROK F2 NWS,0.0565,0.1373,143.0088496,87.5,NA,0.006612597,1.33634E-05
2010,ROK,Forest,2,L,A,ROK F2 SOA,0.084,0.193,129.7619048,100,NA,0.007949901,1.85507E-05
2010,ROK,Forest,2,L,C,ROK F2 SOC,0.041,0.113,175.6097561,100,NA,0.003124855,2.55242E-05
2010,ROK,Forest,2,L,S,ROK F2 SOS,NA,NA,NA,NA,NA,NA,NA
2010,ROK,Forest,2,T,A,ROK F2 TA,0.0662,0.1351,104.0785498,100,NA,0.00623291,5.60991E-06
2010,ROK,Forest,2,T,C,ROK F2 TC,0.0754,0.1653,119.2307692,100,NA,0.005208092,1.28339E-05
2010,ROK,Forest,2,T,S,ROK F2 TS,0.0357,0.0668,87.11484594,100,NA,0.002654447,2.11479E-05
2010,ROK,Forest,3,L,A,ROK F3 EAA,0.0818,0.2163,164.4254279,87.5,NA,0.005342495,3.66425E-05
2010,ROK,Forest,3,L,C,ROK F3 EAC,0.1951,0.467,139.3644285,97.5,NA,0.014246652,1.25172E-05
2010,ROK,Forest,3,L,S,ROK F3 EAS,NA,NA,NA,NA,NA,NA,NA
2010,ROK,Forest,3,F,A,ROK F3 FA,0.0804,0.1859,131.2189055,100,NA,0.006686518,1.08856E-05
2010,ROK,Forest,3,F,C,ROK F3 FC,0.1303,0.2903,122.7935533,86.95652174,NA,0.00904192,1.8257E-05
2010,ROK,Forest,3,F,S,ROK F3 FS,0.047,0.098,108.5106383,50,NA,0.006854521,4.68475E-06
2010,ROK,Forest,3,W,A,ROK F3 NWA,0.0714,0.1366,91.31652661,51.85185185,NA,0.007076285,3.29799E-05
2010,ROK,Forest,3,W,C,ROK F3 NWC,0.1149,0.279,142.8198433,90,NA,0.007022524,2.98917E-05
2010,ROK,Forest,3,W,S,ROK F3 NWS,0.0503,0.143,184.2942346,88.88888889,NA,0.005980906,2.32658E-05
2010,ROK,Forest,3,L,A,ROK F3 SOA,0.2102,0.5134,144.2435775,90.24390244,NA,0.013018551,2.33871E-05
2010,ROK,Forest,3,L,C,ROK F3 SOC,0.249,0.6027,142.0481928,97.77777778,NA,0.017841916,1.37678E-05
2010,ROK,Forest,3,L,S,ROK F3 SOS,NA,NA,NA,NA,NA,NA,NA
2010,ROK,Forest,3,T,A,ROK F3 TA,NA,NA,NA,NA,NA,NA,NA
2010,ROK,Forest,3,T,C,ROK F3 TC,0.3387,0.7865,132.2113965,92.59259259,NA,0.018779373,1.91767E-05
2010,ROK,Forest,3,T,S,ROK F3 TS,NA,NA,NA,NA,NA,NA,NA
2010,ROK,Tundra,1,L,A,ROK T1 EAA,0.153,0.362,136.6013072,94.54545455,NA,0.012843828,2.22237E-05
2010,ROK,Tundra,1,L,S,ROK T1 EAS,0.125,0.274,119.2,100,NA,0.010348983,1.19519E-05
2010,ROK,Tundra,1,F,A,ROK T1 FA,0.0583,0.1371,135.1629503,96.42857143,NA,0.006491635,8.79401E-06
2010,ROK,Tundra,1,F,S,ROK T1 FS,0.2793,0.6053,116.7203724,82.85714286,NA,0.019051537,1.34467E-05
2010,ROK,Tundra,1,W,A,ROK T1 NWA,0.085,0.201,136.4705882,93.10344828,NA,0.007113246,2.34078E-05
2010,ROK,Tundra,1,W,S,ROK T1 NWS,NA,0.262,NA,100,NA,0.010684989,1.43587E-05
2010,ROK,Tundra,1,L,A,ROK T1 SOA,0.119,0.276,131.9327731,92.30769231,NA,0.006814201,3.33364E-05
2010,ROK,Tundra,1,L,S,ROK T1 SOS,NA,NA,NA,NA,NA,NA,NA
2010,ROK,Tundra,1,T,A,ROK T1 TA,0.1852,0.4265,130.2915767,89.79591837,NA,0.013665362,1.67449E-05
2010,ROK,Tundra,1,T,S,ROK T1 TS,0.1124,0.2529,125,97.72727273,NA,0.010422905,1.05777E-05
2010,ROK,Tundra,2,L,A,ROK T2 EAA,0.0427,0.1158,171.1943794,100,NA,0.005161051,2.20763E-05
2010,ROK,Tundra,2,L,S,ROK T2 EAS,0.041,0.108,163.4146341,100,NA,0.005040089,4.15312E-05
2010,ROK,Tundra,2,F,A,ROK T2 FA,0.0532,0.1227,130.6390977,100,NA,0.004568841,3.97236E-05
2010,ROK,Tundra,2,F,S,ROK T2 FS,0.0856,0.2216,158.8785047,100,NA,0.010056658,1.36829E-05
2010,ROK,Tundra,2,W,A,ROK T2 NWA,0.06,0.135,125,100,NA,0.004727604,2.85029E-05
2010,ROK,Tundra,2,W,S,ROK T2 NWS,0.037,0.096,159.4594595,100,NA,0.004267276,2.34114E-05
2010,ROK,Tundra,2,L,A,ROK T2 SOA,0.079,0.195,146.835443,100,NA,0.008870557,1.79661E-05
2010,ROK,Tundra,2,L,S,ROK T2 SOS,0.0265,0.06485,144.7169811,66.66666667,NA,0.003662465,2.83167E-05
2010,ROK,Tundra,2,T,A,ROK T2 TA,0.1578,0.3549,124.904943,100,NA,0.011088196,2.12912E-05
2010,ROK,Tundra,2,T,S,ROK T2 TS,0.0795,0.1632,105.2830189,100,NA,0.00904192,1.05096E-05
2010,ROK,Tundra,3,L,A,ROK T3 EAA,0.1087,0.2646,143.4222631,100,NA,0.009888655,2.89734E-05
2010,ROK,Tundra,3,L,S,ROK T3 EAS,0.0526,0.1482,181.7490494,70.83333333,NA,0.004757844,1.79979E-05
2010,ROK,Tundra,3,F,A,ROK T3 FA,0.1858,0.4245,128.4714747,97.77777778,NA,0.017690713,1.37012E-05
2010,ROK,Tundra,3,F,S,ROK T3 FS,0.1309,0.294,124.5989305,90.56603774,NA,0.012198696,1.42929E-05
2010,ROK,Tundra,3,W,A,ROK T3 NWA,0.0579,0.16,176.3385147,100,NA,0.004898967,2.85865E-05
2010,ROK,Tundra,3,W,S,ROK T3 NWS,0.065,0.1272,95.69230769,95.83333333,NA,0.004475599,1.59441E-05
2010,ROK,Tundra,3,L,A,ROK T3 SOA,0.069,0.1685,144.2028986,100,NA,0.0056701,2.96172E-05
2010,ROK,Tundra,3,L,S,ROK T3 SOS,0.0385,0.0917,138.1818182,88.88888889,NA,0.004233675,1.32032E-05
2010,ROK,Tundra,3,T,A,ROK T3 TA,0.316,0.7074,123.8607595,97.56097561,NA,0.027516235,1.55731E-05
2010,ROK,Tundra,3,T,S,ROK T3 TS,0.1444,0.3016,108.8642659,98.18181818,NA,0.014322254,1.45154E-05
2013,AIR,Forest,1,L,A,AIR F1 LA,0.3077,0.5882,91.16022099,86.44067797,27.9,0.01467002,1.62479E-05
2013,AIR,Forest,1,L,C,AIR F1 LC,0.1773,0.3428,93.34461365,73.68421053,18.1,0.00957617,1.72277E-05
2013,AIR,Forest,1,L,S,AIR F1 LS,0.2702,0.5146,90.45151739,79.16666667,31.1,0.018023359,6.8248E-06
2013,AIR,Forest,1,W,A,AIR F1 WA,0.1249,0.2764,121.2970376,97.36842105,14.3,0.009065441,1.56505E-05
2013,AIR,Forest,1,W,C,AIR F1 WC,0.2092,0.4328,106.8833652,82.60869565,17.9,0.011746768,3.03133E-05
2013,AIR,Forest,1,W,S,AIR F1 WS,0.1393,0.2708,94.4005743,95,18,0.010617788,1.06899E-06
2013,AIR,Forest,2,L,A,AIR F2 LA,0.1178,0.2575,118.5908319,92.85714286,13.5,0.008185105,1.55117E-05
2013,AIR,Forest,2,L,C,AIR F2 LC,0.1444,0.3194,121.1911357,100,19.1,0.009843294,1.27377E-06
2013,AIR,Forest,2,L,S,AIR F2 LS,0.0985,0.2186,121.928934,94.73684211,19.4,0.007526533,2.9249E-05
2013,AIR,Forest,2,W,A,AIR F2 WA,0.2605,0.5633,116.2380038,89.13043478,19,0.017388308,9.90519E-06
2013,AIR,Forest,2,W,C,AIR F2 WC,0.1937,0.4149,114.1972122,93.93939394,14.6,0.012640544,4.27039E-06
2013,AIR,Forest,2,W,S,AIR F2 WS,NA,NA,NA,NA,NA,NA,NA
2013,AIR,Forest,3,L,A,AIR F3 LA,NA,NA,NA,NA,NA,NA,NA
2013,AIR,Forest,3,L,C,AIR F3 LC,0.0763,0.1722,125.6880734,100,10.4,0.007728137,4.03039E-06
2013,AIR,Forest,3,L,S,AIR F3 LS,NA,NA,NA,NA,NA,NA,NA
2013,AIR,Forest,3,W,A,AIR F3 WA,0.0955,0.2092,119.0575916,100,12.6,0.007109886,2.69163E-05
2013,AIR,Forest,3,W,C,AIR F3 WC,0.2127,0.5167,142.9243065,98.24561404,23.6,0.016662535,1.88515E-05
2013,AIR,Forest,3,W,S,AIR F3 WS,NA,NA,NA,NA,NA,NA,NA
2013,AIR,Forest,4,L,A,AIR F4 LA,0.1899,0.3904,105.5818852,95.45454545,16.8,0.013749364,1.61744E-05
2013,AIR,Forest,4,L,C,AIR F4 LC,0.2221,0.4426,99.27960378,91.42857143,15.5,0.011936611,3.23964E-06
2013,AIR,Forest,4,L,S,AIR F4 LS,0.0975,0.2102,115.5897436,9.677419355,15.9,0.008749595,1.61552E-05
2013,AIR,Forest,4,W,A,AIR F4 WA,0.1068,0.1745,63.38951311,78.26086957,27.2,0.005989306,4.78622E-05
2013,AIR,Forest,4,W,C,AIR F4 WC,0.1964,0.3746,90.73319756,97.05882353,14.9,0.009139362,2.23689E-05
2013,AIR,Forest,4,W,S,AIR F4 WS,0.1344,0.261,94.19642857,94.23076923,18.6,0.012143255,5.84732E-06
2013,AIR,Forest,5,L,A,AIR F5 LA,0.064,0.1221,90.78125,100,10.5,0.004905687,8.2863E-06
2013,AIR,Forest,5,L,C,AIR F5 LC,0.155,0.2873,85.35483871,91.89189189,13.3,0.011437643,2.20397E-06
2013,AIR,Forest,5,L,S,AIR F5 LS,0.0904,0.1767,95.46460177,96.15384615,12.7,0.007207328,1.05111E-05
2013,AIR,Forest,5,W,A,AIR F5 WA,0.2848,0.5796,103.511236,93.33333333,21.8,0.020664366,1.82026E-06
2013,AIR,Forest,5,W,C,AIR F5 WC,0.2656,0.5476,106.1746988,97.61904762,18.8,0.015735159,4.41188E-06
2013,AIR,Forest,5,W,S,AIR F5 WS,NA,NA,NA,NA,NA,NA,NA
2013,AIR,Forest,6,L,A,AIR F6 LA,0.1749,0.3646,108.4619783,88.88888889,22.5,0.012217176,7.81047E-06
2013,BLK,Ecotone,1,L,A,BLK E1 LA,0.0432,0.0738,70.83333333,80,14,0.002923252,2.90756E-05
2013,BLK,Ecotone,1,L,C,BLK E1 LC,0.1839,0.2287,24.3610658,95.34883721,14.1,0.009319125,1.72214E-05
2013,BLK,Ecotone,1,L,S,BLK E1 LS,NA,NA,NA,NA,NA,NA,NA
2013,BLK,Ecotone,1,W,A,BLK E1 WA,NA,NA,NA,NA,NA,NA,NA
2013,BLK,Ecotone,1,W,C,BLK E1 WC,0.082,0.1693,106.4634146,100,13.2,0.006820921,2.61023E-05
2013,BLK,Ecotone,1,W,S,BLK E1 WS,NA,NA,NA,NA,NA,NA,NA
2013,BLK,Ecotone,2,L,A,BLK E2 LA,0.1587,0.3304,108.1915564,94.73684211,18.9,0.010980675,4.11182E-05
2013,BLK,Ecotone,2,L,C,BLK E2 LC,0.072,0.1465,103.4722222,96,8.6,0.005040089,2.19178E-05
2013,BLK,Ecotone,2,L,S,BLK E2 LS,0.1005,0.2596,158.3084577,100,15.8,0.008185105,1.17225E-05
2013,BLK,Ecotone,2,W,A,BLK E2 WA,0.0716,0.1707,138.4078212,100,9.5,0.006926763,1.89965E-05
2013,BLK,Ecotone,2,W,C,BLK E2 WC,0.1763,0.3754,112.9325014,94,16.8,0.010836192,3.87311E-06
2013,BLK,Ecotone,2,W,S,BLK E2 WS,NA,NA,NA,NA,NA,NA,NA
2013,BLK,Ecotone,3,L,A,BLK E3 LA,0.05,0.0949,89.8,88.23529412,10.6,0.004032071,1.7381E-05
2013,BLK,Ecotone,3,L,C,BLK E3 LC,0.0456,0.0899,97.14912281,100,9.9,0.003696065,2.03538E-06
2013,BLK,Ecotone,3,L,S,BLK E3 LS,NA,NA,NA,NA,NA,NA,NA
2013,BLK,Ecotone,3,W,A,BLK E3 WA,0.0507,0.0763,50.49309665,100,13.8,0.004398318,7.59178E-06
2013,BLK,Ecotone,3,W,C,BLK E3 WC,0.0639,0.1236,93.42723005,100,11.1,0.006740279,1.52143E-05
2013,BLK,Ecotone,3,W,S,BLK E3 WS,0.1598,0.292,82.72841051,100,21.3,0.014622979,9.55806E-06
2013,BLK,Ecotone,4,L,A,BLK E4 LA,0.1173,0.2515,114.4075021,96.15384615,11,0.008386709,5.44495E-06
2013,BLK,Ecotone,4,L,C,BLK E4 LC,0.0418,0.0884,111.4832536,100,9.5,0.002856051,7.76342E-06
2013,BLK,Ecotone,4,L,S,BLK E4 LS,NA,NA,NA,NA,NA,NA,NA
2013,BLK,Ecotone,4,W,A,BLK E4 WA,0.174,0.3767,116.4942529,95.74468085,19.2,0.013186554,1.28512E-05
2013,BLK,Ecotone,4,W,C,BLK E4 WC,0.1557,0.3229,107.3859987,90.90909091,17.3,0.011236039,7.2004E-06
2013,BLK,Ecotone,4,W,S,BLK E4 WS,0.0902,0.1961,117.405765,96.07843137,15.7,0.009339285,7.61701E-06
2013,BLK,Ecotone,5,L,A,BLK E5 LA,0.1135,0.2349,106.9603524,84,15.8,0.008106144,2.0417E-05
2013,BLK,Ecotone,5,L,C,BLK E5 LC,0.2197,0.4398,100.1820665,97.36842105,22.9,0.011555245,1.86516E-05
2013,BLK,Ecotone,5,L,S,BLK E5 LS,0.1612,0.3435,113.08933,100,20.2,0.013660322,3.42986E-06
2013,BLK,Ecotone,5,W,A,BLK E5 WA,0.1385,0.257,85.55956679,97.77777778,16.1,0.01239862,6.22719E-06
2013,BLK,Ecotone,5,W,C,BLK E5 WC,0.1612,0.3764,133.4987593,89.74358974,16.6,0.013497359,2.09743E-05
2013,BLK,Ecotone,5,W,S,BLK E5 WS,0.056,0.12,114.2857143,100,10,0.005602899,1.15423E-05
2013,BLK,Forest,1,L,A,BLK F1 LA,0.1643,0.3173,93.12233719,97.2972973,22,0.00901336,7.32138E-07
2013,BLK,Forest,1,L,C,BLK F1 LC,0.2056,0.4376,112.8404669,100,24,0.006955323,2.35296E-05
2013,BLK,Forest,1,L,S,BLK F1 LS,0.2285,0.5095,122.97593,97.82608696,28,0.013060551,1.11158E-05
2013,BLK,Forest,1,W,A,BLK F1 WA,0.2916,0.6096,109.0534979,100,32,0.020697967,4.7186E-06
2013,BLK,Forest,1,W,C,BLK F1 WC,0.2952,0.6112,107.0460705,96.55172414,30,0.021632063,9.39577E-06
2013,BLK,Forest,1,W,S,BLK F1 WS,NA,NA,NA,NA,NA,NA,NA
2013,BLK,Forest,2,L,A,BLK F2 LA,0.2836,0.5706,101.1988717,95.34883721,27,0.015387393,9.94953E-06
2013,BLK,Forest,2,L,C,BLK F2 LC,NA,NA,NA,NA,NA,NA,NA
2013,BLK,Forest,2,L,S,BLK F2 LS,NA,NA,NA,NA,NA,NA,NA
2013,BLK,Forest,2,W,A,BLK F2 WA,0.1343,0.2813,109.4564408,95.45454545,16.9,0.00790958,1.46838E-05
2013,BLK,Forest,2,W,C,BLK F2 WC,0.1867,0.4567,144.6170327,87.5,22,0.01075219,1.4607E-05
2013,BLK,Forest,2,W,S,BLK F2 WS,0.2239,0.5179,131.3086199,100,22,0.015876281,1.4631E-05
2013,BLK,Forest,3,L,A,BLK F3 LA,0.2182,0.2672,22.45646196,34.28571429,50,0.012083614,7.64559E-06
2013,BLK,Forest,3,L,C,BLK F3 LC,0.2693,0.5423,101.3739324,72.54901961,21,0.017136304,1.91775E-05
2013,BLK,Forest,3,L,S,BLK F3 LS,0.3684,0.7494,103.4201954,71.26436782,38,0.029817168,1.04904E-05
2013,BLK,Forest,3,W,A,BLK F3 WA,0.4102,0.8072,96.78205753,71.76470588,33,0.026275665,1.5571E-05
2013,BLK,Forest,3,W,C,BLK F3 WC,0.2793,0.5373,92.37379162,64.28571429,23,0.017969598,1.46159E-05
2013,BLK,Forest,3,W,S,BLK F3 WS,0.258,0.551,113.5658915,98.24561404,34.8,0.017237105,2.30469E-05
2013,BLK,Forest,4,L,A,BLK F4 LA,0.0956,0.1916,100.41841,95.83333333,21,0.007781898,4.74878E-06
2013,BLK,Forest,4,L,C,BLK F4 LC,0.1309,0.2759,110.7715814,100,22,0.009928976,8.1084E-06
2013,BLK,Forest,4,L,S,BLK F4 LS,NA,NA,NA,NA,NA,NA,NA
2013,BLK,Forest,4,W,A,BLK F4 WA,0.0423,0.0793,87.47044917,92.85714286,15,0.003326459,7.14167E-06
2013,BLK,Forest,4,W,C,BLK F4 WC,0.0516,0.1256,143.4108527,88.23529412,9,0.005124091,2.31812E-05
2013,BLK,Forest,4,W,S,BLK F4 WS,NA,NA,NA,NA,NA,NA,NA
2013,BLK,Forest,5,L,A,BLK F5 LA,0.3171,0.6871,116.6824346,98.64864865,31,0.019021297,1.55424E-05
2013,BLK,Forest,5,L,C,BLK F5 LC,0.3034,0.6874,126.56559,92.64705882,29,0.017022062,1.51193E-05
