year,site,zone,year.zone,tree,aspect,height,island.side,code,dry.wgt,fresh.wgt,water,viability,stem,sur.area,gmin
2008,RID,Tundra,Tundra.2008,916,W,A,NA,RID T916 NWA,0.1289,0.3103,140.7292,0.9464,NA,0.014228,0.000057
2008,RID,Tundra,Tundra.2008,916,W,S,NA,RID T916 NWS,0.157,0.3563,126.9427,0.625,NA,0.020068,0.000048
2008,RID,Tundra,Tundra.2008,916,L,A,NA,RID T916 SOA,0.1525,0.3618,137.2459,1,NA,0.017646,0.000042
2008,RID,Tundra,Tundra.2008,916,L,S,NA,RID T916 SOS,0.0426,0.0723,69.7183,0.9474,NA,0.004599,0.000063
2008,RID,Tundra,Tundra.2008,917,L,A,NA,RID T917 EAA,0.1272,0.274,115.4088,1,NA,0.013929,0.000039
2008,RID,Tundra,Tundra.2008,917,L,S,NA,RID T917 EAS,0.0943,0.2305,144.4327,1,NA,0.01178,0.00002
2008,RID,Tundra,Tundra.2008,917,W,A,NA,RID T917 NWA,0.0817,0.1742,113.2191,1,NA,0.008683,0.000037
2008,RID,Tundra,Tundra.2008,917,W,S,NA,RID T917 NWS,0.0901,0.2083,131.1876,0.9574,NA,0.009409,0.000033
2008,RID,Tundra,Tundra.2008,917,L,A,NA,RID T917 SOA,0.2284,0.5378,135.4641,1,NA,0.018561,0.00005
2008,RID,Tundra,Tundra.2008,917,L,S,NA,RID T917 SOS,0.1326,0.2995,125.8673,0.9846,NA,0.012281,0.000035
2008,RID,Tundra,Tundra.2008,918,L,A,NA,RID T918 EAA,0.0336,0.0748,122.619,1,NA,0.003626,0.000041
2008,RID,Tundra,Tundra.2008,918,L,S,NA,RID T918 EAS,0.0893,0.1891,111.7581,1,NA,0.005493,0.000041
2008,RID,Tundra,Tundra.2008,918,W,A,NA,RID T918 NWA,0.1014,0.2064,103.5503,0.9783,NA,0.008358,0.000043
2008,RID,Tundra,Tundra.2008,918,W,S,NA,RID T918 NWS,0.1041,0.2138,105.3794,0.9048,NA,0.010364,0.000078
2008,RID,Tundra,Tundra.2008,918,L,A,NA,RID T918 SOA,0.0983,0.2203,124.1099,0.9767,NA,0.007295,0.000033
2008,RID,Tundra,Tundra.2008,918,L,S,NA,RID T918 SOS,0.0974,0.2163,122.0739,1,NA,0.007091,0.000039
2008,ROK,Forest,Forest.2008,901,L,A,NA,ROK F901 EAA,0.2502,0.5942,137.49,0.9474,NA,0.02047,0.000031
2008,ROK,Forest,Forest.2008,901,L,C,NA,ROK F901 EAC,0.2076,0.4802,131.3102,0.9828,NA,0.016182,0.000008
2008,ROK,Forest,Forest.2008,901,L,S,NA,ROK F901 EAS,0.2931,0.6832,133.0945,0.9894,NA,0.028946,0.000019
2008,ROK,Forest,Forest.2008,901,W,A,NA,ROK F901 NWA,0.2426,0.5064,108.7387,0.8537,NA,0.022086,0.000026
2008,ROK,Forest,Forest.2008,901,W,C,NA,ROK F901 NWC,1.0926,2.3344,113.6555,0.9662,NA,0.06807,0.000021
2008,ROK,Forest,Forest.2008,901,W,S,NA,ROK F901 NWS,NA,NA,NA,NA,NA,NA,NA
2008,ROK,Forest,Forest.2008,901,L,A,NA,ROK F901 SOA,0.2104,0.4729,124.7624,0.9839,NA,0.016699,0.000024
2008,ROK,Forest,Forest.2008,901,L,C,NA,ROK F901 SOC,0.5523,1.162,110.3929,1,NA,0.038286,0.000022
2008,ROK,Forest,Forest.2008,901,L,S,NA,ROK F901 SOS,0.2075,0.4742,128.5301,1,NA,0.022549,0.00002
2008,ROK,Forest,Forest.2008,902,L,A,NA,ROK F902 EAA,0.2845,0.6527,129.42,1,NA,0.021753,0.000018
2008,ROK,Forest,Forest.2008,902,L,C,NA,ROK F902 EAC,0.4886,1.062,117.3557,1,NA,0.034039,0.000028
2008,ROK,Forest,Forest.2008,902,L,S,NA,ROK F902 EAS,0.3549,0.7996,125.3029,0.8313,NA,0.022956,0.00004
2008,ROK,Forest,Forest.2008,902,W,A,NA,ROK F902 NWA,0.2169,0.4928,127.2015,0.9828,NA,0.016135,0.000023
2008,ROK,Forest,Forest.2008,902,W,C,NA,ROK F902 NWC,0.4713,1.0448,121.6847,0.9901,NA,0.03232,0.000017
2008,ROK,Forest,Forest.2008,902,W,S,NA,ROK F902 NWS,0.277,0.6133,121.4079,1,NA,0.025759,0.000039
2008,ROK,Forest,Forest.2008,902,L,A,NA,ROK F902 SOA,0.2674,0.6062,126.7016,1,NA,0.022229,0.000041
2008,ROK,Forest,Forest.2008,902,L,C,NA,ROK F902 SOC,0.6606,1.4069,112.9731,1,NA,0.038613,0.000012
2008,ROK,Forest,Forest.2008,902,L,S,NA,ROK F902 SOS,0.1253,NA,NA,0.0303,NA,0.008013,NA
2008,ROK,Forest,Forest.2008,903,L,A,NA,ROK F903 EAA,0.305,0.6995,129.3443,1,NA,0.021105,0.000021
2008,ROK,Forest,Forest.2008,903,L,C,NA,ROK F903 EAC,0.6678,1.4538,117.6999,1,NA,0.04538,0.000019
2008,ROK,Forest,Forest.2008,903,L,S,NA,ROK F903 EAS,0.4642,1.0607,128.5006,1,NA,0.031984,0.000023
2008,ROK,Forest,Forest.2008,903,W,A,NA,ROK F903 NWA,0.2438,0.5521,126.4561,1,NA,0.020915,0.000029
2008,ROK,Forest,Forest.2008,903,W,C,NA,ROK F903 NWC,0.364,0.8218,125.7692,1,NA,0.027208,0.000026
2008,ROK,Forest,Forest.2008,903,W,S,NA,ROK F903 NWS,NA,NA,NA,NA,NA,NA,NA
2008,ROK,Forest,Forest.2008,903,L,A,NA,ROK F903 SOA,0.2449,0.5992,144.6713,1,NA,0.01965,0.000033
2008,ROK,Forest,Forest.2008,903,L,C,NA,ROK F903 SOC,0.4725,1.0588,124.0847,1,NA,0.030874,0.000036
2008,ROK,Forest,Forest.2008,903,L,S,NA,ROK F903 SOS,NA,NA,NA,NA,NA,NA,NA
2008,ROK,Ecotone,Ecotone.2008,904,L,A,NA,ROK FT904 EAA,0.3012,0.6694,122.2444,1,NA,0.030617,0.000024
2008,ROK,Ecotone,Ecotone.2008,904,L,C,NA,ROK FT904 EAC,0.4244,0.9358,120.4995,1,NA,0.035162,0.000007
2008,ROK,Ecotone,Ecotone.2008,904,L,S,NA,ROK FT904 EAS,0.3059,0.6896,125.4331,1,NA,0.021668,0.000026
2008,ROK,Ecotone,Ecotone.2008,904,W,A,NA,ROK FT904 NWA,0.3448,0.7934,130.1044,1,NA,0.026822,0.000031
2008,ROK,Ecotone,Ecotone.2008,904,W,C,NA,ROK FT904 NWC,0.5005,1.1412,128.012,1,NA,0.033558,0.000012
2008,ROK,Ecotone,Ecotone.2008,904,W,S,NA,ROK FT904 NWS,0.4591,1.0162,121.3461,0.9896,NA,0.037975,0.000015
2008,ROK,Ecotone,Ecotone.2008,904,L,A,NA,ROK FT904 SOA,0.2869,0.6167,114.9529,1,NA,0.01975,0.000019
2008,ROK,Ecotone,Ecotone.2008,904,L,C,NA,ROK FT904 SOC,0.5083,1.1231,120.9522,1,NA,0.035119,0.000015
2008,ROK,Ecotone,Ecotone.2008,904,L,S,NA,ROK FT904 SOS,0.3243,0.764,135.5843,1,NA,0.0272,0.000056
2008,ROK,Ecotone,Ecotone.2008,905,L,A,NA,ROK FT905 EAA,0.2138,0.5166,141.6277,1,NA,0.017166,0.000037
2008,ROK,Ecotone,Ecotone.2008,905,L,C,NA,ROK FT905 EAC,0.2761,0.6099,120.8982,1,NA,0.019393,0.000011
2008,ROK,Ecotone,Ecotone.2008,905,L,S,NA,ROK FT905 EAS,0.1642,0.3914,138.3678,1,NA,0.011128,0.000057
2008,ROK,Ecotone,Ecotone.2008,905,W,A,NA,ROK FT905 NWA,0.3201,0.742,131.8026,1,NA,0.023646,0.000025
2008,ROK,Ecotone,Ecotone.2008,905,W,C,NA,ROK FT905 NWC,0.4289,0.9697,126.09,1,NA,0.022403,0.000045
2008,ROK,Ecotone,Ecotone.2008,905,W,S,NA,ROK FT905 NWS,0.1707,0.5331,212.3023,1,NA,0.014713,0.000035
2008,ROK,Ecotone,Ecotone.2008,905,L,A,NA,ROK FT905 SOA,0.1737,0.3917,125.5037,1,NA,0.010174,0.000047
2008,ROK,Ecotone,Ecotone.2008,905,L,C,NA,ROK FT905 SOC,0.2631,0.6161,134.1695,1,NA,0.012848,0.000054
2008,ROK,Ecotone,Ecotone.2008,905,L,S,NA,ROK FT905 SOS,0.3583,0.7836,118.6994,1,NA,0.023475,0.000037
2008,ROK,Ecotone,Ecotone.2008,906,L,A,NA,ROK FT906 EAA,0.1864,0.4879,161.7489,1,NA,0.01756,0.00002
2008,ROK,Ecotone,Ecotone.2008,906,L,C,NA,ROK FT906 EAC,0.381,0.854,124.147,1,NA,0.019422,0.000029
2008,ROK,Ecotone,Ecotone.2008,906,L,S,NA,ROK FT906 EAS,0.2718,0.5954,119.0581,1,NA,0.016807,0.000023
2008,ROK,Ecotone,Ecotone.2008,906,W,A,NA,ROK FT906 NWA,0.2401,0.5424,125.9059,1,NA,0.020501,0.000019
2008,ROK,Ecotone,Ecotone.2008,906,W,C,NA,ROK FT906 NWC,0.3245,0.7129,119.6918,1,NA,0.017884,0.000022
2008,ROK,Ecotone,Ecotone.2008,906,W,S,NA,ROK FT906 NWS,0.1761,0.3707,110.5054,0.8333,NA,0.013314,0.00002
2008,ROK,Ecotone,Ecotone.2008,906,L,A,NA,ROK FT906 SOA,0.5197,1.1944,129.8249,1,NA,0.040759,0.000024
2008,ROK,Ecotone,Ecotone.2008,906,L,C,NA,ROK FT906 SOC,0.4032,0.9029,123.9335,1,NA,0.021709,0.000023
2008,ROK,Ecotone,Ecotone.2008,906,L,S,NA,ROK FT906 SOS,0.1007,0.226,124.429,1,NA,0.00776,0.000016
2008,ROK,Tundra,Tundra.2008,907,L,A,NA,ROK T907 EAA,0.2043,0.4673,128.7323,1,NA,0.017222,0.000015
2008,ROK,Tundra,Tundra.2008,907,L,S,NA,ROK T907 EAS,0.5153,1.1319,119.6585,1,NA,0.04209,0.000025
2008,ROK,Tundra,Tundra.2008,907,W,A,NA,ROK T907 NWA,0.3081,0.7173,132.814,1,NA,0.024448,0.000021
2008,ROK,Tundra,Tundra.2008,907,W,S,NA,ROK T907 NWS,0.1027,0.2905,182.8627,0.881,NA,0.009016,0.000045
2008,ROK,Tundra,Tundra.2008,907,L,A,NA,ROK T907 SOA,0.2907,0.667,129.4462,1,NA,0.023771,0.000015
2008,ROK,Tundra,Tundra.2008,907,L,S,NA,ROK T907 SOS,0.2706,0.6166,127.864,1,NA,0.022006,0.000024
2008,ROK,Tundra,Tundra.2008,908,L,A,NA,ROK T908 EAA,0.3061,0.6575,114.7991,1,NA,0.024014,0.000021
2008,ROK,Tundra,Tundra.2008,908,L,S,NA,ROK T908 EAS,0.2971,0.6571,121.1713,1,NA,0.0341,0.000009
2008,ROK,Tundra,Tundra.2008,908,W,A,NA,ROK T908 NWA,0.2308,0.495,114.4714,1,NA,0.019546,0.000025
2008,ROK,Tundra,Tundra.2008,908,W,S,NA,ROK T908 NWS,0.3087,0.6655,115.5815,0.9851,NA,0.013898,0.000035
2008,ROK,Tundra,Tundra.2008,908,L,A,NA,ROK T908 SOA,0.1642,0.3551,116.2607,1,NA,0.013893,0.000037
2008,ROK,Tundra,Tundra.2008,908,L,S,NA,ROK T908 SOS,0.309,0.662,114.2395,1,NA,0.022948,0.000016
2008,ROK,Tundra,Tundra.2008,909,L,A,NA,ROK T909 EAA,0.0403,0.108,167.9901,1,NA,0.005469,0.000027
2008,ROK,Tundra,Tundra.2008,909,L,S,NA,ROK T909 EAS,0.1315,0.2826,114.9049,1,NA,0.011445,0.000015
2008,ROK,Tundra,Tundra.2008,909,W,A,NA,ROK T909 NWA,0.0381,0.1058,177.6903,1,NA,0.003362,0.000027
2008,ROK,Tundra,Tundra.2008,909,W,S,NA,ROK T909 NWS,0.0857,0.2095,144.4574,1,NA,0.025465,0.000009
2008,ROK,Tundra,Tundra.2008,909,L,A,NA,ROK T909 SOA,0.2007,0.4501,124.2651,1,NA,0.022275,0.000013
2008,ROK,Tundra,Tundra.2008,909,L,S,NA,ROK T909 SOS,0.1291,0.2836,119.6747,1,NA,0.012131,0.000017
2009,BLK,Forest,Forest.2009,1,L,A,NA,BLK F1 EAA,0.0772,0.186,140.9326,100,NA,0.0071637,0.0000266
2009,BLK,Forest,Forest.2009,1,L,C,NA,BLK F1 EAC,0.1102,0.257,133.2123,100,NA,0.0069249,0.0000303
2009,BLK,Forest,Forest.2009,1,L,S,NA,BLK F1 EAS,0.066,0.132,100,100,NA,0.0050854,0.0000282
2009,BLK,Forest,Forest.2009,1,W,A,NA,BLK F1 NWA,0.0855,0.219,156.1404,100,NA,0.0063195,0.0000475
2009,BLK,Forest,Forest.2009,1,W,C,NA,BLK F1 NWC,0.1034,0.229,121.47,100,NA,0.0056442,0.0000338
2009,BLK,Forest,Forest.2009,1,W,S,NA,BLK F1 NWS,0.1109,0.252,127.2317,100,NA,0.0106129,0.0000094
2009,BLK,Forest,Forest.2009,1,L,A,NA,BLK F1 SOA,0.083,0.177,113.253,100,NA,0.0055814,0.000018
2009,BLK,Forest,Forest.2009,1,L,C,NA,BLK F1 SOC,0.0916,0.243,165.2838,100,NA,0.0060317,0.0000354
2009,BLK,Forest,Forest.2009,1,L,S,NA,BLK F1 SOS,NA,NA,NA,NA,NA,NA,NA
2009,BLK,Forest,Forest.2009,2,L,A,NA,BLK F2 EAA,0.1031,0.241,133.7536,100,NA,0.0068984,0.0000279
2009,BLK,Forest,Forest.2009,2,L,C,NA,BLK F2 EAC,0.0986,0.228,131.2373,100,NA,0.0068453,0.0000428
2009,BLK,Forest,Forest.2009,2,L,S,NA,BLK F2 EAS,NA,NA,NA,NA,NA,NA,NA
2009,BLK,Forest,Forest.2009,2,W,A,NA,BLK F2 NWA,0.0712,0.16,124.7191,100,NA,0.0043095,0.0000169
2009,BLK,Forest,Forest.2009,2,W,C,NA,BLK F2 NWC,0.0658,0.152,131.003,100,NA,0.0040554,0.0000153
2009,BLK,Forest,Forest.2009,2,W,S,NA,BLK F2 NWS,0.141,0.299,112.0567,100,NA,0.0110793,0.0000094
2009,BLK,Forest,Forest.2009,2,L,A,NA,BLK F2 SOA,0.1588,0.355,123.5516,96,NA,0.0106531,0.0000242
2009,BLK,Forest,Forest.2009,2,L,C,NA,BLK F2 SOC,0.1481,0.336,126.8737,100,NA,0.0092059,0.0000263
2009,BLK,Forest,Forest.2009,2,L,S,NA,BLK F2 SOS,0.0906,0.177,95.3642,100,NA,0.0077137,0.0000203
2009,BLK,Forest,Forest.2009,3,L,A,NA,BLK F3 EAA,0.148,0.324,118.9189,94.7368,NA,0.0127404,0.0000086
2009,BLK,Forest,Forest.2009,3,L,C,NA,BLK F3 EAC,0.0705,0.152,115.6028,100,NA,0.0056249,0.0000205
2009,BLK,Forest,Forest.2009,3,L,S,NA,BLK F3 EAS,0.1402,0.301,114.6933,100,NA,0.0104119,0.000027
2009,BLK,Forest,Forest.2009,3,W,A,NA,BLK F3 NWA,0.0674,0.15,122.5519,96.1538,NA,0.0054769,0.000027
2009,BLK,Forest,Forest.2009,3,W,C,NA,BLK F3 NWC,0.0959,0.213,122.1064,100,NA,0.006773,0.0000497
2009,BLK,Forest,Forest.2009,3,W,S,NA,BLK F3 NWS,0.1064,0.234,119.9248,95.4545,NA,0.00987,0.0000145
2009,BLK,Forest,Forest.2009,3,L,A,NA,BLK F3 SOA,0.0771,0.166,115.3048,95,NA,0.0065929,0.0000309
2009,BLK,Forest,Forest.2009,3,L,C,NA,BLK F3 SOC,0.0734,0.171,132.97,92.5,NA,0.0071718,0.0000278
2009,BLK,Forest,Forest.2009,3,L,S,NA,BLK F3 SOS,0.0598,0.119,98.9967,100,NA,0.0073776,0.0000157
2009,BLK,Ecotone,Ecotone.2009,1,L,A,NA,BLK FT1 EAA,0.1348,0.329,144.0653,100,NA,0.008619,0.0000377
2009,BLK,Ecotone,Ecotone.2009,1,L,C,NA,BLK FT1 EAC,NA,NA,NA,NA,NA,NA,NA
2009,BLK,Ecotone,Ecotone.2009,1,L,S,NA,BLK FT1 EAS,0.0439,0.1,127.7904,100,NA,0.0050846,-0.0000058
2009,BLK,Ecotone,Ecotone.2009,1,W,A,NA,BLK FT1 NWA,0.1768,0.459,159.6154,100,NA,0.0102592,0.0000367
2009,BLK,Ecotone,Ecotone.2009,1,W,C,NA,BLK FT1 NWC,NA,NA,NA,NA,NA,NA,NA
2009,BLK,Ecotone,Ecotone.2009,1,W,S,NA,BLK FT1 NWS,0.1039,0.229,120.4042,100,NA,0.0082081,0.0000172
2009,BLK,Ecotone,Ecotone.2009,1,L,A,NA,BLK FT1 SOA,0.1175,0.28,138.2979,100,NA,0.0079694,0.0000415
2009,BLK,Ecotone,Ecotone.2009,1,L,C,NA,BLK FT1 SOC,0.1159,0.28,141.5876,100,NA,0.0072297,0.0000251
2009,BLK,Ecotone,Ecotone.2009,1,L,S,NA,BLK FT1 SOS,0.1109,0.281,153.3814,100,NA,0.0062737,0.0000408
2009,BLK,Ecotone,Ecotone.2009,2,L,A,NA,BLK FT2 EAA,0.1254,0.292,132.8549,100,NA,0.0077185,0.0000228
2009,BLK,Ecotone,Ecotone.2009,2,L,C,NA,BLK FT2 EAC,0.1105,0.266,140.724,100,NA,0.0063244,0.0000186
2009,BLK,Ecotone,Ecotone.2009,2,L,S,NA,BLK FT2 EAS,0.0428,0.096,124.2991,100,NA,0.0041624,0.0000257
2009,BLK,Ecotone,Ecotone.2009,2,W,A,NA,BLK FT2 NWA,0.0509,0.13,155.4028,100,NA,0.0037017,0.0000071
2009,BLK,Ecotone,Ecotone.2009,2,W,C,NA,BLK FT2 NWC,0.0923,0.224,142.6869,100,NA,0.0061233,0.0000214
2009,BLK,Ecotone,Ecotone.2009,2,W,S,NA,BLK FT2 NWS,0.0331,0.073,120.5438,90.3226,NA,0.003963,0.0000186
2009,BLK,Ecotone,Ecotone.2009,2,L,A,NA,BLK FT2 SOA,0.105,0.222,111.4286,96.2963,NA,0.0079887,0.0000258
2009,BLK,Ecotone,Ecotone.2009,2,L,C,NA,BLK FT2 SOC,0.0839,0.204,143.1466,100,NA,0.004578,0.0000221
2009,BLK,Ecotone,Ecotone.2009,2,L,S,NA,BLK FT2 SOS,0.0396,0.087,119.697,100,NA,0.0037837,0.0000097
2009,BLK,Ecotone,Ecotone.2009,3,L,A,NA,BLK FT3 EAA,0.2052,0.546,166.0819,98.2759,NA,0.0110986,0.0000298
2009,BLK,Ecotone,Ecotone.2009,3,L,C,NA,BLK FT3 EAC,0.1914,0.455,137.722,100,NA,0.0089768,0.0000363
2009,BLK,Ecotone,Ecotone.2009,3,L,S,NA,BLK FT3 EAS,0.1733,0.4,130.8136,100,NA,0.0108654,0.0000135
2009,BLK,Ecotone,Ecotone.2009,3,W,A,NA,BLK FT3 NWA,0.1092,0.301,175.641,100,NA,0.0058572,0.0000524
2009,BLK,Ecotone,Ecotone.2009,3,W,C,NA,BLK FT3 NWC,0.0908,0.344,278.8546,100,NA,0.0082339,0.000023
2009,BLK,Ecotone,Ecotone.2009,3,W,S,NA,BLK FT3 NWS,0.1771,0.431,143.3653,100,NA,0.0100461,0.0000489
2009,BLK,Ecotone,Ecotone.2009,3,L,A,NA,BLK FT3 SOA,0.1128,0.32,183.6879,100,NA,0.0074644,0.0000289
2009,BLK,Ecotone,Ecotone.2009,3,L,C,NA,BLK FT3 SOC,0.0773,0.245,216.947,100,NA,0.0048932,0.00004
2009,BLK,Ecotone,Ecotone.2009,3,L,S,NA,BLK FT3 SOS,0.1103,0.273,147.5068,100,NA,0.0043457,0.0000481
2009,BLK,Tundra,Tundra.2009,1,L,A,NA,BLK T1 EAA,0.1,0.223,123,100,NA,0.0103653,0.000012
2009,BLK,Tundra,Tundra.2009,1,L,S,NA,BLK T1 EAS,0.047,0.108,129.7872,85.2941,NA,0.0069161,0.0000042
2009,BLK,Tundra,Tundra.2009,1,W,A,NA,BLK T1 NWA,0.117,0.246,110.2564,100,NA,0.0115488,0.0000185
2009,BLK,Tundra,Tundra.2009,1,W,S,NA,BLK T1 NWS,0.051,0.127,149.0196,100,NA,0.0025568,0.000018
2009,BLK,Tundra,Tundra.2009,1,L,A,NA,BLK T1 SOA,0.102,0.248,143.1373,100,NA,0.0084485,0.0000144
2009,BLK,Tundra,Tundra.2009,1,L,S,NA,BLK T1 SOS,0.057,0.138,142.1053,93.617,NA,0.0089181,0.0000143
2009,BLK,Tundra,Tundra.2009,2,L,A,NA,BLK T2 EAA,0.165,0.394,138.7879,100,NA,0.0158832,0.0000259
2009,BLK,Tundra,Tundra.2009,2,L,S,NA,BLK T2 EAS,0.107,0.237,121.4953,100,NA,0.0086833,0.0000438
2009,BLK,Tundra,Tundra.2009,2,W,A,NA,BLK T2 NWA,0.218,0.483,121.5596,97.1014,NA,0.0206374,0.0000161
2009,BLK,Tundra,Tundra.2009,2,W,S,NA,BLK T2 NWS,0.089,0.224,151.6854,88.0952,NA,0.009624,0.0000168
2009,BLK,Tundra,Tundra.2009,2,L,A,NA,BLK T2 SOA,0.122,0.293,140.1639,97.7778,NA,0.0129526,0.0000184
2009,BLK,Tundra,Tundra.2009,2,L,S,NA,BLK T2 SOS,0.193,0.438,126.943,93.1507,NA,0.0221859,0.0000058
2009,BLK,Tundra,Tundra.2009,3,L,A,NA,BLK T3 EAA,0.164,0.378,130.4878,94.1176,NA,0.0133675,0.0000104
2009,BLK,Tundra,Tundra.2009,3,L,S,NA,BLK T3 EAS,0.13,0.35,169.2308,97.8261,NA,0.0106515,0.0000148
2009,BLK,Tundra,Tundra.2009,3,W,A,NA,BLK T3 NWA,0.133,0.306,130.0752,88.6364,NA,0.012311,0.0000128
2009,BLK,Tundra,Tundra.2009,3,W,S,NA,BLK T3 NWS,0.115,0.254,120.8696,83.9506,NA,0.0176488,0.0000098
2009,BLK,Tundra,Tundra.2009,3,L,A,NA,BLK T3 SOA,0.272,0.644,136.7647,97.2222,NA,0.0207242,0.0000098
2009,BLK,Tundra,Tundra.2009,3,L,S,NA,BLK T3 SOS,0.094,0.234,148.9362,97.6744,NA,0.008574,0.0000178
2009,FRO,Forest,Forest.2009,1,L,A,NA,FRO F1 EAA,0.107,0.25,133.6449,94.2857,NA,0.0087798,0.000038
2009,FRO,Forest,Forest.2009,1,L,C,NA,FRO F1 EAC,0.134,0.303,126.1194,100,NA,0.0120481,0.0000231
2009,FRO,Forest,Forest.2009,1,L,S,NA,FRO F1 EAS,0.134,0.271,102.2388,100,NA,0.0113607,0.00003
2009,FRO,Forest,Forest.2009,1,W,A,NA,FRO F1 NWA,0.184,0.428,132.6087,96.0784,NA,0.0151307,0.0000162
2009,FRO,Forest,Forest.2009,1,W,C,NA,FRO F1 NWC,0.215,0.476,121.3953,96.1538,NA,0.0178105,0.0000167
2009,FRO,Forest,Forest.2009,1,W,S,NA,FRO F1 NWS,0.193,0.429,122.2798,100,NA,0.0209364,0.0000147
2009,FRO,Forest,Forest.2009,1,L,A,NA,FRO F1 SOA,0.439,0.976,122.3235,100,NA,0.0270148,0.000016
2009,FRO,Forest,Forest.2009,1,L,C,NA,FRO F1 SOC,0.15,0.338,125.3333,93.1818,NA,0.0135846,0.0000134
2009,FRO,Forest,Forest.2009,1,L,S,NA,FRO F1 SOS,0.227,0.499,119.8238,94.9153,NA,0.0177413,0.0000518
2009,FRO,Forest,Forest.2009,2,L,A,NA,FRO F2 EAA,0.196,0.434,121.4286,100,NA,0.0161076,0.0000295
2009,FRO,Forest,Forest.2009,2,L,C,NA,FRO F2 EAC,0.287,0.622,116.7247,98.3607,NA,0.0216287,0.000022
2009,FRO,Forest,Forest.2009,2,L,S,NA,FRO F2 EAS,0.157,0.327,108.2803,97.561,NA,0.0121968,0.0000201
2009,FRO,Forest,Forest.2009,2,W,A,NA,FRO F2 NWA,0.155,0.332,114.1935,96.9697,NA,0.0103476,0.0000295
2009,FRO,Forest,Forest.2009,2,W,C,NA,FRO F2 NWC,0.299,0.671,124.4147,100,NA,0.0251672,0.0000337
2009,FRO,Forest,Forest.2009,2,W,S,NA,FRO F2 NWS,0.078,0.167,114.1026,100,NA,0.0057511,0.000024
2009,FRO,Forest,Forest.2009,2,L,A,NA,FRO F2 SOA,0.374,0.802,114.4385,97.5309,NA,0.027092,0.0000326
2009,FRO,Forest,Forest.2009,2,L,C,NA,FRO F2 SOC,0.282,0.618,119.1489,100,NA,0.0159403,0.0000283
2009,FRO,Forest,Forest.2009,2,L,S,NA,FRO F2 SOS,0.162,0.344,112.3457,100,NA,0.0127098,0.000025
2009,FRO,Forest,Forest.2009,3,L,A,NA,FRO F3 EAA,0.176,0.409,132.3864,100,NA,0.0150157,0.0000247
2009,FRO,Forest,Forest.2009,3,L,C,NA,FRO F3 EAC,0.286,0.532,86.014,95.7746,NA,0.0216922,0.0000384
2009,FRO,Forest,Forest.2009,3,L,S,NA,FRO F3 EAS,0.088,0.178,102.2727,100,NA,0.0057575,0.000047
2009,FRO,Forest,Forest.2009,3,W,A,NA,FRO F3 NWA,0.217,0.37,70.5069,93.75,NA,0.0169807,0.0000158
2009,FRO,Forest,Forest.2009,3,W,C,NA,FRO F3 NWC,0.11,0.21,90.9091,100,NA,0.005862,0.000063
2009,FRO,Forest,Forest.2009,3,W,S,NA,FRO F3 NWS,0.166,0.485,192.1687,96.2963,NA,0.0164983,0.0000145
2009,FRO,Forest,Forest.2009,3,L,A,NA,FRO F3 SOA,0.386,0.828,114.5078,97.2973,NA,0.0248102,0.0000199
2009,FRO,Forest,Forest.2009,3,L,C,NA,FRO F3 SOC,0.104,0.221,112.5,100,NA,0.0055911,0.0000221
2009,FRO,Forest,Forest.2009,3,L,S,NA,FRO F3 SOS,0.271,0.61,125.0923,98.3607,NA,0.0188822,0.0000223
2009,FRO,Ecotone,Ecotone.2009,1,L,A,NA,FRO FT1 EAA,0.392,0.829,111.4796,96.6102,NA,0.0253312,0.0000198
2009,FRO,Ecotone,Ecotone.2009,1,L,C,NA,FRO FT1 EAC,0.272,0.599,120.2206,97.0149,NA,0.0132517,0.0000093
2009,FRO,Ecotone,Ecotone.2009,1,L,S,NA,FRO FT1 EAS,NA,NA,NA,NA,NA,NA,NA
2009,FRO,Ecotone,Ecotone.2009,1,W,A,NA,FRO FT1 NWA,0.369,0.8,116.8022,95.1807,NA,0.0229561,0.0000216
2009,FRO,Ecotone,Ecotone.2009,1,W,C,NA,FRO FT1 NWC,0.339,0.726,114.1593,100,NA,0.0161236,0.0000336
2009,FRO,Ecotone,Ecotone.2009,1,W,S,NA,FRO FT1 NWS,0.143,0.301,110.4895,98.0392,NA,0.0114403,0.0000162
2009,FRO,Ecotone,Ecotone.2009,1,L,A,NA,FRO FT1 SOA,0.265,0.568,114.3396,100,NA,0.0131022,0.0000324
2009,FRO,Ecotone,Ecotone.2009,1,L,C,NA,FRO FT1 SOC,0.281,0.609,116.726,96.875,NA,0.0140477,0.0000307
2009,FRO,Ecotone,Ecotone.2009,1,L,S,NA,FRO FT1 SOS,0.217,0.485,123.5023,100,NA,0.0141506,0.0000123
2009,FRO,Ecotone,Ecotone.2009,2,L,A,NA,FRO FT2 EAA,0.221,0.486,119.9095,98.5714,NA,0.0198671,0.000027
2009,FRO,Ecotone,Ecotone.2009,2,L,C,NA,FRO FT2 EAC,0.176,0.376,113.6364,97.9592,NA,0.0117796,0.0000347
2009,FRO,Ecotone,Ecotone.2009,2,L,S,NA,FRO FT2 EAS,0.151,0.281,86.0927,97.6744,NA,0.0114435,0.0000068
2009,FRO,Ecotone,Ecotone.2009,2,W,A,NA,FRO FT2 NWA,0.27,0.569,110.7407,88.4058,NA,0.020249,0.0000226
