location,site,type,wind,plotting,year,sample.no,depth,density,swe,htc
Owl: Coastal Fen,OCF,fen,scour,D.2012,2012,9,42,199.96,83.98,0.2799
Owl: Coastal Fen,OCF,fen,scour,D.2012,2012,8,49,217.1,106.38,0.2828
Owl: Coastal Fen,OCF,fen,scour,D.2012,2012,5,39,193.81,75.59,0.2832
Owl: Coastal Fen,OCF,fen,scour,D.2012,2012,27,34,181.14,61.59,0.2837
Owl: Coastal Fen,OCF,fen,scour,D.2012,2012,32,38,206.28,78.39,0.3292
Owl: Coastal Fen,OCF,fen,scour,D.2012,2012,31,44,222.68,97.98,0.3313
Owl: Coastal Fen,OCF,fen,scour,D.2012,2012,23,37,204.29,75.59,0.3316
Owl: Coastal Fen,OCF,fen,scour,D.2012,2012,16,30,186.63,55.99,0.3413
Owl: Coastal Fen,OCF,fen,scour,D.2012,2012,24,41,218.49,89.58,0.3423
Owl: Coastal Fen,OCF,fen,scour,D.2012,2012,26,38,213.64,81.18,0.3531
Owl: Coastal Fen,OCF,fen,scour,D.2012,2012,22,40,223.96,89.58,0.3687
Owl: Coastal Fen,OCF,fen,scour,D.2012,2012,25,38,221.01,83.98,0.3779
Owl: Coastal Fen,OCF,fen,scour,D.2012,2012,30,37,234.55,86.78,0.4371
Owl: Coastal Fen,OCF,fen,scour,D.2012,2012,18,42,253.28,106.38,0.4491
Owl: Coastal Fen,OCF,fen,scour,D.2012,2012,14,29,212.37,61.59,0.4572
Owl: Coastal Fen,OCF,fen,scour,D.2012,2012,15,29,212.37,61.59,0.4572
Owl: Coastal Fen,OCF,fen,scour,D.2012,2012,17,37,242.12,89.58,0.4658
Owl: Coastal Fen,OCF,fen,scour,D.2012,2012,33,40,251.95,100.78,0.4666
Owl: Coastal Fen,OCF,fen,scour,D.2012,2012,29,41,259.46,106.38,0.4827
Owl: Coastal Fen,OCF,fen,scour,D.2012,2012,10,28,249.95,69.99,0.656
Owl: Coastal Fen,OCF,fen,scour,D.2012,2012,11,26,247.64,64.39,0.6935
Owl: Coastal Fen,OCF,fen,scour,D.2012,2012,13,20,251.95,50.39,0.9332
Owl: Coastal Fen,OCF,fen,scour,D.2012,2012,12,21,293.28,61.59,1.2042
Owl: Spruce Forest,OSF,forest,deposition,C.2012,2012,12,48,151.64,72.79,0.1408
Owl: Spruce Forest,OSF,forest,deposition,C.2012,2012,8,48,157.47,75.59,0.1519
Owl: Spruce Forest,OSF,forest,deposition,C.2012,2012,4,45,155.53,69.99,0.158
Owl: Spruce Forest,OSF,forest,deposition,C.2012,2012,3,47,160.82,75.59,0.1618
Owl: Spruce Forest,OSF,forest,deposition,C.2012,2012,10,42,153.3,64.39,0.1645
Owl: Spruce Forest,OSF,forest,deposition,C.2012,2012,7,50,167.97,83.98,0.1659
Owl: Spruce Forest,OSF,forest,deposition,C.2012,2012,2,51,170.16,86.78,0.1669
Owl: Spruce Forest,OSF,forest,deposition,C.2012,2012,14,44,159.06,69.99,0.1691
Owl: Spruce Forest,OSF,forest,deposition,C.2012,2012,18,45,161.75,72.79,0.1709
Owl: Spruce Forest,OSF,forest,deposition,C.2012,2012,29,45,161.75,72.79,0.1709
Owl: Spruce Forest,OSF,forest,deposition,C.2012,2012,31,46,164.32,75.59,0.1726
Owl: Spruce Forest,OSF,forest,deposition,C.2012,2012,33,46,164.32,75.59,0.1726
Owl: Spruce Forest,OSF,forest,deposition,C.2012,2012,19,48,169.13,81.18,0.1752
Owl: Spruce Forest,OSF,forest,deposition,C.2012,2012,23,49,171.4,83.98,0.1763
Owl: Spruce Forest,OSF,forest,deposition,C.2012,2012,11,37,151.32,55.99,0.182
Owl: Spruce Forest,OSF,forest,deposition,C.2012,2012,26,46,170.4,78.39,0.1856
Owl: Spruce Forest,OSF,forest,deposition,C.2012,2012,9,48,174.97,83.98,0.1875
Owl: Spruce Forest,OSF,forest,deposition,C.2012,2012,20,48,174.97,83.98,0.1875
Owl: Spruce Forest,OSF,forest,deposition,C.2012,2012,27,48,174.97,83.98,0.1875
Owl: Spruce Forest,OSF,forest,deposition,C.2012,2012,28,50,179.17,89.58,0.1888
Owl: Spruce Forest,OSF,forest,deposition,C.2012,2012,32,43,169.27,72.79,0.1959
Owl: Spruce Forest,OSF,forest,deposition,C.2012,2012,24,47,178.69,83.98,0.1997
Owl: Spruce Forest,OSF,forest,deposition,C.2012,2012,13,49,182.82,89.58,0.2005
Owl: Spruce Forest,OSF,forest,deposition,C.2012,2012,25,49,182.82,89.58,0.2005
Owl: Spruce Forest,OSF,forest,deposition,C.2012,2012,30,50,184.76,92.38,0.2007
Owl: Spruce Forest,OSF,forest,deposition,C.2012,2012,5,39,165.1,64.39,0.2055
Owl: Spruce Forest,OSF,forest,deposition,C.2012,2012,15,42,173.3,72.79,0.2102
Owl: Spruce Forest,OSF,forest,deposition,C.2012,2012,6,45,180.41,81.18,0.2126
Owl: Spruce Forest,OSF,forest,deposition,C.2012,2012,16,38,169.44,64.39,0.2221
Owl: Spruce Forest,OSF,forest,deposition,C.2012,2012,17,41,177.53,72.79,0.226
Owl: Spruce Forest,OSF,forest,deposition,C.2012,2012,21,33,161.18,53.19,0.2315
Owl: Spruce Forest,OSF,forest,deposition,C.2012,2012,22,37,174.02,64.39,0.2406
Owl: Spruce Forest,OSF,forest,deposition,C.2012,2012,1,39,179.45,69.99,0.2428
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2012,2012,7,16,34.99,5.6,0.0225
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2012,2012,9,29,115.84,33.59,0.136
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2012,2012,5,19,103.14,19.6,0.1646
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2012,2012,4,24,139.97,33.59,0.24
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2012,2012,8,30,158.64,47.59,0.2466
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2012,2012,30,53,216.56,114.78,0.2602
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2012,2012,15,19,132.61,25.2,0.2721
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2012,2012,13,23,146.06,33.59,0.2727
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2012,2012,19,34,181.14,61.59,0.2837
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2012,2012,11,38,191.54,72.79,0.2839
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2012,2012,12,28,169.97,47.59,0.3033
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2012,2012,32,49,228.53,111.98,0.3133
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2012,2012,1,48,233.29,111.98,0.3333
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2012,2012,14,30,195.96,58.79,0.3763
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2012,2012,2,27,186.63,50.39,0.3793
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2012,2012,29,37,219.42,81.18,0.3825
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2012,2012,10,33,212.08,69.99,0.4007
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2012,2012,24,54,274.76,148.37,0.411
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2012,2012,22,50,274.35,137.17,0.4426
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2012,2012,17,31,216.73,67.19,0.4455
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2012,2012,28,44,260.86,114.78,0.4547
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2012,2012,27,27,207.37,55.99,0.4682
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2012,2012,25,39,251.23,97.98,0.4758
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2012,2012,23,50,296.74,148.37,0.5178
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2012,2012,21,49,297.09,145.57,0.5296
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2012,2012,31,30,233.29,69.99,0.5334
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2012,2012,33,24,209.96,50.39,0.54
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2012,2012,18,32,253.7,81.18,0.5913
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2012,2012,3,22,216.32,47.59,0.6254
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2012,2012,20,41,334.57,137.17,0.8027
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2012,2012,26,18,233.29,41.99,0.8889
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2012,2012,16,34,321.12,109.18,0.8916
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,other,E.2012,2012,6,12,233.29,27.99,1.3334
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,scour,G.2012,2012,3,13,155.05,20.16,0.5437
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,scour,G.2012,2012,1,15,190.36,28.55,0.7103
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,scour,G.2012,2012,21,8,171.47,13.72,1.0805
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,scour,G.2012,2012,12,3,111.98,3.36,1.2288
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,scour,G.2012,2012,14,10,209.96,21,1.296
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,scour,G.2012,2012,23,4,146.97,5.88,1.5877
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,scour,G.2012,2012,13,3,139.97,4.2,1.9201
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,scour,G.2012,2012,10,5,190.36,9.52,2.1308
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,scour,G.2012,2012,18,5,190.36,9.52,2.1308
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,scour,G.2012,2012,31,5,190.36,9.52,2.1308
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,scour,G.2012,2012,16,8,244.95,19.6,2.2051
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,scour,G.2012,2012,15,4,174.97,7,2.2501
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,scour,G.2012,2012,24,6,219.29,13.16,2.3563
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,scour,G.2012,2012,29,3,158.64,4.76,2.4662
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,scour,G.2012,2012,4,5,212.76,10.64,2.6617
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,scour,G.2012,2012,32,5,212.76,10.64,2.6617
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,scour,G.2012,2012,30,10,307.94,30.79,2.7879
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,scour,G.2012,2012,9,4,195.96,7.84,2.8225
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,scour,G.2012,2012,25,6,242.62,14.56,2.8844
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,scour,G.2012,2012,11,3,177.3,5.32,3.0806
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,scour,G.2012,2012,19,5,235.16,11.76,3.2515
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,scour,G.2012,2012,7,7,279.95,19.6,3.2915
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,scour,G.2012,2012,22,7,279.95,19.6,3.2915
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,scour,G.2012,2012,27,4,216.96,8.68,3.4597
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,scour,G.2012,2012,33,8,314.94,25.2,3.6451
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,scour,G.2012,2012,5,6,279.95,16.8,3.8401
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,scour,G.2012,2012,6,4,230.96,9.24,3.9205
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,scour,G.2012,2012,2,5,268.75,13.44,4.2469
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,scour,G.2012,2012,20,5,268.75,13.44,4.2469
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,scour,G.2012,2012,26,5,268.75,13.44,4.2469
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,scour,G.2012,2012,8,6,303.28,18.2,4.5068
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,scour,G.2012,2012,28,5,279.95,14,4.6082
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,scour,G.2012,2012,17,3,233.29,7,5.3335
Roberge Lake: Tree Island,RTI,island,deposition,A.2012,2012,30,103,76.1,78.39,0.0165
Roberge Lake: Tree Island,RTI,island,deposition,A.2012,2012,2,117,105.28,123.18,0.0279
Roberge Lake: Tree Island,RTI,island,deposition,A.2012,2012,15,113,161.03,181.97,0.0675
Roberge Lake: Tree Island,RTI,island,deposition,A.2012,2012,23,116,202.72,235.16,0.1042
Roberge Lake: Tree Island,RTI,island,deposition,A.2012,2012,28,132,235.41,310.74,0.1234
Roberge Lake: Tree Island,RTI,island,deposition,A.2012,2012,8,114,219.78,250.55,0.1246
Roberge Lake: Tree Island,RTI,island,deposition,A.2012,2012,13,134,259.05,347.13,0.1472
Roberge Lake: Tree Island,RTI,island,deposition,A.2012,2012,29,108,233.29,251.95,0.1482
Roberge Lake: Tree Island,RTI,island,deposition,A.2012,2012,21,136,263.48,358.33,0.1501
Roberge Lake: Tree Island,RTI,island,deposition,A.2012,2012,20,148,281.84,417.12,0.1578
Roberge Lake: Tree Island,RTI,island,deposition,A.2012,2012,22,100,237.95,237.95,0.1665
Roberge Lake: Tree Island,RTI,island,deposition,A.2012,2012,11,68,197.61,134.37,0.1688
Roberge Lake: Tree Island,RTI,island,deposition,A.2012,2012,6,82,225.32,184.76,0.182
Roberge Lake: Tree Island,RTI,island,deposition,A.2012,2012,24,94,241.23,226.76,0.182
Roberge Lake: Tree Island,RTI,island,deposition,A.2012,2012,9,96,244.95,235.16,0.1838
Roberge Lake: Tree Island,RTI,island,deposition,A.2012,2012,31,109,261.97,285.55,0.1851
Roberge Lake: Tree Island,RTI,island,deposition,A.2012,2012,32,110,264.68,291.14,0.1872
Roberge Lake: Tree Island,RTI,island,deposition,A.2012,2012,14,117,277.55,324.74,0.1936
Roberge Lake: Tree Island,RTI,island,deposition,A.2012,2012,27,116,277.53,321.94,0.1952
Roberge Lake: Tree Island,RTI,island,deposition,A.2012,2012,16,118,282.32,333.14,0.1986
Roberge Lake: Tree Island,RTI,island,deposition,A.2012,2012,4,88,244.95,215.56,0.2005
Roberge Lake: Tree Island,RTI,island,deposition,A.2012,2012,25,88,251.32,221.16,0.211
Roberge Lake: Tree Island,RTI,island,deposition,A.2012,2012,7,78,236.88,184.76,0.2115
Roberge Lake: Tree Island,RTI,island,deposition,A.2012,2012,1,122,298.3,363.93,0.2144
Roberge Lake: Tree Island,RTI,island,deposition,A.2012,2012,12,128,310.57,397.52,0.2215
Roberge Lake: Tree Island,RTI,island,deposition,A.2012,2012,18,120,300.94,361.13,0.2219
Roberge Lake: Tree Island,RTI,island,deposition,A.2012,2012,19,110,290.13,319.14,0.225
Roberge Lake: Tree Island,RTI,island,deposition,A.2012,2012,33,103,282.66,291.14,0.2281
Roberge Lake: Tree Island,RTI,island,deposition,A.2012,2012,10,86,260.42,223.96,0.2318
Roberge Lake: Tree Island,RTI,island,deposition,A.2012,2012,17,88,270.4,237.95,0.2443
Roberge Lake: Tree Island,RTI,island,deposition,A.2012,2012,5,70,247.95,173.57,0.2582
Roberge Lake: Tree Island,RTI,island,deposition,A.2012,2012,3,88,279.95,246.35,0.2618
Roberge Lake: Tree Island,RTI,island,deposition,A.2012,2012,26,148,363.17,537.5,0.262
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2013,2013,2,15,139.97,21,0.384
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2013,2013,18,15,158.64,23.8,0.4932
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2013,2013,21,24,288.11,69.15,1.0169
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2013,2013,26,17,253.6,43.11,1.1122
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2013,2013,29,9.5,206.28,19.6,1.3168
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2013,2013,4,29.5,370.1,109.18,1.3651
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2013,2013,24,10,218.36,21.84,1.4018
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2013,2013,23,11,234.14,25.76,1.4652
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2013,2013,28,10,232.36,23.24,1.5873
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2013,2013,1,7,203.96,14.28,1.7472
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2013,2013,27,14,295.94,41.43,1.8392
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2013,2013,19,18,335.94,60.47,1.8433
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2013,2013,13,12,275.28,33.03,1.8566
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2013,2013,10,19.5,351.73,68.59,1.8652
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2013,2013,33,12,279.95,33.59,1.9201
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2013,2013,25,14,303.94,42.55,1.94
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2013,2013,31,10,257.55,25.76,1.9502
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2013,2013,32,10.5,269.28,28.27,2.0304
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2013,2013,22,9.5,259.32,24.64,2.0811
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2013,2013,8,13.5,311.05,41.99,2.1071
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2013,2013,20,8,265.95,21.28,2.5993
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2013,2013,12,14,353.93,49.55,2.6306
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2013,2013,14,13.5,348.38,47.03,2.6431
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2013,2013,9,5,212.76,10.64,2.6617
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2013,2013,3,8.5,279.95,23.8,2.7107
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2013,2013,16,10.5,311.94,32.75,2.7246
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2013,2013,17,11.5,340.8,39.19,2.9693
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2013,2013,7,8,286.95,22.96,3.0259
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2013,2013,5,9.5,324.15,30.79,3.2517
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2013,2013,11,10,335.94,33.59,3.3179
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2013,2013,6,6.5,279.95,18.2,3.5447
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2013,2013,15,7.5,306.07,22.96,3.6723
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2013,2013,30,4.5,273.73,12.32,4.8951
Broad: Riparian Forest,BRF,forest,deposition,C.2013,2013,16,90,177.3,159.57,0.1027
Broad: Riparian Forest,BRF,forest,deposition,C.2013,2013,14,93,180.61,167.97,0.1031
Broad: Riparian Forest,BRF,forest,deposition,C.2013,2013,15,93,186.63,173.57,0.1101
Broad: Riparian Forest,BRF,forest,deposition,C.2013,2013,6,97,196.25,190.36,0.1167
Broad: Riparian Forest,BRF,forest,deposition,C.2013,2013,18,90,202.18,181.97,0.1335
Broad: Riparian Forest,BRF,forest,deposition,C.2013,2013,25,86,208.33,179.17,0.1484
Broad: Riparian Forest,BRF,forest,deposition,C.2013,2013,24,83,215.86,179.17,0.1651
Broad: Riparian Forest,BRF,forest,deposition,C.2013,2013,19,90,227.07,204.36,0.1684
Broad: Riparian Forest,BRF,forest,deposition,C.2013,2013,27,85,220.66,187.56,0.1684
Broad: Riparian Forest,BRF,forest,deposition,C.2013,2013,22,80,216.96,173.57,0.173
Broad: Riparian Forest,BRF,forest,deposition,C.2013,2013,13,90,230.18,207.16,0.1731
Broad: Riparian Forest,BRF,forest,deposition,C.2013,2013,7,102,247.01,251.95,0.1759
Broad: Riparian Forest,BRF,forest,deposition,C.2013,2013,9,98,242.81,237.95,0.1769
Broad: Riparian Forest,BRF,forest,deposition,C.2013,2013,26,85,227.25,193.16,0.1786
Broad: Riparian Forest,BRF,forest,deposition,C.2013,2013,12,95,241.64,229.56,0.1807
Broad: Riparian Forest,BRF,forest,deposition,C.2013,2013,10,103,252.77,260.35,0.1824
Broad: Riparian Forest,BRF,forest,deposition,C.2013,2013,4,110,262.13,288.34,0.1837
Broad: Riparian Forest,BRF,forest,deposition,C.2013,2013,20,88,235.41,207.16,0.1851
Broad: Riparian Forest,BRF,forest,deposition,C.2013,2013,8,103,258.2,265.95,0.1903
Broad: Riparian Forest,BRF,forest,deposition,C.2013,2013,23,79,226.79,179.17,0.1914
Broad: Riparian Forest,BRF,forest,deposition,C.2013,2013,3,102,257.99,263.15,0.1918
Broad: Riparian Forest,BRF,forest,deposition,C.2013,2013,21,81,231.56,187.56,0.1946
Broad: Riparian Forest,BRF,forest,deposition,C.2013,2013,31,100,257.55,257.55,0.195
Broad: Riparian Forest,BRF,forest,deposition,C.2013,2013,17,85,240.42,204.36,0.1999
Broad: Riparian Forest,BRF,forest,deposition,C.2013,2013,11,93,252.85,235.16,0.2021
Broad: Riparian Forest,BRF,forest,deposition,C.2013,2013,30,100,263.15,263.15,0.2036
Broad: Riparian Forest,BRF,forest,deposition,C.2013,2013,29,89,248.49,221.16,0.204
Broad: Riparian Forest,BRF,forest,deposition,C.2013,2013,33,89,248.49,221.16,0.204
Broad: Riparian Forest,BRF,forest,deposition,C.2013,2013,32,104,269.18,279.95,0.2048
Broad: Riparian Forest,BRF,forest,deposition,C.2013,2013,5,110,277.4,305.14,0.2057
Broad: Riparian Forest,BRF,forest,deposition,C.2013,2013,28,84,243.29,204.36,0.2072
Broad: Riparian Forest,BRF,forest,deposition,C.2013,2013,1,102,268.97,274.35,0.2085
Broad: Riparian Forest,BRF,forest,deposition,C.2013,2013,2,100,279.95,279.95,0.2304
Broad: Sedge Fen,BCF,fen,scour,D.2013,2013,9,42.5,276.65,117.58,0.5295
Broad: Sedge Fen,BCF,fen,scour,D.2013,2013,8,40.5,283.4,114.78,0.583
Broad: Sedge Fen,BCF,fen,scour,D.2013,2013,10,39,279.95,109.18,0.5908
Broad: Sedge Fen,BCF,fen,scour,D.2013,2013,24,28,249.95,69.99,0.656
Broad: Sedge Fen,BCF,fen,scour,D.2013,2013,28,40,307.94,123.18,0.697
Broad: Sedge Fen,BCF,fen,scour,D.2013,2013,27,38,302.05,114.78,0.7059
Broad: Sedge Fen,BCF,fen,scour,D.2013,2013,16,20,223.96,44.79,0.7373
Broad: Sedge Fen,BCF,fen,scour,D.2013,2013,14,15.5,198.67,30.79,0.7487
Broad: Sedge Fen,BCF,fen,scour,D.2013,2013,17,25,257.55,64.39,0.7801
Broad: Sedge Fen,BCF,fen,scour,D.2013,2013,11,30.5,284.54,86.78,0.7804
Broad: Sedge Fen,BCF,fen,scour,D.2013,2013,26,33,305.4,100.78,0.8309
Broad: Sedge Fen,BCF,fen,scour,D.2013,2013,18,20,237.95,47.59,0.8323
Broad: Sedge Fen,BCF,fen,scour,D.2013,2013,12,25,268.75,67.19,0.8494
Broad: Sedge Fen,BCF,fen,scour,D.2013,2013,33,38,331.52,125.98,0.8503
Broad: Sedge Fen,BCF,fen,scour,D.2013,2013,7,29,294.43,85.38,0.8788
Broad: Sedge Fen,BCF,fen,scour,D.2013,2013,19,25.5,285.44,72.79,0.9393
Broad: Sedge Fen,BCF,fen,scour,D.2013,2013,25,31,316.07,97.98,0.9474
Broad: Sedge Fen,BCF,fen,scour,D.2013,2013,29,31,316.07,97.98,0.9474
Broad: Sedge Fen,BCF,fen,scour,D.2013,2013,23,27,300.68,81.18,0.9845
Broad: Sedge Fen,BCF,fen,scour,D.2013,2013,22,27,311.05,83.98,1.0535
Broad: Sedge Fen,BCF,fen,scour,D.2013,2013,13,19,265.21,50.39,1.0884
Broad: Sedge Fen,BCF,fen,scour,D.2013,2013,31,26,312.25,81.18,1.1025
Broad: Sedge Fen,BCF,fen,scour,D.2013,2013,15,22,292.67,64.39,1.1447
Broad: Sedge Fen,BCF,fen,scour,D.2013,2013,20,22,292.67,64.39,1.1447
Broad: Sedge Fen,BCF,fen,scour,D.2013,2013,21,23,304.29,69.99,1.1836
Broad: Sedge Fen,BCF,fen,scour,D.2013,2013,5,19,277,52.63,1.1873
Broad: Sedge Fen,BCF,fen,scour,D.2013,2013,30,26,333.78,86.78,1.2598
Broad: Sedge Fen,BCF,fen,scour,D.2013,2013,32,28,349.93,97.98,1.2858
Broad: Sedge Fen,BCF,fen,scour,D.2013,2013,6,20,310.74,62.15,1.4194
Broad: Sedge Fen,BCF,fen,scour,D.2013,2013,4,14,275.95,38.63,1.5991
Broad: Sedge Fen,BCF,fen,scour,D.2013,2013,3,14,299.94,41.99,1.8893
Broad: Sedge Fen,BCF,fen,scour,D.2013,2013,2,10,330.34,33.03,3.2082
Broad: Sedge Fen,BCF,fen,scour,D.2013,2013,1,4,258.95,10.36,4.9286
Broad: Shrub,BSH,shrub,deposition,B.2013,2013,1,94,241.23,226.76,0.182
Broad: Shrub,BSH,shrub,deposition,B.2013,2013,4,82,225.32,184.76,0.182
Broad: Shrub,BSH,shrub,deposition,B.2013,2013,8,85,247.01,209.96,0.211
Broad: Shrub,BSH,shrub,deposition,B.2013,2013,23,94,271.01,254.75,0.2297
Broad: Shrub,BSH,shrub,deposition,B.2013,2013,20,86,260.42,223.96,0.2318
Broad: Shrub,BSH,shrub,deposition,B.2013,2013,26,98,279.95,274.35,0.2351
Broad: Shrub,BSH,shrub,deposition,B.2013,2013,28,82,256.05,209.96,0.2351
Broad: Shrub,BSH,shrub,deposition,B.2013,2013,29,94,279.95,263.15,0.2451
Broad: Shrub,BSH,shrub,deposition,B.2013,2013,16,86,273.44,235.16,0.2556
Broad: Shrub,BSH,shrub,deposition,B.2013,2013,3,87,276.73,240.75,0.2588
Broad: Shrub,BSH,shrub,deposition,B.2013,2013,17,92,286.03,263.15,0.2615
Broad: Shrub,BSH,shrub,deposition,B.2013,2013,15,86,279.95,240.75,0.2679
Broad: Shrub,BSH,shrub,deposition,B.2013,2013,27,96,297.44,285.55,0.2709
Broad: Shrub,BSH,shrub,deposition,B.2013,2013,2,87,283.16,246.35,0.271
